name,homepage,scholar_id,citations,h-index,earliest_paper
Shyamosree Pal,http://cs.nits.ac.in/spal,lpybqSwAAAAJ,105.0,6.0,2009.0
Sivaji Bandyopadhyay,http://cs.nits.ac.in/sivaji,_NQqd9YAAAAJ,9483.0,43.0,
Pinki Roy,http://cs.nits.ac.in/pinki,ZGnPvTIAAAAJ,738.0,15.0,2009.0
Shyamapada Mukherjee,http://cs.nits.ac.in/shyama,ACjsj54AAAAJ,64.0,5.0,2000.0
Ujwala Baruah,http://cs.nits.ac.in/ujwala,BD2ObywAAAAJ,71.0,5.0,2007.0
Saroj K. Biswas,http://cs.nits.ac.in/saroj,5poSUEQAAAAJ,804.0,15.0,1971.0
Biswajit Purkayastha,http://cs.nits.ac.in/biswajit,J7oXZYkAAAAJ,514.0,12.0,2004.0
Suganya Devi K,http://cs.nits.ac.in/suganya,AdtGcxoAAAAJ,232.0,9.0,2012.0
Samir Borgohain,http://cs.nits.ac.in/samir,sxajfT0AAAAJ,196.0,10.0,2002.0
Ripon Patgiri,http://cs.nits.ac.in/rp,UqnzylwAAAAJ,656.0,14.0,2014.0
Anupam Biswas,http://cs.nits.ac.in/anupam,DoAQkCgAAAAJ,330.0,8.0,1981.0
Badal Soni,http://cs.nits.ac.in/badal,QjXhGYsAAAAJ,357.0,10.0,2012.0
Naresh Babu M.,http://cs.nits.ac.in/naresh,SO7rzTUAAAAJ,119.0,6.0,2010.0
Laiphrakpam Dolendro Singh,http://cs.nits.ac.in/dolendro,FoGUkB0AAAAJ,451.0,9.0,2013.0
Dalton Meitei Thounaojam,http://cs.nits.ac.in/dalton,MoD6g-UAAAAJ,499.0,13.0,2014.0
Biswanath Dey,http://cs.nits.ac.in/bdey,_38RH3kAAAAJ,71.0,4.0,1977.0
Anish Kumar Saha,http://cs.nits.ac.in/anish,kEqWx-kAAAAJ,76.0,6.0,2012.0
Thoudam Doren Singh,http://cs.nits.ac.in/doren,2HwvOqkAAAAJ,348.0,9.0,2005.0
Malaya Dutta Borah,http://cs.nits.ac.in/malaya,I88D3q8AAAAJ,576.0,10.0,2008.0
Partha Pakray,http://cs.nits.ac.in/partha,3pp18IYAAAAJ,1030.0,16.0,2006.0
