name,homepage,scholar_id,citations,h-index
Philipp Reinecke,https://www.cardiff.ac.uk/people/view/978577-reinecke-philipp,,,
Alun D. Preece,https://www.cardiff.ac.uk/people/view/91745-preece-alun,jKz-U3wAAAAJ,6710.0,42.0
Christine L. Mumford,https://www.cardiff.ac.uk/people/view/118148-mumford-christine,4z8juZ0AAAAJ,2339.0,25.0
Jianhua Shao,https://www.cardiff.ac.uk/people/view/118162-shao-jianhua,,,
Yipeng Qin,https://www.cardiff.ac.uk/people/view/1508897-qin-yipeng,ojgWPpgAAAAJ,956.0,7.0
Alexia Zoumpoulaki,https://www.cardiff.ac.uk/people/view/978549-zoumpoulaki-alexia,HVvcecAAAAAJ,224.0,7.0
Parisa Eslambolchilar,https://www.cardiff.ac.uk/people/view/634369-eslambolchilar-parisa,FWUy4HAAAAAJ,1196.0,15.0
Kathryn E. Jones,https://www.cardiff.ac.uk/people/view/978504-jones-kathryn,BMZenCsAAAAJ,16.0,3.0
Omer F. Rana,https://www.cardiff.ac.uk/people/view/118157-rana-omer,TboOBAMAAAAJ,12823.0,54.0
Irena Spasic,https://www.cardiff.ac.uk/people/view/118164-spasic-irena,UoSHrWcAAAAJ,4540.0,31.0
Kirill A. Sidorov,https://www.cardiff.ac.uk/people/view/118163-sidorov-kirill,XrsZDmoAAAAJ,234.0,8.0
Stuart M. Allen,https://www.cardiff.ac.uk/people/view/78682-allen-stuart,dHKSFRsAAAAJ,1966.0,26.0
Angelika Kimmig,https://www.cardiff.ac.uk/people/view/634329-kimmig-angelika,_H5OzrgAAAAJ,3093.0,24.0
Federico Liberatore,https://www.cardiff.ac.uk/people/view/1721244-liberatore-federico,GGKi22kAAAAJ,1328.0,14.0
Ian M. Cooper,https://www.cardiff.ac.uk/people/view/118123-cooper-ian,xaQYN0gAAAAJ,52.0,4.0
Paul L. Rosin,https://www.cardiff.ac.uk/people/view/118160-rosin-paul,V5E7JXsAAAAJ,16709.0,65.0
Nervo Verdezoto,https://www.cardiff.ac.uk/people/view/1724100-verdezoto-dias-nervo,0jUyuFAAAAAJ,784.0,14.0
George Theodorakopoulos,https://www.cardiff.ac.uk/people/view/118169-theodorakopoulos-george,HjmhIJMAAAAJ,4046.0,20.0
Carolina Fuentes,https://www.cardiff.ac.uk/people/view/1764542-fuentes-carolina,HMu_pZ0AAAAJ,168.0,7.0
