name,homepage,scholar_id,citations,h-index,earliest_paper
Chiara Bodei,http://www.di.unipi.it/~chiara,,,,
Antonio Cisternino,http://www.di.unipi.it/~cisterni,SiCtgi8AAAAJ,961.0,15.0,1997.0
Gianna Del Corso,http://www.di.unipi.it/~delcorso,AGDMVeIAAAAJ,813.0,15.0,1997.0
Federico Giovanni Poloni,http://www.di.unipi.it/~fpoloni,,,,
Antonio Frangioni,http://www.di.unipi.it/~frangio,W3pkToYAAAAJ,4870.0,35.0,1995.0
Fabio Gadducci,http://www.di.unipi.it/~gadducci,ugYkdyYAAAAJ,2497.0,27.0,1995.0
Gianluigi Ferrari,http://www.di.unipi.it/~giangi,F2bbBksAAAAJ,7732.0,44.0,1988.0
Claudio Gallicchio,http://www.di.unipi.it/~gallicch/cv.html,HmMXdB4AAAAJ,2195.0,25.0,2009.0
Vincenzo Gervasi,http://www.di.unipi.it/~gervasi,4nMaoMEAAAAJ,2957.0,28.0,1994.0
Giorgio Ghelli,http://www.di.unipi.it/~ghelli,QgUIX9gAAAAJ,3887.0,31.0,1986.0
Alina Sirbu,http://kdd.isti.cnr.it/people/s%C3%AErbu-alina,o-G11bQAAAAJ,2638.0,16.0,2008.0
Giovanna Rosone,http://pages.di.unipi.it/rosone,gx_HzA0AAAAJ,1123.0,18.0,1988.0
Anna Monreale,http://kdd.isti.cnr.it/homes/monreale,bA-rXeUAAAAJ,5703.0,27.0,2007.0
Laura Galli,http://www.di.unipi.it/~galli,55RZxbQAAAAJ,638.0,13.0,2007.0
Pierpaolo Degano,http://www.di.unipi.it/~degano,,,,
Davide Bacciu,http://www.di.unipi.it/~bacciu,1d5n2WkAAAAJ,1762.0,21.0,2004.0
Rossano Venturini,http://pages.di.unipi.it/rossano,FhcyCswAAAAJ,1511.0,19.0,2007.0
Roberto Bruni,http://www.di.unipi.it/~bruni,9foj2J0AAAAJ,9681.0,48.0,1962.0
Roberta Gori,http://www.di.unipi.it/~gori,HkC6b2EAAAAJ,592.0,14.0,1996.0
Giuseppe Attardi,https://www.di.unipi.it/~attardi,p86Ewsi7jXwJ,3118.0,31.0,1974.0
Maria Eugenia Occhiuto,https://www.di.unipi.it/~occhiuto,,,,
Giandomenico Mastroeni,http://www.di.unipi.it/~a008506,,,,
Antonio Brogi,http://www.di.unipi.it/~brogi,,,,
Andrea Corradini,http://www.di.unipi.it/~andrea,_oy9y88AAAAJ,5528.0,36.0,1983.0
Anna Bernasconi,http://www.di.unipi.it/~annab,rCnl9L4AAAAJ,570.0,12.0,2015.0
Luca Gemignani,http://www.di.unipi.it/~lgemignani,,,,
Marco Bellia,http://www.di.unipi.it/~bellia,,,,
Giancarlo Bigi,http://www.di.unipi.it/~bigig,,,,
Vincenzo Ambriola,http://www.di.unipi.it/~ambriola,FyFvm2MAAAAJ,1492.0,17.0,1980.0
Egon Boerger,http://www.di.unipi.it/~boerger,j2lxsK0AAAAJ,9908.0,41.0,1970.0
Maurizio Bonuccelli,http://www.di.unipi.it/~bonucce,,,,
Augusto Ciuffoletti,http://www.di.unipi.it/~augusto,H3qOnAgAAAAJ,745.0,13.0,1981.0
Stefano Chessa,http://www.di.unipi.it/~ste,KHO57CAAAAAJ,6593.0,33.0,1995.0
Laura Ricci,http://www.di.unipi.it/~ricci,ODbzAR4AAAAJ,2852.0,26.0,1984.0
Maria Grazia Scutellà,http://www.di.unipi.it/~scut,PcGjfV8AAAAJ,3105.0,28.0,1988.0
Laura Semini,http://www.di.unipi.it/~semini,QDIhYPgAAAAJ,475.0,12.0,1993.0
Maria Simi,http://www.di.unipi.it/~simi,UzzWjHQAAAAJ,1402.0,19.0,1980.0
Mauro Passacantando,http://pages.di.unipi.it/passacantando,GEtI8UUAAAAJ,1389.0,20.0,2002.0
Susanna Pelagatti,http://www.di.unipi.it/~susanna,mopfgi4AAAAJ,2029.0,21.0,1988.0
Ugo Montanari,http://www.di.unipi.it/~ugo,,,,
Giuseppe Prencipe,http://sbrinz.di.unipi.it,Ven8P3EAAAAJ,3918.0,32.0,1999.0
Franco Turini,http://www.di.unipi.it/~turini,OkDNfQ0AAAAJ,6309.0,28.0,1971.0
Roberto Barbuti,http://pages.di.unipi.it/barbuti,,,,
Paolo Ferragina,http://pages.di.unipi.it/ferragina,3EILU3MAAAAJ,9889.0,40.0,1992.0
Andrea Marino,http://pages.di.unipi.it/marino,FUKaLzkAAAAJ,1184.0,20.0,2009.0
Salvatore Ruggieri,http://www.di.unipi.it/~ruggieri,q41ZMpAAAAAJ,6784.0,28.0,1994.0
Fabrizio Baiardi,http://www.di.unipi.it/~tonelli/baiardi,,,,
Francesco Romani,http://www.di.unipi.it/~romani,,,,
Massimo Torquati,http://calvados.di.unipi.it/dokuwiki/doku.php/torquatinamespace:about,TCpEfU8AAAAJ,2173.0,23.0,2003.0
Nadia Pisanti,http://www.di.unipi.it/~pisanti,TRfGqcQAAAAJ,2293.0,21.0,1984.0
Fabrizio Luccio,http://www.di.unipi.it/~luccio,,,,
Massimo Pappalardo,http://pages.di.unipi.it/mpappalardo,GWrrWeEAAAAJ,1273.0,18.0,1985.0
Marco Danelutto,http://backus.di.unipi.it,XAY_AIIAAAAJ,5208.0,37.0,1988.0
Roberto Grossi,http://www.di.unipi.it/~grossi,IisGl48AAAAJ,9597.0,49.0,1996.0
Francesca Levi,http://www.di.unipi.it/~levifran,,,,
Andrea Maggiolo Schettini,http://www.di.unipi.it/~maggiolo,,,,
Dino Pedreschi,http://kdd.isti.cnr.it/homes/pedreschi,5efz6osAAAAJ,16328.0,59.0,1985.0
Alessio Micheli,http://www.di.unipi.it/~micheli,rnaNixYAAAAJ,4454.0,35.0,1998.0
Paolo Milazzo,http://www.di.unipi.it/~milazzo,5e72aJwAAAAJ,1450.0,22.0,2004.0
Carlo Montangero,http://www.di.unipi.it/~monta,,,,
Daniele Mazzei,http://www.centropiaggio.unipi.it/~mazzei,94mIc80AAAAJ,1367.0,21.0,1991.0
Linda Pagli,http://www.di.unipi.it/~pagli,,,,
Gabriele Mencagli,http://www.di.unipi.it/~mencagli,V7hWtykAAAAJ,1066.0,17.0,2007.0
Paolo Mancarella,http://www.di.unipi.it/~paolo,,,,
