name,homepage,scholar_id,citations,h-index,earliest_paper
Vladimir Naumovich Vapnik,http://datascience.columbia.edu/vladimir-vapnik,vtegaJgAAAAJ,259779.0,92.0,
Alexandr Andoni,http://datascience.columbia.edu/alex-andoni,Evgx6UkAAAAJ,6975.0,34.0,2003.0
Alfred V. Aho,http://www.cs.columbia.edu/~aho,gb2r2ssAAAAJ,69171.0,63.0,
Peter K. Allen,http://www.cs.columbia.edu/~allen,Gs5F2jYAAAAJ,19893.0,74.0,1974.0
Zhou Yu,https://www.engineering.columbia.edu/faculty/zhou-yu,jee2Dy0AAAAJ,2472.0,27.0,2010.0
Augustin Chaintreau,http://www.cs.columbia.edu/~augustin,Hb6J54cAAAAJ,8887.0,35.0,2000.0
Gil Zussman,https://wimnet.ee.columbia.edu/people/gil-zussman,-E5k6m4AAAAJ,6137.0,41.0,2002.0
Changxi Zheng,http://www.cs.columbia.edu/~cxz,-0rEuLgAAAAJ,2933.0,31.0,2005.0
Daniel Hsu,http://www.cs.columbia.edu/~djhsu,jj0Evx0AAAAJ,1546.0,14.0,2011.0
Christos H. Papadimitriou,https://www.cs.berkeley.edu/~christos,rXYLXJMAAAAJ,86537.0,129.0,
Shuran Song,http://shurans.github.io,5031vK4AAAAJ,15704.0,30.0,2013.0
Carl Vondrick,http://www.cs.columbia.edu/~vondrick,3MzhkFIAAAAJ,8764.0,26.0,2011.0
Peter N. Belhumeur,http://www.cs.columbia.edu/~belhumeur,J8YyZugAAAAJ,42826.0,60.0,1985.0
Dan Rubenstein,http://www.cs.columbia.edu/~danr,FM3vRPgAAAAJ,7636.0,49.0,1953.0
Yaniv Erlich,http://teamerlich.org/website/home.html,DbDbLZEAAAAJ,17617.0,32.0,2007.0
Allison B. Lewko,http://www.cs.columbia.edu/~allison,YwTdf6wAAAAJ,5982.0,21.0,2009.0
Xi Chen,http://www.cs.columbia.edu/~xichen/Homepage/Welcome.html,P_UgxSYAAAAJ,67465.0,106.0,2009.0
Ansaf Salleb,http://www1.ccls.columbia.edu/~ansaf,77kOUvYAAAAJ,1145.0,17.0,2000.0
Mihalis Yannakakis,http://www.cs.columbia.edu/~mihalis,_pPy-pAAAAAJ,37874.0,92.0,1978.0
Elias Bareinboim,http://causalai.net,r5U-D7YAAAAJ,3383.0,28.0,2011.0
Eugene Wu,http://www.cs.columbia.edu/~ewu,X53rkecAAAAJ,6210.0,33.0,2004.0
Roxana Geambasu,https://roxanageambasu.github.io,f8RkRagAAAAJ,2557.0,20.0,2006.0
Suman Jana,http://sumanj.info,SDY9FwUAAAAJ,7969.0,34.0,2008.0
Michael Collins,http://www.cs.columbia.edu/~mcollins,DxoenfgAAAAJ,27467.0,61.0,1995.0
Tim Roughgarden,http://timroughgarden.org,0lcJYs8AAAAJ,22033.0,62.0,1998.0
Shih-Fu Chang,http://www.ee.columbia.edu/~sfchang,OMVTRscAAAAJ,64527.0,126.0,
Martha A. Kim,http://www.cs.columbia.edu/~martha,gFb9vegAAAAJ,1610.0,18.0,2003.0
Steve Feiner,http://www.cs.columbia.edu/~feiner,PogsVkYAAAAJ,42284.0,79.0,1979.0
Ethan Katz-Bassett,http://www-bcf.usc.edu/~katzbass,CknstQwAAAAJ,4712.0,33.0,2006.0
David M. Blei,http://www.cs.columbia.edu/~blei,8OYE6iEAAAAJ,109668.0,97.0,1999.0
Baishakhi Ray,http://rayb.info,VaAEb5YAAAAJ,4667.0,29.0,1949.0
Julia Hirschberg,http://www.cs.columbia.edu/~julia,Qrd7FCoAAAAJ,24810.0,77.0,
Tony Jebara,http://www.cs.columbia.edu/~jebara,Dn_qYK8AAAAJ,21802.0,54.0,1995.0
Itsik Pe'er,http://www.cs.columbia.edu/~itsik,l3KIq-MAAAAJ,27623.0,50.0,1995.0
Henning Schulzrinne,http://www.cs.columbia.edu/~hgs,6IHX8J4AAAAJ,62353.0,92.0,
Vishal Misra,http://www.cs.columbia.edu/~misra,9hPnkXsAAAAJ,14490.0,53.0,1995.0
Kathleen McKeown,http://www.cs.columbia.edu/~kathy,ujDhg2sAAAAJ,25897.0,74.0,1979.0
Salvatore J. Stolfo,http://www.cs.columbia.edu/~sal,iLXSMP8AAAAJ,44458.0,100.0,1979.0
Yechiam Yemini,http://www.cs.columbia.edu/~yemini,,,,
Stephen A. Edwards,http://www.cs.columbia.edu/~sedwards,3aw_314AAAAJ,7519.0,34.0,1980.0
Toniann Pitassi,https://www.cs.toronto.edu/~toni,,,,
Rocco A. Servedio,http://www.cs.columbia.edu/~rocco,,,,
Steven M. Nowick,http://www.cs.columbia.edu/~nowick,gaXiAekAAAAJ,6031.0,43.0,1989.0
Shree K. Nayar,http://www.cs.columbia.edu/~nayar,3pZs3j0AAAAJ,62068.0,132.0,1988.0
Asaf Cidon,https://www.asafcidon.com,yKzSdygAAAAJ,1972.0,19.0,2010.0
John R. Kender,http://www.cs.columbia.edu/~jrk,RBuoCYEAAAAJ,5169.0,34.0,1976.0
Luis Gravano,http://www.cs.columbia.edu/~gravano,Ff6era8AAAAJ,16563.0,56.0,1941.0
Junfeng Yang,http://www.cs.columbia.edu/~junfeng,JJ9AvbAAAAAJ,6571.0,36.0,2001.0
Luca P. Carloni,http://www.cs.columbia.edu/~luca,sEAoh3MAAAAJ,9009.0,46.0,1996.0
Tal Malkin,http://www.cs.columbia.edu/~tal,c0yPSEYAAAAJ,8103.0,44.0,
Simha Sethumadhavan,http://www.cs.columbia.edu/~simha,,,,
Lydia B. Chilton,https://www.cs.columbia.edu/~chilton,RpxD-7QAAAAJ,3664.0,18.0,2006.0
Jason Nieh,https://www.cs.columbia.edu/~nieh,UGrnqBUAAAAJ,8682.0,51.0,1989.0
Richard S. Zemel,http://www.cs.toronto.edu/~zemel,iBeDoRAAAAAJ,49716.0,72.0,1988.0
Cliff Stein,http://www.columbia.edu/~cs2035,r49_E2cAAAAJ,73074.0,51.0,1981.0
Kenneth A. Ross,http://www.cs.columbia.edu/~kar,pWGeNUQAAAAJ,22968.0,46.0,1992.0
Ronghui Gu,https://www.cs.columbia.edu/~rgu,5WLG7j8AAAAJ,977.0,13.0,2015.0
Rebecca N. Wright,https://www.cs.columbia.edu/~rwright,L-xeJPoAAAAJ,5279.0,35.0,1990.0
Steve Bellovin,https://www.cs.columbia.edu/~smb,9RlvgLEAAAAJ,18270.0,61.0,
Gail E. Kaiser,http://www.cs.columbia.edu/~kaiser,LIdVlPsAAAAJ,12035.0,57.0,1980.0
Henry Yuen,http://www.henryyuen.net,,,,
