name,homepage,scholar_id,citations,h-index
Matthias Rarey,https://www.zbh.uni-hamburg.de/personen/amd/mrarey.html,rmz_gr4AAAAJ,14715.0,49.0
Markus Nüttgens,https://www.bwl.uni-hamburg.de/harcis/01-zentrum/01-team/chair/markus-nuettgens.html,vQAA-isAAAAJ,4533.0,28.0
Timo Gerkmann,https://www.inf.uni-hamburg.de/en/inst/ab/sp/people/gerkmann.html,X0WjZyMAAAAJ,3316.0,26.0
Chris Biemann,https://www.inf.uni-hamburg.de/en/inst/ab/lt/people/chris-biemann,BdwP-3QAAAAJ,7668.0,42.0
Walid Maalej,https://mast.informatik.uni-hamburg.de/people/walidmaalej,zVlpAfQAAAAJ,5592.0,34.0
Frank Steinicke,https://www.inf.uni-hamburg.de/en/inst/ab/hci/people/steinicke.html,bmRsMpUAAAAJ,8181.0,45.0
Judith Simon,https://www.inf.uni-hamburg.de/en/inst/ab/eit/team/simon.html,NOSCHOLARPAGE,,
Simone Frintrop,https://www.inf.uni-hamburg.de/en/inst/ab/cv/people-alt/frintrop.html,OLiU7JkAAAAJ,3495.0,26.0
Ingrid Schirmer,https://www.inf.uni-hamburg.de/de/inst/ab/itg/people/schirmer.html,NOSCHOLARPAGE,,
H. Siegfried Stiehl,https://www.inf.uni-hamburg.de/de/inst/ab/bv/team/stiehl.html,NOSCHOLARPAGE,,
Hannes Federrath,https://www.inf.uni-hamburg.de/inst/ab/snp/team/federrath.html,NOSCHOLARPAGE,,
Stefan Voss,https://www.bwl.uni-hamburg.de/iwi/team/mitglieder/stefan-voss.html,PuMO0YsAAAAJ,17065.0,64.0
Bernd E. Wolfinger,http://www.informatik.uni-hamburg.de/TKRN/world/staff/bew/bew.htm,NOSCHOLARPAGE,,
Thomas Ludwig,https://wr.informatik.uni-hamburg.de/people/thomas_ludwig,1hYJMgsAAAAJ,10608.0,27.0
Petra Berenbrink,https://www.inf.uni-hamburg.de/inst/ab/art/people/berenbrink.html,NOSCHOLARPAGE,,
Winfried Lamersdorf,https://vsis-www.informatik.uni-hamburg.de/vsis/members/look/4,ZvJH9dUAAAAJ,5548.0,37.0
Johannes Kirchmair,https://www.zbh.uni-hamburg.de/personen/acm/jkirchmair.html,s7By7lIAAAAJ,5282.0,40.0
Stefan Wermter,https://www.inf.uni-hamburg.de/en/inst/ab/wtm/people/wermter.html,uIeaxuAAAAAJ,8672.0,44.0
Peter Kling,https://www.inf.uni-hamburg.de/en/inst/ab/tea/people/kling.html,YWvcp6AAAAAJ,629.0,16.0
Norbert Ritter,https://vsis-www.informatik.uni-hamburg.de/vsis/members/look/209,NOSCHOLARPAGE,,
Matthias Riebisch,https://www.inf.uni-hamburg.de/en/inst/ab/swk/team/riebisch.html,HSDLZtkAAAAJ,2133.0,24.0
Jianwei Zhang,https://tams.informatik.uni-hamburg.de/people/zhang,NOSCHOLARPAGE,,
Eva A. C. Bittner,https://www.inf.uni-hamburg.de/inst/ab/wists/people/bittner.html,Rqe4a1QAAAAJ,978.0,14.0
Wolfgang Menzel,https://nats-www.informatik.uni-hamburg.de/User/WolfgangMenzel,hg1RlJsAAAAJ,1863.0,26.0
Tilo Böhmann,https://www.inf.uni-hamburg.de/en/inst/ab/itmc/team/boehmann.html,xGzSaOUAAAAJ,4572.0,29.0
Stephan Olbrich,https://www.rrz.uni-hamburg.de/ueber-uns/personen/direktor/olbrich.html,NOSCHOLARPAGE,,
Mathias Fischer,https://www.inf.uni-hamburg.de/inst/ab/snp/team/fischer.html,y1v6sdAAAAAJ,927.0,14.0
