name,homepage,scholar_id,citations,h-index,earliest_paper
Darrell D. E. Long,https://users.soe.ucsc.edu/~darrell,PqdLgQ0AAAAJ,16121.0,54.0,
Cormac Flanagan,https://users.soe.ucsc.edu/~cormac,XkiApd4AAAAJ,14050.0,54.0,1979.0
Ethan L. Miller,https://users.soe.ucsc.edu/~elm,fnVvzq8AAAAJ,18216.0,69.0,1980.0
Gabriel Elkaim,https://users.soe.ucsc.edu/~elkaim/elkaim/Home.html,-LARUWAAAAAJ,4115.0,30.0,1995.0
Owen Arden,https://users.soe.ucsc.edu/~owen,CiBRJ_EAAAAJ,545.0,12.0,2012.0
David P. Helmbold,https://users.soe.ucsc.edu/~dph,,,,
James Davis,https://users.soe.ucsc.edu/~davis,BDYIAe4AAAAJ,13236.0,38.0,
Adam M. Smith,https://adamsmith.as,78OLNd4AAAAJ,1888.0,21.0,2007.0
Yang Liu,http://www.yliuu.com,jKrIVCIAAAAJ,1824.0,22.0,2010.0
Jeffrey Flanigan,https://jflanigan.github.io,XpIsORcAAAAJ,2142.0,9.0,2010.0
Noah Wardrip-Fruin,https://engineering.ucsc.edu/people/nwf,8CHPFxYAAAAJ,5353.0,34.0,1996.0
David Lee,https://tech4good.soe.ucsc.edu,NG3F9uwAAAAJ,525.0,7.0,2011.0
Elín Carstensdóttir,https://games.arts.ucsc.edu/people/elin-carstensdottir,fO6FFqAAAAAJ,206.0,9.0,2011.0
Joel Ferguson,https://users.soe.ucsc.edu/~fjf,BidurS4AAAAJ,3152.0,23.0,1983.0
Katherine Isbister,https://www.katherineinterface.com,ui_kg8gAAAAJ,6316.0,35.0,
Allen Van Gelder,https://users.soe.ucsc.edu/~avg,,,,
Lindsey Kuper,https://www.cs.indiana.edu/~lkuper,TNqlmxEAAAAJ,314.0,8.0,2009.0
Thomas Schwarz,http://www.ssrc.ucsc.edu/person/tschwarz.html,BF_pzdoAAAAJ,3004.0,23.0,1984.0
Matthew R. Guthaus,https://www.soe.ucsc.edu/people/mrg,irzOIvoAAAAJ,5721.0,19.0,2000.0
Andrew Quinn,https://arquinn.github.io,ZVES6xIAAAAJ,79.0,5.0,2016.0
Leilani Gilpin,http://lgilpin.com,UFT_ijYAAAAJ,1548.0,8.0,2011.0
Mircea Teodorescu,https://www.soe.ucsc.edu/people/mteodorescu,JDm_5pMAAAAJ,1668.0,24.0,1998.0
Scott A. Brandt,http://www.cs.ucsc.edu/~sbrandt,ZJF0GhEAAAAJ,10695.0,46.0,1991.0
Alexander L. Wolf,https://users.soe.ucsc.edu/~alw,21FXjJgAAAAJ,19665.0,56.0,1980.0
Leila Takayama,http://www.leilatakayama.org,yFEHsv4AAAAJ,6070.0,37.0,2002.0
