name,homepage,scholar_id,citations,h-index
Garimella Rama Murthy,https://www.iiit.ac.in/people/faculty/ramamurthy,YUWS9LAAAAAJ,1379.0,16.0
Ashok Kumar Das,https://www.iiit.ac.in/people/faculty/ashokkdas,bToAUHMAAAAJ,12570.0,66.0
Venkatesh Choppella,https://www.iiit.ac.in/people/faculty/choppell,fGj4T74AAAAJ,958.0,12.0
Syed Azeemuddin,https://www.iiit.ac.in/people/faculty/azeemuddin,6FjRZ_MAAAAJ,1173.0,11.0
Bapi Raju Surampudi,https://www.iiit.ac.in/people/faculty/rajubapi,bbSYyiAAAAAJ,3333.0,26.0
Avinash Sharma,https://www.iiit.ac.in/people/faculty/asharma,O_94NWYAAAAJ,1770.0,13.0
Abhishek Sarkar,https://www.iiit.ac.in/people/faculty/abhishek.sarkar,SV0gEjQAAAAJ,42.0,4.0
Suresh Purini,https://www.iiit.ac.in/people/faculty/psuresh,m8_F5SoAAAAJ,295.0,8.0
Anoop M. Namboodiri,http://iiit.ac.in/~anoop,mpI3sbYAAAAJ,2172.0,25.0
P. Ubaidulla,https://www.iiit.ac.in/people/faculty/pubaidulla,JpIWSI4AAAAJ,1029.0,17.0
P. Krishna Reddy,http://faculty.iiit.ac.in/~pkreddy,XIgl8kUAAAAJ,2167.0,23.0
K. Srinathan,https://www.iiit.ac.in/people/faculty/srinathan,-iyXX44AAAAJ,2268.0,23.0
Suryakanth V. Gangashetty,https://www.iiit.ac.in/people/faculty/svg,U1ofnDgAAAAJ,1263.0,19.0
Raghu Reddy,http://faculty.iiit.ac.in/~raghu.reddy,-WWiT4MAAAAJ,1178.0,18.0
R. K. Bagga,https://www.iiit.ac.in/people/faculty/rbagga,,,
Ramanathan Subramanian,https://www.iiit.ac.in/people/faculty/s.ramanathan,mUvcmRsAAAAJ,2821.0,25.0
Sachin Chaudhari,https://www.iiit.ac.in/people/faculty/sachin.chaudhari,vowwEQgAAAAJ,1098.0,13.0
Ramesh Loganathan,https://www.iiit.ac.in/people/faculty/ramesh.loganathan,,,
Radhika Mamidi,https://www.iiit.ac.in/people/faculty/radhikamamidi,DsIpZR0AAAAJ,968.0,15.0
Soma Paul,https://www.iiit.ac.in/people/faculty/soma,rNO7BrYAAAAJ,150.0,6.0
Sujit Gujar,https://www.iiit.ac.in/people/faculty/sujit.g,9yxKajsAAAAJ,696.0,14.0
Shatrunjay Rawat,https://www.iiit.ac.in/people/faculty/shatrunjay.rawat,,,
Rambabu Kalla,https://www.iiit.ac.in/people/faculty/rambabukalla,,,
Anil Kumar Vuppala,https://www.iiit.ac.in/people/faculty/anilvuppala,VEx1PN4AAAAJ,1258.0,18.0
Saswata Shannigrahi,https://www.iiit.ac.in/people/faculty/saswata.sh,PbbIftYAAAAJ,154.0,6.0
Girish Varma,https://www.iiit.ac.in/people/faculty/girish.varma,YLlRCu4AAAAJ,596.0,10.0
P. J. Narayanan,https://www.iiit.ac.in/~pjn,3HKjt_IAAAAJ,6428.0,32.0
Priyanka Srivastava,https://www.iiit.ac.in/people/faculty/priyanka,xjiw6DYAAAAJ,882.0,17.0
Nita Parekh,https://www.iiit.ac.in/people/faculty/nita,AxoY6h4AAAAJ,938.0,16.0
Kalluri R. Sarma,https://www.iiit.ac.in/people/faculty/krsarma,,,
Kishore Prahallad,https://www.iiit.ac.in/people/faculty/kishore,3-8i_54AAAAJ,3220.0,27.0
Naresh Manwani,https://www.iiit.ac.in/people/faculty/naresh.manwani,qz4eDmgAAAAJ,694.0,9.0
Jayanthi Sivaswamy,https://www.iiit.ac.in/people/faculty/jsivaswamy,HfATfbMAAAAJ,4145.0,32.0
Vasudeva Varma,https://www.iiit.ac.in/~vv/Home.html,9OFvbfcAAAAJ,5751.0,37.0
K. S. Rajan,https://www.iiit.ac.in/people/faculty/rajan,00_zU7QAAAAJ,1127.0,17.0
Kamal Karlapalem,https://www.iiit.ac.in/people/faculty/kamal,,,
Pawan Kumar,https://www.iiit.ac.in/people/faculty/pawan.kumar,Zt5c_MYAAAAJ,54872.0,121.0
Govindarajulu Regeti,https://iiit.ac.in/people/faculty/gregeti,TvcR9REAAAAJ,18.0,3.0
Kishore Kothapalli,https://www.iiit.ac.in/people/faculty/kkishore,fKTjFPIAAAAJ,1387.0,20.0
Vishal Garg,https://www.iiit.ac.in/people/faculty/vishal,vyH26MIAAAAJ,1387.0,19.0
C. V. Jawahar,https://www.iiit.ac.in/~jawahar,U9dH-DoAAAAJ,12093.0,54.0
Kavita Vemuri,https://www.iiit.ac.in/people/faculty/kvemuri,,,
Vikram Pudi,https://www.iiit.ac.in/people/faculty/vikram,jH79pJkAAAAJ,1749.0,23.0
Dipti Misra Sharma,https://www.iiit.ac.in/people/faculty/dipti,,,
K. Madhava Krishna,https://www.iiit.ac.in/people/faculty/mkrishna,QDuPGHwAAAAJ,3293.0,30.0
Manish Shrivastava,https://www.iiit.ac.in/people/faculty/m.shrivastava,sIvMnGQAAAAJ,1949.0,25.0
Praveen Paruchuri,https://www.iiit.ac.in/people/faculty/praveen.p,ILUqgKEAAAAJ,2061.0,15.0
Vineet Gandhi,https://www.iiit.ac.in/people/faculty/vgandhi,PVlBz8oAAAAJ,548.0,13.0
Krishnan Prasad,https://www.iiit.ac.in/people/faculty/prasad.krishnan,tRbRF34AAAAJ,7384.0,45.0
Moumita Patra,https://www.iiit.ac.in/people/faculty/moumita.patra,BIGZy7sAAAAJ,1099.0,18.0
