name,homepage,scholar_id,citations,h-index
Ajmal Mian,http://staffhome.ecm.uwa.edu.au/~00053650,X589yaIAAAAJ,12088.0,53.0
Hugh R. Barrett,http://www.web.uwa.edu.au/people/Hugh.Barrett,7OtfUxcAAAAJ,14698.0,68.0
Cara K. MacNish,http://www.web.uwa.edu.au/people/cara.macnish,nqqUzUYAAAAJ,1734.0,15.0
Rachel Cardell-Oliver,http://uwa.edu.au/people/rachel.cardell-oliver,2vXqE0wAAAAJ,2236.0,23.0
Mohammed Bennamoun,http://staffhome.ecm.uwa.edu.au/~00051632,ylX5MEAAAAAJ,19747.0,66.0
Mark Alexander Reynolds,http://uwa.edu.au/people/mark.reynolds,2VbIrLMAAAAJ,3678.0,26.0
Wei Liu,http://www.web.uwa.edu.au/people/wei.liu,KTomENQAAAAJ,562.0,11.0
George J. Milne,http://uwa.edu.au/people/george.milne,OmXRd4IAAAAJ,14420.0,52.0
Du Huynh,http://staffhome.ecm.uwa.edu.au/~00050673,hAKNZ38AAAAJ,3123.0,27.0
Lyndon While,http://uwa.edu.au/people/lyndon.while,XcUewvwAAAAJ,5118.0,24.0
Chris McDonald,http://staffhome.ecm.uwa.edu.au/~00014979,8jUAxZkAAAAJ,3300.0,19.0
Syed Zulqarnain Gilani,http://www.ecm.uwa.edu.au/research/postgraduate_profiles?syed.zulqarnain.gilani,0uXgj0oAAAAJ,1142.0,16.0
Christof Hübner,http://www.ecm.uwa.edu.au/research/engineering-communities-environment/energy-saving-houses/investigatorsandpartners,,,
Syed M. S. Islam,http://www.ecm.uwa.edu.au/contact/profiles?type=profile&dn=cn%3DSyed%20Islam%2Cou%3DSchool%20of%20Computer%20Science%20and%20Software%20Engineering%2Cou%3DFaculty%20of%20Engineering%5C2C%20Computing%20and%20Mathematics%2Cou%3DFaculties%2Co%3DThe%20University%20of%20Western%20Australia,2oSH1wgAAAAJ,4355.0,39.0
Tim French,http://uwa.edu.au/people/tim.french,zcqX-AgAAAAJ,1134.0,19.0
Bruce S. Gardiner,http://biomed.csse.uwa.edu.au/people_bruce.php,EhgH1t8AAAAJ,4070.0,36.0
Amitava Datta,http://uwa.edu.au/people/amitava.datta,s5F1rbEAAAAJ,3177.0,29.0
