name,homepage,scholar_id,citations,h-index,earliest_paper
Aleks Kissinger,https://www.cs.ox.ac.uk/people/aleks.kissinger,znjzEpUAAAAJ,2024.0,23.0,2006.0
Michael Goldsmith,https://www.cs.ox.ac.uk/people/michael.goldsmith,O_o9ZYUAAAAJ,4401.0,31.0,1987.0
S. J. Creese,http://www.cs.ox.ac.uk/sadie.creese,hZ3DmHkAAAAJ,3484.0,31.0,1997.0
Shimon Whiteson,http://www.cs.ox.ac.uk/people/shimon.whiteson,9zeEI-cAAAAJ,12533.0,54.0,2003.0
Yarin Gal,http://www.cs.ox.ac.uk/people/yarin.gal,SIayDoQAAAAJ,19771.0,39.0,2005.0
Peter G. Jeavons,http://www.cs.ox.ac.uk/peter.jeavons,xEE8Q8EAAAAJ,6904.0,43.0,1985.0
Sam Staton,http://www.cs.ox.ac.uk/people/samuel.staton/main.html,4ZGaYlIAAAAJ,27003.0,71.0,1997.0
Thomas Lukasiewicz,http://www.cs.ox.ac.uk/thomas.lukasiewicz,arjucpEAAAAJ,8453.0,45.0,1994.0
Nicholas D. Lane,http://www.cs.ox.ac.uk/people/nicholas.lane,IleoLUgAAAAJ,19300.0,56.0,2001.0
Stephen Cameron,http://www.cs.ox.ac.uk/stephen.cameron,mssbQTEAAAAJ,8684.0,46.0,2000.0
Michael Benedikt,https://www.cs.ox.ac.uk/michael.benedikt,atL47L0AAAAJ,5543.0,39.0,1961.0
C.-H. Luke Ong,https://www.cs.ox.ac.uk/luke.ong,gNFel3QAAAAJ,5109.0,34.0,1988.0
Boris Motik,https://www.cs.ox.ac.uk/boris.motik,gKlqqSEAAAAJ,15758.0,60.0,1996.0
Martin Andrews,https://www.cs.ox.ac.uk/andrew.martin,,,,
Agathoniki Trigoni,https://www.cs.ox.ac.uk/niki.trigoni,185g9ckAAAAJ,8688.0,48.0,2000.0
Thomas F. Melham,http://www.cs.ox.ac.uk/tom.melham/home.html,AdBqkbIAAAAJ,5166.0,27.0,1984.0
