name,homepage,scholar_id,citations,h-index
Joe Sawada,https://www.uoguelph.ca/computing/people/joseph-sawada,GEKMSR4AAAAJ,1469.0,20.0
Judi McCuaig,https://www.uoguelph.ca/computing/people/judi-mccuaig,,,
Mark Wineberg,https://www.uoguelph.ca/computing/people/mark-wineberg,,,
Neil D. B. Bruce,https://www.uoguelph.ca/computing/people/neil-bruce,Gnezf-4AAAAJ,4611.0,23.0
Ritu Chaturvedi,https://www.uoguelph.ca/computing/people/ritu-chaturvedi,,,
Stacey D. Scott,https://www.uoguelph.ca/computing/people/stacey-scott,fB_xzi8AAAAJ,4904.0,33.0
Hassan Khan,https://www.uoguelph.ca/computing/people/hassan-khan,OS_P1F8AAAAJ,699.0,15.0
Xiaodong Lin,https://www.uoguelph.ca/computing/people/xiaodong-lin,om3xUIcAAAAJ,25886.0,74.0
Minglun Gong,https://www.uoguelph.ca/computing/people/minglun-gong,q6Caj6sAAAAJ,6561.0,39.0
Stefan C. Kremer,https://www.uoguelph.ca/computing/people/stefan-kremer,ECQMeb0AAAAJ,4464.0,24.0
Yang Xiang,https://www.uoguelph.ca/computing/people/yang-xiang,r71D60UAAAAJ,2754.0,25.0
David K.Y. Chiu,http://www.cis.uoguelph.ca/~dchiu,Zct91iEAAAAJ,3818.0,31.0
Fangju Wang,https://www.uoguelph.ca/computing/people/fangju-wang,,,
Pascal Matsakis,http://www.cis.uoguelph.ca/~matsakis,,,
Michael Wirth,https://www.uoguelph.ca/computing/people/michael-wirth,,,
Blair Nonnecke,https://www.uoguelph.ca/computing/people/blair-nonnecke,73-woeEAAAAJ,6028.0,17.0
Deborah Stacey,https://www.uoguelph.ca/computing/people/deborah-stacey,QdZ3KlAAAAAJ,1221.0,15.0
Luiza Antonie,http://www.uoguelph.ca/~lantonie,,,
Charlie Obimbo,https://www.uoguelph.ca/computing/people/charlie-obimbo,,,
Rozita A. Dara,http://www.uoguelph.ca/~drozita/members,s4UEQXkAAAAJ,1400.0,19.0
Andrew Hamilton-Wright,https://www.uoguelph.ca/computing/people/andrew-hamilton-wright,nWoiQrQAAAAJ,940.0,14.0
David R. Flatla,https://www.uoguelph.ca/computing/people/david-flatla,pJjyC-AAAAAJ,1030.0,15.0
Xining Li,http://www.cis.uoguelph.ca/~xli/mainpage.html,,,
Daniel Gillis,https://www.uoguelph.ca/computing/people/daniel-gillis,mcKPf6gAAAAJ,476.0,12.0
Fei Song,https://www.uoguelph.ca/computing/people/fei-song,,,
Graham W. Taylor,https://www.gwtaylor.ca,PUeKU8kAAAAJ,13615.0,44.0
David A. Calvert,https://www.uoguelph.ca/computing/people/david-calvert,,,
Gary Gréwal,http://www.uoguelph.ca/~ggrewal,,,
Ali Dehghan Tanha,https://www.uoguelph.ca/computing/people/ali-dehghantanha,r6Lj9FcAAAAJ,9361.0,52.0
Denis Nikitenko,https://www.uoguelph.ca/computing/people/denis-nikitenko,,,
