name,homepage,scholar_id,citations,h-index
Laurent Thévenoux,http://www.ens-lyon.fr/annuaire/m-thevenoux-laurent-261284.kjsp?RH=ENS-LYON,NOSCHOLARPAGE,,
Frédéric Suter,http://www.ens-lyon.fr/annuaire/m-suter-frederic-136989.kjsp?RH=ENS-LYON,taujrLoAAAAJ,1928.0,23.0
Denis Kuperberg,http://www.ens-lyon.fr/m-denis-kuperberg--318136.kjsp?RH=ENS-LYON-FR-CHERCHEU,Mop92PwAAAAJ,404.0,11.0
Thierry Gautier,http://www.ens-lyon.fr/lecole/nous-connaitre/annuaire/thierry-gautier,ecU8PLEAAAAJ,1968.0,22.0
Paola Boito,http://www.ens-lyon.fr/en/english-ens-de-lyon-269761.kjsp,OYBSJuIAAAAJ,2416.0,29.0
Théo Mary,http://www.ens-lyon.fr/annuaire/m-theo-mary--300431.kjsp?RH=ENS-LYON,pHWyVsAAAAAJ,1424.0,17.0
Jean-Christophe Mignot,http://perso.ens-lyon.fr/jean-christophe.mignot,xQda7H8AAAAJ,439.0,10.0
Guillaume Hanrot,http://perso.ens-lyon.fr/guillaume.hanrot,NOSCHOLARPAGE,,
Fabien Laguillaumie,http://perso.ens-lyon.fr/fabien.laguillaumie,NOSCHOLARPAGE,,
Benoît Libert,http://perso.ens-lyon.fr/benoit.libert,kRpKU4IAAAAJ,8080.0,48.0
Jean-Michel Muller,http://perso.ens-lyon.fr/jean-michel.muller,q6Be-msAAAAJ,5983.0,34.0
Filippo Bonchi,http://perso.ens-lyon.fr/filippo.bonchi,RMy4gDsAAAAJ,2285.0,27.0
Gilles Villard,http://perso.ens-lyon.fr/gilles.villard,NOSCHOLARPAGE,,
Russ Harmer,http://perso.ens-lyon.fr/russell.harmer,NOSCHOLARPAGE,,
Jean-Patrick Gelas,http://perso.ens-lyon.fr/jean-patrick.gelas,NMd2LuIAAAAJ,1047.0,14.0
Eric Fleury,http://perso.ens-lyon.fr/eric.fleury,NoSE0UIAAAAJ,4834.0,36.0
Damien Stehlé,http://perso.ens-lyon.fr/damien.stehle,1qab5koAAAAJ,8781.0,40.0
Christophe Alias,http://perso.ens-lyon.fr/christophe.alias,NOSCHOLARPAGE,,
Frédéric Prost,http://perso.ens-lyon.fr/frederic.prost,3ENh1PIAAAAJ,327.0,9.0
Yongjun Liao,http://www.ens-lyon.fr/annuaire/mme-yongjun-liao--269058.kjsp?RH=ENS-LYON-FR-ANNUAIRE,NOSCHOLARPAGE,,
Patrick Baillot,http://perso.ens-lyon.fr/patrick.baillot,NOSCHOLARPAGE,,
S. A. Puzynina,http://math.nsc.ru/~puzynina,NOSCHOLARPAGE,,
Laure Gonnord,http://laure.gonnord.org/pro,DmA3SakAAAAJ,815.0,14.0
Yves-Stan Le Cornec,http://www.ens-lyon.fr/m-yves-stan-le-cornec--318140.kjsp?RH=ENS-LYON-FR-CHERCHEU,NOSCHOLARPAGE,,
Shi Bai,https://maths-people.anu.edu.au/~bai,ALMl7w4AAAAJ,748.0,13.0
Bora Uçar,http://www.siam.org/meetings/csc14,lIthkfMAAAAJ,2319.0,27.0
Arnaud Lefray,http://ens-lyon.academia.edu/ArnaudLeveau,RSqq_fIAAAAJ,102.0,7.0
Philippe Nain,http://www-sop.inria.fr/members/Philippe.Nain,rMGIECUAAAAJ,6098.0,38.0
Nicolas Louvet,http://perso.ens-lyon.fr/nicolas.louvet,NOSCHOLARPAGE,,
Jean-Yves L'Excellent,http://perso.ens-lyon.fr/jean-yves.l.excellent,NOSCHOLARPAGE,,
Nicolas Trotignon,http://perso.ens-lyon.fr/nicolas.trotignon/indexFr.html,NOSCHOLARPAGE,,
Anupam Das,http://www.anupamdas.com,Y8t29XcAAAAJ,277.0,11.0
Omar Fawzi,http://perso.ens-lyon.fr/omar.fawzi,eAHAxi0AAAAJ,3971.0,23.0
Paul Feautrier,http://perso.ens-lyon.fr/paul.feautrier,DZkIPlIAAAAJ,7302.0,31.0
