name,homepage,scholar_id,citations,h-index,earliest_paper
Julia Mosin,https://www.ece.ubc.ca/faculty/julia-rubin,IQNUPWgRnRsC,3157.0,27.0,2002.0
Mijung Park,https://www.cs.ubc.ca/people/mijung-park,fqKsAJcAAAAJ,599.0,16.0,2011.0
Alla Sheffer,http://www.cs.ubc.ca/~sheffa,IgkGxLsAAAAJ,10843.0,55.0,1996.0
Sathish Gopalakrishnan,https://www.ece.ubc.ca/faculty/sathish-gopalakrishnan,,,,
Mark Schmidt,http://www.cs.ubc.ca/~schmidtm,5BtEUJcAAAAJ,10713.0,43.0,2005.0
Kwang Moo Yi,https://cs.ubc.ca/~kmyi,pr6rIJEAAAAJ,5201.0,24.0,2007.0
Bill Aiello,https://www.cs.ubc.ca/people/bill-aiello,7gbCeoEAAAAJ,6898.0,37.0,1989.0
Joel Friedman,https://www.math.ubc.ca/~jf,,,,
Mohammad Shahrad,https://ece.ubc.ca/mohammad-shahrad,iXgmttoAAAAJ,652.0,9.0,2015.0
Alan Wagner,https://www.cs.ubc.ca/people/alan-wagner,YqBZgfgAAAAJ,1034.0,17.0,1983.0
Rachel Pottinger,http://www.cs.ubc.ca/~rap,B_GQDXMAAAAJ,2680.0,19.0,1999.0
Reid Holmes,https://www.cs.ubc.ca/~rtholmes,i2jSMA8AAAAJ,4673.0,31.0,2000.0
Mathias Lécuyer,https://mathias.lecuyer.me,WeIvMTUAAAAJ,918.0,9.0,2013.0
Thomas F. J.-M. Pasquier,https://tfjmp.org,TplQGj4AAAAJ,1452.0,20.0,2013.0
Alexandra (Sasha) Fedorova,https://www.ece.ubc.ca/faculty/alexandra-sasha-fedorova,orMwSjoAAAAJ,7036.0,41.0,1999.0
Alexander J. Summers,http://people.inf.ethz.ch/summersa,q1bbqYEAAAAJ,1182.0,19.0,2005.0
Robert Xiao,https://www.robertxiao.ca,uphhX0QAAAAJ,2315.0,28.0,2009.0
William J. Bowman,https://www.williamjbowman.com,Vbnpt_EAAAAJ,204.0,6.0,2011.0
Helge Rhodin,http://helge.rhodin.de,2maWWboAAAAJ,3024.0,23.0,2010.0
Ivan Beschastnikh,http://www.cs.ubc.ca/~bestchai,iKnYSo8AAAAJ,3395.0,30.0,2006.0
Alan J. Hu,http://www.cs.ubc.ca/~ajh,6-JE5-cAAAAJ,4543.0,34.0,1986.0
Matei Ripeanu,http://www.ece.ubc.ca/~matei,eeMpO3wAAAAJ,10726.0,43.0,2000.0
Nicholas J. A. Harvey,http://www.cs.ubc.ca/~nickhar,xdTtK9IAAAAJ,4583.0,32.0,1993.0
Ronald Garcia,http://www.cs.ubc.ca/~rxg,QqnkA2IAAAAJ,2540.0,31.0,2002.0
Michiel van de Panne,https://www.cs.ubc.ca/~van,lJwPbcUAAAAJ,9574.0,50.0,1984.0
