name,homepage,scholar_id,citations,h-index
Chee Yong Chan,https://www.comp.nus.edu.sg/~chancy,mcz6T78AAAAJ,6255.0,32.0
Ee-Chien Chang,https://www.comp.nus.edu.sg/~changec,qZavFBcAAAAJ,4941.0,35.0
Wei-Ngan Chin,https://www.comp.nus.edu.sg/~chinwn,DO2x-J0AAAAJ,3179.0,28.0
Martin Henz,https://www.comp.nus.edu.sg/~henz,zle1cCkAAAAJ,1312.0,17.0
Colin Keng-Yan Tan,https://www.comp.nus.edu.sg/~ctank/pubs.htm,BM9NMrcAAAAJ,1297.0,15.0
Arnab Bhattacharyya,https://www.comp.nus.edu.sg/~arnab,eECXWqUAAAAJ,1205.0,19.0
Damith C. Rajapakse,https://www.comp.nus.edu.sg/~damithch,uxSljw0AAAAJ,373.0,7.0
Bruno Bodin,https://www.comp.nus.edu.sg/~bruno,yySZFKoAAAAJ,705.0,14.0
Shengdong Zhao,http://www.shengdongzhao.com,VfdLjCcAAAAJ,3560.0,32.0
Harold Soh,https://haroldsoh.com,lkgd1BsAAAAJ,1770.0,26.0
Frank Stephan,https://www.comp.nus.edu.sg/~fstephan,m32l0cMAAAAJ,17112.0,66.0
Michael Scott Brown,https://www.comp.nus.edu.sg/~brown,,,
Ben Leong,https://www.comp.nus.edu.sg/~bleong,kLMAXGgAAAAJ,5341.0,23.0
Bryan Hooi,https://www.comp.nus.edu.sg/~bhooi,ErEL3bgAAAAJ,1992.0,22.0
Xiaokui Xiao,http://www.comp.nus.edu.sg/~xiaoxk,BpgsGX0AAAAJ,14336.0,57.0
Y. C. Tay,http://www.math.nus.edu.sg/~mattyc,qAalyGsAAAAJ,16176.0,25.0
Jialin Li,https://homes.cs.washington.edu/~lijl,,,
Jin Song Dong,https://www.comp.nus.edu.sg/~dongjs,tuLa1AsAAAAJ,9832.0,47.0
Mun Choon Chan,https://www.comp.nus.edu.sg/~chanmc,QVeujWMAAAAJ,5297.0,35.0
See-Kiong Ng,http://datam.i2r.a-star.edu.sg/~skng,_wsommYAAAAJ,5549.0,35.0
Tulika Mitra,http://www.comp.nus.edu.sg/~tulika,ajeWJ4UAAAAJ,9114.0,46.0
Gary S. H. Tan,http://www.comp.nus.edu.sg/~gtan,3XI4ptoAAAAJ,1380.0,21.0
Wynne Hsu,http://www.comp.nus.edu.sg/~whsu,ljyBjv8AAAAJ,17682.0,60.0
Diptarka Chakraborty,https://sites.google.com/view/diptarka,luSyn1AAAAAJ,247.0,7.0
Sun-Teck Tan,http://www.comp.nus.edu.sg/about/depts/cs/faculty,,,
Anthony K. H. Tung,http://www.comp.nus.edu.sg/~atung,HPYVJacAAAAJ,10917.0,54.0
Anand Bhojan,http://www.comp.nus.edu.sg/~bhojan,FDxsgEgAAAAJ,356.0,10.0
Tat-Seng Chua,http://www.comp.nus.edu.sg/~chuats,Z9DWCBEAAAAJ,44341.0,99.0
David Hsu,http://www.comp.nus.edu.sg/~dyhsu,LhnU_joAAAAJ,45998.0,29.0
Seth Gilbert,http://www.comp.nus.edu.sg/~gilbert,bKN3mSsAAAAJ,6701.0,35.0
Beng Chin Ooi,http://www.comp.nus.edu.sg/~ooibc,9560QjYAAAAJ,26144.0,85.0
Bingsheng He,http://www.comp.nus.edu.sg/~hebs,RogYLKYAAAAJ,11229.0,54.0
Bryan Kian Hsiang Low,http://www.comp.nus.edu.sg/~lowkh/research.html,2P-Q09UAAAAJ,2678.0,32.0
Mohan S. Kankanhalli,http://www.comp.nus.edu.sg/~mohan,6Lx_eowAAAAJ,17175.0,65.0
Brian Y. Lim,http://www.brianlim.net,_bza0AoAAAAJ,2712.0,18.0
Wei Tsang Ooi,http://www.comp.nus.edu.sg/~ooiwt,nFP2ldkAAAAJ,2885.0,29.0
Tiow Seng Tan,http://www.comp.nus.edu.sg/~tants,lQJFHbIAAAAJ,2358.0,19.0
Yong Meng Teo,http://www.comp.nus.edu.sg/~teoym,,,
Siau-Cheng Khoo,http://msba.nus.edu/our-schools/7-faculty,jjcAIkQAAAAJ,3468.0,28.0
Abhik Roychoudhury,https://www.comp.nus.edu.sg/~abhik,UxFWSJIAAAAJ,9691.0,54.0
Roland H. C. Yap,https://www.comp.nus.edu.sg/~ryap,lbeiP9wAAAAJ,4136.0,32.0
Umang Mathur,https://www.comp.nus.edu.sg/~umathur,6rB8UjgAAAAJ,195.0,8.0
Jonathan Scarlett,https://www.comp.nus.edu.sg/~scarlett,a4D08aQAAAAJ,2081.0,25.0
Aquinas Hobor,https://www.comp.nus.edu.sg/~hobor,-SbM8VcAAAAJ,3501.0,18.0
Divesh Aggarwal,https://sites.google.com/site/diveshhomepage,H6sfzfwAAAAJ,1249.0,17.0
Hugh Anderson,https://www.comp.nus.edu.sg/~hugh,tReFhKEAAAAJ,82.0,4.0
Li-Shiuan Peh,http://people.csail.mit.edu/peh,H-l2HbsAAAAJ,19753.0,62.0
