name,homepage,scholar_id,citations,h-index,earliest_paper
Sandiway Fong,http://elmo.sbs.arizona.edu/sandiway,,,,
John D. Kececioglu,https://www.cs.arizona.edu/~kece,SKXmmxIAAAAJ,4105.0,26.0,1987.0
Kobus Barnard,http://kobus.ca,fKESO6sAAAAJ,12084.0,42.0,1995.0
Peter J. Downey,https://www.cs.arizona.edu/~pete,,,,
Jason L. Pacheco,https://www2.cs.arizona.edu/~pachecoj,71ZEsnEAAAAJ,117.0,7.0,2009.0
Ravi Sethi,https://www.cs.arizona.edu/~rsethi,ID4wZFwAAAAJ,28367.0,36.0,1970.0
Michael Chertkov,https://sites.google.com/site/mchertkov,k4UNBd4AAAAJ,10530.0,49.0,1992.0
Alon Efrat,http://www.cs.arizona.edu/people/alon,1PzuGVwAAAAJ,1251.0,5.0,2001.0
Christian S. Collberg,http://www.cs.arizona.edu/people/collberg,Iq_d12gAAAAJ,9389.0,37.0,1987.0
Gregory R. Andrews,http://www.cs.arizona.edu/~greg,4LCdnkYAAAAJ,6269.0,25.0,1974.0
John H. Hartman,https://www.cs.arizona.edu/~jhh,zqPtcskAAAAJ,4021.0,24.0,1989.0
Larry L. Peterson,https://www.cs.arizona.edu/~llp,hmq4rGIAAAAJ,46610.0,75.0,1984.0
Stephen G. Kobourov,http://www.cs.arizona.edu/~kobourov,P21gHIkAAAAJ,9439.0,56.0,1948.0
Kwang-Sung Jun,https://kwangsungjun.github.io,VgvC7o8AAAAJ,952.0,13.0,2010.0
Kate Isaacs,http://cgi.cs.arizona.edu/~kisaacs,sYt1rjsAAAAJ,918.0,14.0,1989.0
Beichuan Zhang,https://www.cs.arizona.edu/~bzhang,-IMW-w0AAAAJ,11361.0,42.0,1996.0
Steven Bethard,http://bethard.faculty.arizona.edu,sXM8J5EAAAAJ,14035.0,45.0,2002.0
Chicheng Zhang,https://zcc1307.github.io,mho7MawAAAAJ,654.0,11.0,2012.0
Sudha Ram,https://mis.eller.arizona.edu/people/sudha-ram,cxxGur8AAAAJ,24899.0,42.0,1969.0
Joshua A. Levine,https://jalevine.bitbucket.io,eYA1nLIAAAAJ,2415.0,23.0,2003.0
Todd A. Proebsting,http://proebsting.cs.arizona.edu,pWZ7c4MAAAAJ,3631.0,30.0,1991.0
Mihai Surdeanu,http://surdeanu.info/mihai,a3133-8AAAAJ,16921.0,41.0,1997.0
David K. Lowenthal,https://www.cs.arizona.edu/~dkl,mhKUSRMAAAAJ,5281.0,32.0,1993.0
Richard T. Snodgrass,http://www.cs.arizona.edu/~rts,BkrB4awAAAAJ,17633.0,61.0,1980.0
Saumya Debray,https://www.cs.arizona.edu/~debray,UwFA1KoAAAAJ,8893.0,42.0,1983.0
Chris Gniady,https://www.cs.arizona.edu/people/gniady,iGccVmEAAAAJ,1197.0,17.0,1999.0
