name,homepage,scholar_id,citations,h-index,earliest_paper
Jan Friso Groote,http://www.win.tue.nl/~jfg,fZ3cdbUAAAAJ,7764.0,49.0,1986.0
Natalia Sidorova,http://www.win.tue.nl/~sidorova,MpuRqeQAAAAJ,3933.0,30.0,1999.0
Sandro Etalle,http://www.win.tue.nl/~setalle,pS-2CjYAAAAJ,3789.0,32.0,1992.0
Joaquin Vaschoren,http://www.win.tue.nl/~jvanscho,HhDsD9UAAAAJ,4995.0,32.0,2005.0
M. G. J. van den Brand,http://www.win.tue.nl/~mvdbrand,CZt-AsoAAAAJ,6027.0,39.0,1992.0
Kevin Verbeek,http://www.win.tue.nl/~kverbeek,e-77C1EAAAAJ,1030.0,16.0,2008.0
Bas Luttik,http://www.win.tue.nl/~luttik,mwYLD4QAAAAJ,1061.0,20.0,1996.0
Massimiliano de Leoni,http://www.win.tue.nl/~mdeleoni,OejM6_AAAAAJ,5243.0,36.0,2006.0
Mykola Pechenizkiy,http://www.win.tue.nl/~mpechen,F0uFT_kAAAAJ,10748.0,44.0,2002.0
Wil M. P. van der Aalst,http://www.vdaalst.com,aSZYyxIAAAAJ,126493.0,166.0,
Kevin Buchin,http://www.win.tue.nl/~kbuchin,sNa1oWcAAAAJ,3090.0,33.0,2003.0
Alexander Serebrenik,http://www.win.tue.nl/~aserebre,Mcn2e18AAAAJ,8122.0,50.0,1997.0
Reinder J. Bril,http://www.win.tue.nl/~rbril,kOwzhloAAAAJ,3361.0,25.0,1987.0
George Fletcher,http://www.win.tue.nl/~gfletche,87TyXPcAAAAJ,2505.0,24.0,2003.0
Erik P. de Vink,http://www.win.tue.nl/~evink,1L7UeyMAAAAJ,2976.0,27.0,1967.0
Julien Schmaltz,http://www.win.tue.nl/~jschmalt,hSWqEGYAAAAJ,1007.0,18.0,2003.0
Johan J. Lukkien,http://www.win.tue.nl/~johanl,uhm-j-cAAAAJ,5104.0,33.0,1987.0
Tim A. C. Willemse,http://www.win.tue.nl/~timw,URsjU7oAAAAJ,2004.0,21.0,1996.0
Jeroen J. A. Keiren,https://www.jeroenkeiren.nl,_nrYKCoAAAAJ,629.0,13.0,2008.0
Michel Westenberg,http://www.win.tue.nl/~mwestenb,5eK84bMAAAAJ,2345.0,19.0,1995.0
Ignaz Rutter,http://i11www.iti.uni-karlsruhe.de/members/ignaz_rutter,BXLsurkAAAAJ,1562.0,22.0,2007.0
Nikolay Yakovets,https://www.tue.nl/staff/n.yakovets,39qZ_EsAAAAJ,6324.0,33.0,2003.0
Luca Allodi,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/20179507/ep-tab/2,aHbp3AQAAAAJ,851.0,14.0,2011.0
Vlado Menkovski,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/20093057,2s9HUEMAAAAJ,1060.0,17.0,2008.0
Herman J. Haverkort,http://www.win.tue.nl/~hermanh,j6fj3YMAAAAJ,1557.0,22.0,1999.0
Ion Barosan,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/19920355,,,,
Hans Zantema,http://www.win.tue.nl/~hzantema,W0DPmVQAAAAJ,2970.0,27.0,1980.0
Marwan Hassani,http://dme.rwth-aachen.de/en/team/hassani,BljOdp8AAAAJ,888.0,16.0,2009.0
Boris Skoric,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/20088020,ujqTwrIAAAAJ,4478.0,31.0,1999.0
Pieter J. L. Cuijpers,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/19940165,1F3mSHgAAAAJ,849.0,15.0,2000.0
Rudolf H. Mak,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/19820121,ZtO9BeIAAAAJ,147.0,6.0,1984.0
Ruurd Kuiper,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/19860157/ep-tab/3,FTfgmDQAAAAJ,1768.0,21.0,1977.0
Loek Cleophas,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/19971941,dKA2bqcAAAAJ,620.0,13.0,2003.0
Anton Wijs,https://www.win.tue.nl/~awijs,mp9xvPoAAAAJ,1129.0,20.0,2004.0
Mike Holenderski,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/20000748,vK0cp1QAAAAJ,310.0,10.0,2005.0
J. I. den Hartog,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/20012328,28P--UkAAAAJ,1971.0,26.0,1967.0
Andrei C. Jalba,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/20080992,3ab6LGQAAAAJ,1465.0,19.0,2000.0
Joos C. A. M. Buijs,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/20020361,hQjcD-0AAAAJ,3961.0,26.0,2010.0
Boudewijn F. van Dongen,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/19981149,vSPKumwAAAAJ,17442.0,54.0,2000.0
Renata Medeiros de Carvalho,https://studiegids.tue.nl/opleidingen/graduate-school/special-masters-tracks/eit-digital-embedded-systems/coaching-and-professional-skills/mentoring,MXsM-RkAAAAJ,186.0,7.0,2008.0
Wouter Duivesteijn,http://wwwis.win.tue.nl/~wouter,LmsQAtAAAAAJ,828.0,14.0,2006.0
Bart M. P. Jansen,https://www.win.tue.nl/~bjansen,h8FEAYMAAAAJ,1442.0,22.0,2008.0
Nicola Zannone,http://security1.win.tue.nl/~zannone,4vFC7BMAAAAJ,3932.0,34.0,2003.0
Tom Verhoeff,http://www.win.tue.nl/~wstomv,Dz6KASIAAAAJ,2039.0,21.0,1985.0
H. M. M. van de Wetering,http://www.win.tue.nl/~wstahw,syCsFHkAAAAJ,2595.0,20.0,1987.0
Wouter Meulemans,http://www.win.tue.nl/~wmeulema,ZUj5GLoAAAAJ,10614.0,19.0,2006.0
Bettina Speckmann,http://www.win.tue.nl/~speckman,,,,
Mark de Berg,https://www.win.tue.nl/~mdberg,4CObfMYAAAAJ,18403.0,46.0,1989.0
Jack van Wijk,http://www.win.tue.nl/~vanwijk,1F_eX28AAAAJ,15451.0,62.0,1982.0
Tanir Ozcelebi,http://www.win.tue.nl/~tozceleb,3ryI7iEAAAAJ,1237.0,17.0,2004.0
Cornelis Huizing,https://www.win.tue.nl/~keesh,j-Uuvt0AAAAJ,1591.0,14.0,1986.0
Dirk Fahland,https://www.win.tue.nl/~dfahland,qLkK5JAAAAAJ,6545.0,41.0,2004.0
Paul De Bra,http://wwwis.win.tue.nl/~debra,EaUt9AQAAAAJ,10018.0,48.0,1981.0
