name,homepage,scholar_id,citations,h-index,earliest_paper
Haibo Yu,http://cse.sjtu.edu.cn/~yu,D9PV2j8AAAAJ,9448.0,45.0,2004.0
Quanshi Zhang,http://qszhang.com,iFFhHK0AAAAJ,2820.0,23.0,2009.0
Guangtao Xue,http://www.cs.sjtu.edu.cn/~xue-gt,vTC9TSQAAAAJ,2374.0,23.0,1991.0
Shengli Liu,https://www.rsaconference.com/speakers/shengli-liu,bd8fPdsAAAAJ,652.0,12.0,2014.0
Feilong Tang,http://en.se.sjtu.edu.cn/teacher/teacherdetail.aspx?id=29,,,,
Yubin Xia,http://en.se.sjtu.edu.cn/teacher/teacherdetail.aspx?id=26,jHYNM6QAAAAJ,1884.0,22.0,2007.0
Xuejia Lai,http://english.seiee.sjtu.edu.cn/english/detail/841_667.htm,B67-NyQAAAAJ,6872.0,25.0,1988.0
Yunbo Wang,http://people.csail.mit.edu/yunbo,C8bGfr0AAAAJ,1229.0,9.0,2014.0
Geng Wang,http://en.se.sjtu.edu.cn/teacher/teacherdetail.aspx?id=25,4mKWajkAAAAJ,632.0,14.0,1987.0
Cewu Lu,https://cvsjtu.wordpress.com,QZVQEWAAAAAJ,10015.0,39.0,2006.0
Yuting Chen,http://en.se.sjtu.edu.cn/teacher/teacherdetail.aspx?id=31,2AjR92EAAAAJ,3352.0,14.0,2006.0
Xiaokang Yang,https://scholar.google.com/citations?user=yDEavdMAAAAJ=zh-CN,yDEavdMAAAAJ,21545.0,74.0,1999.0
Xiaoyao Liang,http://www.cs.sjtu.edu.cn/en/PeopleDetail.aspx?id=160,OIDtL6QAAAAJ,1562.0,21.0,2004.0
Lei Xu,http://www.cs.sjtu.edu.cn/~lxu,rN2ny9kAAAAJ,17019.0,49.0,1970.0
Haopeng Chen,http://reins.se.sjtu.edu.cn/~chenhp,DTmwMSUAAAAJ,176.0,7.0,2012.0
Haojin Zhu,http://nsec.sjtu.edu.cn/~hjzhu,_5lzNDUAAAAJ,9201.0,46.0,2005.0
Xinbing Wang,http://www.cs.sjtu.edu.cn/~wang-xb,CT5yZbwAAAAJ,8432.0,47.0,2004.0
Hong-Tao Lu,http://english.seiee.sjtu.edu.cn/english/detail/841_674.htm,GtNuBJcAAAAJ,6034.0,46.0,1996.0
Binyu Zang,http://english.seiee.sjtu.edu.cn/english/detail/386_975.htm,m3noS0AAAAAJ,2949.0,30.0,1989.0
Yanmin Zhu,http://www.cs.sjtu.edu.cn/~yzhu,onGydcgAAAAJ,8226.0,45.0,2003.0
Chao Li,http://www.cs.sjtu.edu.cn/~lichao,Yy-wQg4AAAAJ,1573.0,20.0,2011.0
Yanyan Shen,http://www.cs.sjtu.edu.cn/~shen-yy,ZuxS2kkAAAAJ,1605.0,20.0,2004.0
Liping Shen,http://www.cs.sjtu.edu.cn/~shen-lp,yH74l_8AAAAJ,5418.0,31.0,1991.0
Hongming Cai,http://en.se.sjtu.edu.cn/teacher/teacherdetail.aspx?id=9,uPMz8oEAAAAJ,2952.0,19.0,2002.0
Wei Shen,https://shenwei1231.github.io,Ae2kRCEAAAAJ,5208.0,34.0,2010.0
Bin Yao,http://www.cs.sjtu.edu.cn/~yaobin,XIIa8VMAAAAJ,13219.0,62.0,1990.0
Ran Yi,https://yiranran.github.io,y68DLo4AAAAJ,281.0,9.0,2016.0
Shuai Li,https://shuaili8.github.io,kMZgQxcAAAAJ,382.0,10.0,2012.0
Bin Sheng,http://english.seiee.sjtu.edu.cn/english/detail/841_963.htm,unORJQ8AAAAJ,4554.0,36.0,2009.0
Yong Yu,http://english.seiee.sjtu.edu.cn/english/detail/841_695.htm,-84M1m0AAAAJ,28912.0,74.0,1986.0
Hongfei Fu,http://jhc.sjtu.edu.cn/~hongfeifu,5bHQE-UAAAAJ,456.0,12.0,2009.0
Qianni Deng,http://english.seiee.sjtu.edu.cn/english/detail/841_689.htm,,,,
Ruimin Shen,http://english.seiee.sjtu.edu.cn/english/detail/841_684.htm,yH74l_8AAAAJ,5418.0,31.0,1991.0
Mingyu Wu,https://ipads.se.sjtu.edu.cn/pub/members/mingyu_wu,H907ZEYAAAAJ,85.0,5.0,2017.0
Shuangjiu Xiao,http://dalab.se.sjtu.edu.cn/www/home/?page_id=17,,,,
Xubo Yang,http://dalab.se.sjtu.edu.cn/www/home/?page_id=19,,,,
Jianguo Yao,http://tcloud.sjtu.edu.cn/users/jianguo,,,,
Dawu Gu,http://english.seiee.sjtu.edu.cn/english/detail/841_663.htm,,,,
Jingwen Leng,http://www.jingwenleng.com/home/me.html,L1y8y2MAAAAJ,1447.0,14.0,2012.0
Jian Cao,http://english.seiee.sjtu.edu.cn/english/detail/841_650.htm,JRk61c0AAAAJ,15160.0,67.0,1993.0
Junchi Yan,http://thinklab.sjtu.edu.cn,ga230VoAAAAJ,6506.0,43.0,2009.0
Hao Zhong,http://www.cs.sjtu.edu.cn/~zhonghao,Vhe3-JsAAAAJ,2232.0,20.0,2004.0
Beijun Shen,http://www.physics.sjtu.edu.cn/en/people/1/wzShen,wnq7SiQAAAAJ,12910.0,60.0,1992.0
Fang Li,http://www.cs.sjtu.edu.cn/~li-fang,U3Sm3-YAAAAJ,8950.0,42.0,1954.0
Yuanyuan Zhang,https://loccs.sjtu.edu.cn/~yyzhang,JmYcSzkAAAAJ,8172.0,51.0,1996.0
Kenny Q. Zhu,http://www.cs.sjtu.edu.cn/~kzhu,ZIRJ6lIAAAAJ,3895.0,27.0,2000.0
Lizhuang Ma,http://english.seiee.sjtu.edu.cn/english/detail/841_680.htm,yd58y_0AAAAJ,3684.0,27.0,1989.0
Kai Yu,https://speechlab.sjtu.edu.cn/members/kai_yu,y5zkBeMAAAAJ,28435.0,53.0,1999.0
Chentao Wu,http://www.cs.sjtu.edu.cn/~wuct,RAs-wnEAAAAJ,540.0,10.0,2006.0
Linpeng Huang,http://www.cs.sjtu.edu.cn/en/PeopleDetail.aspx?id=166,IC620Q4AAAAJ,2850.0,26.0,
Yu Long,https://www.facebook.com/public/Long-Yu/school/Shanghai-Jiao-Tong-University-109235979095677,p1rD-B0AAAAJ,32108.0,77.0,1998.0
Lei Wang,http://wanglei.crypto.sg,QvKutBkAAAAJ,21378.0,39.0,2010.0
Yu Yu,http://yuyu.hk,lpRkCB4AAAAJ,1239.0,18.0,2005.0
Yaohui Jin,http://front.sjtu.edu.cn/~jinyh/index.html,H_7_oVcAAAAJ,1940.0,22.0,1998.0
Haibo Chen,http://ipads.se.sjtu.edu.cn/~hbchen,qd9xSkYAAAAJ,7511.0,46.0,2006.0
