name,homepage,scholar_id,citations,h-index
Martin Gairing,https://cgi.csc.liv.ac.uk/~gairing,hs33gU8AAAAJ,1985.0,26.0
Daniel J. Rigden,https://liverpool.ac.uk/integrative-biology/staff/daniel-rigden,8l7rbMIAAAAJ,11800.0,58.0
Yi Huang,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/yi-huang,sJ3GXrUAAAAJ,9076.0,43.0
Francesco Falciani,https://liverpool.ac.uk/integrative-biology/staff/francesco-falciani,NdoIAMcAAAAJ,8923.0,51.0
Wiebe van der Hoek,https://www.csc.liv.ac.uk/~wiebe,WNmaKaIAAAAJ,12424.0,49.0
Sebastian Wild,https://www.liverpool.ac.uk/computer-science/staff/sebastian-wild/publications,aMyZiK0AAAAJ,290.0,9.0
Patrick Totzke,https://cgi.csc.liv.ac.uk/~patrick,ck8G3CgAAAAJ,293.0,11.0
Shagufta Scanlon,https://www.liverpool.ac.uk/computer-science/staff/shagufta-scanlon,,,
Katie Atkinson,https://www.csc.liv.ac.uk/~katie,fvQicksAAAAJ,4154.0,33.0
Xiaowei Huang,https://cgi.csc.liv.ac.uk/~xiaowei,X4fLCCIAAAAJ,2737.0,21.0
Yaochun Shen,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/yaochun-shen,2oPuJqQAAAAJ,7629.0,48.0
Konstantinos Tsakalidis,https://cgi.csc.liv.ac.uk/~tsakalid,ijD-PSQAAAAJ,236.0,9.0
Shan Luo,https://cgi.csc.liv.ac.uk/~shanluo,ArnkrbwAAAAJ,1163.0,16.0
Terry R. Payne,https://www.liverpool.ac.uk/computer-science/staff/terry-payne,MrkZ_v0AAAAJ,13757.0,40.0
Rida Laraki,https://sites.google.com/site/ridalaraki,zwkQWEgAAAAJ,1682.0,20.0
Jeyan Thiyagalingam,https://www.liverpool.ac.uk/electrical-engineering-and-electronics/staff/jeyan-thiyagalingam,qe4dPiwAAAAJ,743.0,14.0
Prudence W. H. Wong,https://www.liverpool.ac.uk/computer-science/staff/prudence-wong,vjIXDW4AAAAJ,1999.0,23.0
Paul (Pavlos) Spirakis,https://www.liverpool.ac.uk/computer-science/staff/paul-spirakis,vnSMoW4AAAAJ,9594.0,49.0
Louwe B. Kuijer,https://www.liverpool.ac.uk/computer-science/staff/louwe-kuijer,iF9PsigAAAAJ,138.0,6.0
Victor Zamaraev,https://www.liverpool.ac.uk/computer-science/staff/viktor-zamaraev,HpS4Y2wAAAAJ,454.0,12.0
Rasmus Ibsen-Jensen,https://www.liverpool.ac.uk/computer-science/staff/rasmus-ibsen-jensen,NVTh2QgAAAAJ,425.0,11.0
Aris Filos-Ratsikas,https://www.liverpool.ac.uk/computer-science/staff/aris-filos-ratsikas/publications,iaxTRPoAAAAJ,871.0,17.0
Martin Zimmerman,https://www.liverpool.ac.uk/computer-science/staff/martin-zimmermann,ZcmrhggAAAAJ,575.0,14.0
Louise A. Dennis,https://www.liverpool.ac.uk/computer-science/staff/louise-dennis,5d8ouI8AAAAJ,2532.0,26.0
Karl Tuyls,https://www.liverpool.ac.uk/computer-science/staff/karl-tuyls,cxRqeVwAAAAJ,8509.0,45.0
Michele Zito,https://www.liverpool.ac.uk/computer-science/staff/michele-zito,nZUs5w8AAAAJ,1501.0,17.0
Thanh-Toan Do,https://www.liverpool.ac.uk/computer-science/staff/thanh-toan-do,nihSW_QAAAAJ,1931.0,27.0
Rahul Savani,https://cgi.csc.liv.ac.uk/~rahul,bfqfILEAAAAJ,1909.0,24.0
Clare Dixon,https://www.csc.liv.ac.uk/~clare,ySfW34EAAAAJ,2493.0,26.0
Xu (Judy) Zhu,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/xu-zhu,NycCVyoAAAAJ,2973.0,28.0
Alkmini Sgouritsa,https://www.liverpool.ac.uk/computer-science/staff/alkmini-sgouritsa,Mb_AoIgAAAAJ,173.0,8.0
Alexei Lisitsa,https://www.csc.liv.ac.uk/~alexei,S0VAEqUAAAAJ,1094.0,17.0
Othon Michail,https://www.liverpool.ac.uk/computer-science/staff/othon-michail,GqUUp1IAAAAJ,1165.0,17.0
Dominik Wojtczak,https://www.csc.liv.ac.uk/~dominik,,,
Irina V. Biktasheva,https://www.csc.liv.ac.uk/~ivb,LE5QNgYAAAAJ,845.0,19.0
Vitaliy Kurlin,https://www.liverpool.ac.uk/computer-science/staff/vitaliy-kurlin,mtz3cigAAAAJ,813.0,17.0
Angrosh Mandya,https://www.liverpool.ac.uk/computer-science/staff/angrosh-mandya/publications,V2IwYWQAAAAJ,367.0,11.0
Jason F. Ralph,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/jason-ralph,q0xW5igAAAAJ,1712.0,23.0
Darek Kowalski,https://www.liverpool.ac.uk/computer-science/staff/dariusz-kowalski,npq3yLIAAAAJ,3985.0,35.0
Christian Ikenmeyer,http://pcwww.liv.ac.uk/~iken,,,
Joseph W. Spencer,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/joseph-spencer,,,
Jiafeng Zhou,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/jiafeng-zhou,,,
Junqing Zhang,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/junqing-zhang,MIPbyQ0AAAAJ,1742.0,23.0
Lin Jiang,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/lin-jiang,nZCtaPgAAAAJ,10393.0,55.0
Heba M. Lakany,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/heba-lakany,JBs_R-AAAAAJ,677.0,14.0
Harm Van Zalinge,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/harm-van-zalinge,,,
Leszek Antoni Gasieniec,http://www.csc.liv.ac.uk/~leszek,TbQXQ7EAAAAJ,5581.0,43.0
Igor Potapov,http://www.csc.liv.ac.uk/~igor,zdGjSYAAAAAJ,857.0,16.0
Frans Coenen,http://www.csc.liv.ac.uk/~frans,phOEYbQAAAAJ,8340.0,43.0
Frank Wolter,http://www.csc.liv.ac.uk/~frank,A6cSqMUAAAAJ,12807.0,63.0
Floriana Grasso,http://www.csc.liv.ac.uk/~floriana,DZREYocAAAAJ,1023.0,17.0
Danushka Bollegala,http://www.csc.liv.ac.uk/~danushka,kLqCYLMAAAAJ,4527.0,33.0
Ali A. Al-Ataby,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/ali-alataby,o0C1omgAAAAJ,601.0,13.0
Alan Marshall,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/alan-marshall,RuXsbeYAAAAJ,3250.0,30.0
Waleed Al-Nuaimy,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/waleed-al-nuaimy,jx45EBEAAAAJ,3217.0,28.0
Boris Konev,http://www.csc.liv.ac.uk/~konev,W0VU0J8AAAAJ,2002.0,25.0
Xinping Yi,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/xinping-yi,wAcbI5kAAAAJ,1155.0,16.0
Jeremy S. Smith,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/jeremy-smith,EKgDisMAAAAJ,2638.0,26.0
Roberto Ferrero,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/roberto-ferrero,,,
Valerio Selis,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/valerio-selis,PeaYlmIAAAAJ,108.0,5.0
John Fearnley,https://cgi.csc.liv.ac.uk/~john,EmxapaUAAAAJ,926.0,16.0
Stephen Taylor,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/stephen-taylor,hsEkCR4AAAAJ,7671.0,38.0
Paul E. Dunne,http://www.csc.liv.ac.uk/~ped,anFySfEAAAAJ,6351.0,35.0
David Jackson,https://cgi.csc.liv.ac.uk/~dave,Gv-sx6oAAAAJ,10801.0,51.0
Munira Raja,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/munira-raja,,,
John Yannis Goulermas,http://pcwww.liv.ac.uk/~goulerma/web_site_files/Yannis_Site/About_Me.html,pYnXjN4AAAAJ,4861.0,33.0
Valentina A. M. Tamma,http://www.csc.liv.ac.uk/~valli,tYimqvsAAAAJ,2101.0,24.0
George Christodoulou,https://cgi.csc.liv.ac.uk/~gchristo,QRIaADsAAAAJ,2193.0,20.0
Ullrich Hustadt,http://www.csc.liv.ac.uk/~ullrich,Waf2HIoAAAAJ,3449.0,33.0
Sven Schewe,http://www.csc.liv.ac.uk/~sven,CG0CxlEAAAAJ,2464.0,25.0
Piotr Krysta,http://www.csc.liv.ac.uk/~piotr,Pe39BdUAAAAJ,1292.0,21.0
Steve Hall,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/stephen-hall,,,
Michael Fisher,http://www.csc.liv.ac.uk/~michael,hsxQxqEAAAAJ,46929.0,54.0
Simon Maskell,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/simon-maskell,p1OtmlsAAAAJ,17568.0,30.0
