name,homepage,scholar_id,citations,h-index
Dia Ali,https://www.usm.edu/computing/faculty/dia-ali,,,
Bikramjit Banerjee,https://www.usm.edu/computing/faculty/bikramjit-banerjee,,,
Chaoyang Zhang,http://orca.st.usm.edu/~zhang,,,
Nan Wang,http://orca.st.usm.edu/~nwang,,,
Wonryull Koh,https://www.usm.edu/computing/faculty/wonryull-koh,,,
Kuo Chen,https://www.usm.edu/computing/faculty/kuo-chen,,,
Beddhu Murali,https://www.usm.edu/computing/faculty/beddhu-murali,,,
Amer Dawoud,https://www.usm.edu/computing/faculty/amer-dawoud,,,
Connie White,https://www.usm.edu/computing,,,
Zheng Wang,http://www.cs.miami.edu/home/zwang,,,
Zhaoxian Zhou,http://orca.st.usm.edu/~zzhou,,,
Jonathan Sun,http://www.cs.usm.edu/~jsun,,,
Andrew H. Sung,https://www.usm.edu/computing/faculty/andrew-h-sung,UMf3YBMAAAAJ,8500.0,44.0
