name,homepage,scholar_id,citations,h-index,earliest_paper
François Bry,https://www.pms.ifi.lmu.de/mitarbeiter/derzeitige/francois-bry,uERnzWQAAAAJ,6330.0,38.0,
Claudia Linnhoff,http://www.mobile.ifi.lmu.de/team/claudia-linnhoff-popien,bJBAUu8AAAAJ,4928.0,26.0,1990.0
Helmut Küchenhoff,https://www.stablab.stat.uni-muenchen.de,MIHbY4UAAAAJ,8743.0,50.0,1990.0
Mila E. Majster-Cederbaum,https://www.sosy-lab.org/people/majster-cederbaum,,,,
Gitta Kutyniok,https://www.math.lmu.de/~kutyniok,JHs9LssAAAAJ,13333.0,52.0,1996.0
Alexander Fraser,https://www.cis.uni-muenchen.de/~fraser,4ZIZK08AAAAJ,3109.0,29.0,2001.0
Rolf Hennicker,https://www.sosy-lab.org/people/hennicker,,,,
Volker Tresp,http://www.dbs.ifi.lmu.de/~tresp,xIJHTUwAAAAJ,16415.0,58.0,1986.0
Göran Kauermann,https://www.en.wisostat.statistik.uni-muenchen.de,b4tlea0AAAAJ,3900.0,33.0,1992.0
Volker Heun,https://www.bio.ifi.lmu.de/mitarbeiter/volker-heun/index.html,,,,
Martin Hofmann,https://www.tcs.ifi.lmu.de/people/martin-hofmann,,,,
Dirk Beyer,https://www.sosy-lab.org/people/beyer,AFOIl1IAAAAJ,8146.0,46.0,1998.0
Hinrich Schütze,https://www.cis.uni-muenchen.de/schuetze,qIL9dWUAAAAJ,63128.0,68.0,1982.0
Christian Böhm,http://dmm.dbs.ifi.lmu.de/cms/team/professoren/christian_boehm/index.html,T9OSNwkAAAAJ,15174.0,64.0,1991.0
Alexander Wiethoff,http://www.mmi.ifi.lmu.de/team/alexander.wiethoff,i4x6QwkAAAAJ,683.0,14.0,2010.0
Klaus U. Schulz,https://www.cis.uni-muenchen.de/people/schulz.html,,,,
Peer Kröger,http://www.dbs.ifi.lmu.de/cms/personen/professoren/kroeger/index.html,o_OWGOwAAAAJ,9098.0,43.0,2000.0
Thomas Seidl,http://www.dbs.ifi.lmu.de/cms/personen/professoren/seidl/index.html,0fOi9KkAAAAJ,11920.0,51.0,1993.0
Martin Wirsing,https://www.sosy-lab.org/people/wirsing,QonRHo8AAAAJ,7230.0,42.0,1979.0
Eyke Hüllermeier,https://www.kiml.ifi.lmu.de,usVJeNN3xFAC,15943.0,62.0,1995.0
Caroline C. Friedel,https://www.bio.ifi.lmu.de/mitarbeiter/caroline-friedel/index.html,FcW0DAUAAAAJ,4943.0,35.0,2005.0
Wolfgang Hesse,https://www.sosy-lab.org/people/hesse,,,,
Matthias Schubert,http://www.dbs.ifi.lmu.de/cms/personen/professoren/schubert/index.html,GEnUYjQAAAAJ,3344.0,28.0,2000.0
Andreas Butz,http://www.medien.ifi.lmu.de/team/andreas.butz,8_z5YpQAAAAJ,6146.0,41.0,
Bernd Bischl,https://www.slds.stat.uni-muenchen.de,s34UckkAAAAJ,6154.0,38.0,2009.0
Dieter August Kranzlmüller,http://www.nm.ifi.lmu.de/~kranzlm,,,,
Albrecht Schmidt,https://www.en.um.informatik.uni-muenchen.de/people/professors/schmidt/index.html,qM5jR7YAAAAJ,25789.0,72.0,1957.0
Hans-Peter Kriegel,http://www.dbs.ifi.lmu.de/cms/personen/professoren/kriegel/index.html,DBf9LC4AAAAJ,89935.0,102.0,1973.0
Ralf Martin Zimmer,https://www.bio.ifi.lmu.de/mitarbeiter/ralf-zimmer/index.html,lJd_PUwAAAAJ,12002.0,57.0,1994.0
Heinrich Hussmann,http://www.medien.ifi.lmu.de/team/heinrich.hussmann,kwha-i8AAAAJ,7725.0,45.0,1985.0
