name,homepage,scholar_id,citations,h-index,earliest_paper
Dana Habeeb,http://danahabeeb.com,vVlyWw0AAAAJ,672.0,5.0,2004.0
Thomas L. Sterling,https://www.soic.indiana.edu/all-people/profile.html?profile_id=303,iaP4C54AAAAJ,8581.0,39.0,2004.0
Erik Stolterman,https://www.soic.indiana.edu/all-people/profile.html?profile_id=305,iotMZFMAAAAJ,11236.0,44.0,2004.0
David J. Wild,http://david-wild-knzl.squarespace.com,-0YOKRoAAAAJ,2619.0,26.0,2004.0
Martin A. Siegel,https://www.soic.indiana.edu/all-people/profile.html?profile_id=298,sZ_nSuIAAAAJ,1014.0,17.0,2004.0
Steven A. Myers,http://wphomes.soic.indiana.edu/samyers,SQnCsswAAAAJ,2626.0,23.0,1987.0
Yuan Zhou,https://www.soic.indiana.edu/all-people/profile.html?profile_id=442,aR34e1gAAAAJ,10480.0,24.0,1998.0
Kahyun Choi,http://kahyunchoi.com,TYXfH1wAAAAJ,218.0,9.0,2013.0
Cassidy R. Sugimoto,https://ella.sice.indiana.edu/~sugimoto/index.php,AjKdHVMAAAAJ,11499.0,49.0,2007.0
Cenk S. Sahinalp,https://www.soic.indiana.edu/all-people/profile.html?profile_id=291,O8wbTncAAAAJ,22625.0,57.0,1994.0
D. Martin Swany,https://www.soic.indiana.edu/all-people/profile.html?profile_id=307,QwTp-V8AAAAJ,3309.0,28.0,1999.0
Damir Cavar,http://damir.cavar.me,6b8TO4cAAAAJ,1213.0,16.0,1992.0
Allen B. Riddell,https://www.ariddell.org,zDIvI1UAAAAJ,5566.0,7.0,2012.0
Vikram Jadhao,https://jadhaolab.engineering.indiana.edu,7m5wqk4AAAAJ,614.0,15.0,2008.0
Johan Bollen,https://homes.luddy.indiana.edu/jbollen,jDmcdsUAAAAJ,16093.0,42.0,1990.0
Zoran Tiganj,https://homes.luddy.indiana.edu/ztiganj,BrWVCo8AAAAJ,799.0,13.0,2008.0
Katie A. Siek,http://wphomes.soic.indiana.edu/ksiek,-R9W7IkAAAAJ,3097.0,31.0,2004.0
Justin Wood,http://buildingamind.com,q9EK5i0AAAAJ,2002.0,25.0,2005.0
Kay Connelly,http://wphomes.soic.indiana.edu/connelly,uZZ7HtIAAAAJ,4261.0,37.0,1977.0
Robert D. Montoya,http://robertdmontoya.com,JwuWrxkAAAAJ,47.0,4.0,2006.0
James A. Glazier,https://iubphys.sitehost.iu.edu/faculty/glazier.shtml,y0pmefMAAAAJ,13236.0,61.0,1986.0
Lawrence S. Moss,https://iulg.sitehost.iu.edu/moss,9XDfKqYAAAAJ,5745.0,30.0,1984.0
Shuang Wang,http://www.shuangwang.org,GnDGqKQAAAAJ,4421.0,31.0,2003.0
Bernard D. Frischer,http://frischer.org,rehhrNQAAAAJ,2202.0,25.0,1970.0
Minje Kim,https://minjekim.com,hEfnFKAAAAAJ,2446.0,19.0,2005.0
Luis Mateus Rocha,https://homes.luddy.indiana.edu/rocha,SIouE70AAAAJ,5129.0,31.0,1991.0
Hamid R. Ekbia,https://www.soic.indiana.edu/all-people/profile.html?profile_id=72,WPGTvh8AAAAJ,1914.0,21.0,2001.0
David B. Leake,https://www.cs.indiana.edu/~leake,CidT-JAAAAAJ,8984.0,49.0,1984.0
James Clawson,https://jamesclawson.com,7Z-F_AoAAAAJ,1914.0,21.0,1998.0
Paul W. Purdom,http://www.cs.indiana.edu/~pwp,h6Z8WS0AAAAJ,3231.0,27.0,1967.0
Beth A. Plale,http://www.cs.indiana.edu/~plale,CyGvFJkAAAAJ,7804.0,41.0,1995.0
Julie Fukuyama,https://jfukuyama.github.io,,,,
Apu Kapadia,http://www.cs.indiana.edu/~kapadia,r42-hFIAAAAJ,6350.0,41.0,2000.0
David J. Crandall,http://www.cs.indiana.edu/~djcran,8bQRH5YAAAAJ,10261.0,47.0,1999.0
Yuzhen Ye,http://mendel.informatics.indiana.edu/~yye/lab,fH_ea0kAAAAJ,19955.0,36.0,1998.0
Andrew Womack,http://pages.iu.edu/~ajwomack,,,,
John C. Paolillo,http://paolillo.soic.indiana.edu,,,,
Gregory J. E. Rawlins,http://www.cs.indiana.edu/~rawlins,,,,
Daniel Leivant,https://www.cs.indiana.edu/~leivant,,,,
Raquel Hill,http://www.cs.indiana.edu/~ralhill,kBNKU1YAAAAJ,282.0,7.0,2010.0
Dirk Van Gucht,https://www.cs.indiana.edu/~vgucht,NCQuZX0AAAAJ,5867.0,36.0,1983.0
Eduardo J. Izquierdo,http://mypage.iu.edu/~edizquie,KWCQjl0AAAAJ,903.0,15.0,2004.0
Patrick C. Shih,https://patshih.luddy.indiana.edu,Lzw8EnkAAAAJ,2693.0,25.0,2005.0
Ryan Newton,http://www.cs.indiana.edu/~rrnewton/homepage.html,Bp6dm-oAAAAJ,3677.0,20.0,2002.0
Amr Sabry,http://www.cs.indiana.edu/~sabry,dYGSG4EAAAAJ,3610.0,28.0,1979.0
Selma Sabanovic,https://www.soic.indiana.edu/all-people/profile.html?profile_id=288,P5pnLAcAAAAJ,3748.0,31.0,2005.0
Judy Qiu,http://www.cs.indiana.edu/~xqiu,0w0Dy34AAAAJ,4432.0,28.0,2003.0
Yong-Yeol Ahn,http://yongyeol.com,US7OSNgAAAAJ,13215.0,38.0,2004.0
Jeremy G. Siek,http://wphomes.soic.indiana.edu/jsiek,Vuso8H8AAAAJ,5749.0,35.0,
Ron Day,https://info.sice.indiana.edu/~roday,hJsSfQkAAAAJ,2273.0,18.0,
Devan Ray Donaldson,https://devanraydonaldson.com,0YlLEiIAAAAJ,168.0,7.0,2008.0
Christopher Raphael,https://www.soic.indiana.edu/all-people/profile.html?profile_id=279,,,,
John A. Walsh,https://info.sice.indiana.edu/~jawalsh,,,,
