name,homepage,scholar_id,citations,h-index,earliest_paper
Oliver Hohlfeld,http://www.ohohlfeld.com,2dy3cC4AAAAJ,2516.0,22.0,2008.0
Michael Hübner,https://www.b-tu.de/en/fg-technische-informatik/team/professor,Z4fIgdUAAAAJ,5700.0,34.0,1988.0
Andriy Panchenko,https://www.b-tu.de/en/it-security,,,,
Douglas W. Cunningham,https://www.b-tu.de/fg-graphische-systeme/team/professor,Lo4fRbwAAAAJ,2590.0,28.0,1981.0
Gerd Wagner,https://www.b-tu.de/fg-internet-technologie/team/professor,zna3SeQAAAAJ,6499.0,44.0,1989.0
Klaus Meer,https://www.b-tu.de/fg-theoretische-informatik/team/lehrstuhlinhaber,,,,
Ingo Schmitt,https://www.b-tu.de/fg-dbis/team/professor,,,,
Peter Langendörfer,https://www.b-tu.de/fg-sicherheit-in-pervasiven-systemen/team/professor,giUyxgYAAAAJ,1920.0,20.0,1996.0
Jörg Nolte,https://www.b-tu.de/en/distributed-systems-operating-systems-group/team/professor,,,,
Claus Lewerentz,https://www.b-tu.de/fg-software-systemtechnik/team/professor,fANb-HAAAAAJ,2875.0,24.0,1983.0
Rolf Kraemer,https://www.b-tu.de/fg-systeme/team/professor,-rT-Qp0AAAAJ,2188.0,25.0,1987.0
Monika Heiner,https://www-dssz.informatik.tu-cottbus.de/DSSZ/Main/MonikaHeiner,esKBj4UAAAAJ,4973.0,37.0,1985.0
Petra Hofstedt,https://www.b-tu.de/fg-programmiersprachen-compilerbau/team/professorin/petra-hofstedt,,,,
