name,homepage,scholar_id,citations,h-index,earliest_paper
Lynne Baillie,https://www.hw.ac.uk/staff/uk/macs/lynne-baillie.htm,qusCPxoAAAAJ,1664.0,22.0,2001.0
Santiago Chumbe,https://researchportal.hw.ac.uk/en/persons/santiago-segundo-chumbe,4zoTdQMAAAAJ,48.0,4.0,1996.0
Sasa Radomirovic,https://researchportal.hw.ac.uk/en/persons/sasa-radomirovic,3KP-_8cAAAAJ,1868.0,23.0,1998.0
Phil Bartie,https://www.hw.ac.uk/staff/uk/macs/Phil-Bartie.htm,6A8l1l8AAAAJ,1457.0,16.0,2005.0
Jenny Coady,https://www.hw.ac.uk/staff/uk/macs/jenny-coady.htm,,,,
Jessica Chen-Burger,https://researchportal.hw.ac.uk/en/persons/yun-heh-chen-burger,GKiqYxoAAAAJ,1348.0,17.0,1995.0
Ioannis Konstas,https://www.hw.ac.uk/staff/uk/macs/ioannis-konstas.htm,FAJSqSkjAoIC,3036.0,21.0,2008.0
Lilia Georgieva,https://www.hw.ac.uk/staff/uk/macs/lilia-georgieva.htm,,,,
Mike Just,https://www.hw.ac.uk/staff/uk/macs/mike-just.htm,W0GgRxAAAAAJ,1678.0,19.0,1994.0
Alasdair J. G. Gray,https://www.hw.ac.uk/staff/uk/macs/alasdair-j-g-gray.htm,3XRqgLcAAAAJ,10278.0,18.0,2003.0
Nicholas K. Taylor,https://www.hw.ac.uk/staff/uk/macs/nicholas-taylor.htm,ujf8B2gAAAAJ,1084.0,19.0,1982.0
David Corne,https://www.hw.ac.uk/staff/uk/macs/david-wolfe-corne.htm,6jNgTK4AAAAJ,19719.0,54.0,1992.0
Murdoch Gabbay,https://www.hw.ac.uk/staff/uk/macs/murdoch-james-gabbay.htm,2B9QID8AAAAJ,3515.0,28.0,1999.0
Michael A. Lones,https://researchportal.hw.ac.uk/en/persons/michael-adam-lones,MtauJIcAAAAJ,1157.0,19.0,2001.0
Manuel Maarek,https://www.hw.ac.uk/staff/uk/macs/dr-manuel-maarek.htm,QtQDy8MAAAAJ,255.0,10.0,2003.0
Arash Eshghi,https://www.hw.ac.uk/staff/uk/macs/arash-eshghi.htm,yCku-o8AAAAJ,1279.0,18.0,2005.0
Idris Skloul Ibrahim,https://www.hw.ac.uk/staff/uk/macs/idris-ibrahim.htm,,,,
Wei Pang,https://researchportal.hw.ac.uk/en/persons/wei-pang,kfFNe0cAAAAJ,2228.0,21.0,2002.0
Oliver Lemon,https://www.hw.ac.uk/staff/uk/macs/oliver-lemon.htm,YYWptO4AAAAJ,7278.0,44.0,1996.0
Ekaterina Komendantskaya,https://www.hw.ac.uk/staff/uk/macs/ekaterina-komendantskaya.htm,,,,
Katrin S. Lohan,https://www.hw.ac.uk/staff/uk/macs/katrin-solveig-lohan.htm,6uHYQzYAAAAJ,704.0,14.0,2003.0
Hans-Wolfgang Loidl,https://www.hw.ac.uk/staff/uk/macs/hans-wolfgang-loidl.htm,lwb1Va0AAAAJ,2484.0,24.0,1992.0
Stefano Padilla,https://www.hw.ac.uk/staff/uk/macs/stefano-padilla.htm,jVOjjFsAAAAJ,430.0,11.0,2006.0
James McKinna,https://researchportal.hw.ac.uk/en/persons/james-mckinna,_CjMNVsAAAAJ,1813.0,20.0,1991.0
