name,homepage,scholar_id,citations,h-index
Rachelle S. Heller,https://www.seas.gwu.edu/~sheller,,,
Xiuzhen Cheng,https://www.seas.gwu.edu/~cheng,O1yGhH0AAAAJ,15926.0,63.0
Abdou S. Youssef,https://www.seas.gwu.edu/~ayoussef,,,
Bhagirath Narahari,https://www.seas.gwu.edu/~narahari,,,
Rahul Simha,https://www.seas.gwu.edu/~simha,,,
James K. Hahn,https://www.seas.gwu.edu/~hahn,m0BU16YAAAAJ,3328.0,23.0
Evan Drumwright,https://www.seas.gwu.edu/evan-drumwright,pC92XmQAAAAJ,787.0,16.0
Timothy Wood,https://www.seas.gwu.edu/timothy-wood,gZnLi9sAAAAJ,9371.0,37.0
Gabriel Parmer,https://www.seas.gwu.edu/~gparmer,,,
Hyeong-Ah Choi,https://www.seas.gwu.edu/~hchoi,,,
H. Howie Huang,https://www2.seas.gwu.edu/~howie,maC331oAAAAJ,2469.0,28.0
Robert Pless,https://www.cs.seas.gwu.edu/robert-pless,uVBjUtAAAAAJ,9262.0,41.0
Arkady Yerukhimovich,https://www2.seas.gwu.edu/~arkady,T_gzzdAAAAAJ,801.0,15.0
Aylin Caliskan,https://www2.seas.gwu.edu/~aylin/index.html,zxzZAi0AAAAJ,2876.0,14.0
Shmuel Rotenstreich,https://www2.seas.gwu.edu/~shmuel/WORK/Contact.html,,,
Adam J. Aviv,https://adamaviv.com,,,
Yasemin Acar,https://yaseminacar.de,cdFkUdcAAAAJ,2277.0,22.0
Mona T. Diab,https://www.seas.gwu.edu/~mtdiab,-y6SIhQAAAAJ,12650.0,51.0
Poorvi L. Vora,https://www.seas.gwu.edu/~poorvi,OBiA-IAAAAAJ,2429.0,26.0
