name,homepage,scholar_id,citations,h-index
Daniel J. Lizotte,http://www.csd.uwo.ca/~dlizotte,35zn-2cAAAAJ,2427.0,21.0
Kostas Kontogiannis,http://www.softlab.ntua.gr/~kkontog,gNZOUUAAAAAJ,4939.0,40.0
Hanan Lutfi Lutfiyya,http://www.csd.uwo.ca/faculty/hanan,,,
Charles X. Ling,http://cling.csd.uwo.ca,eFJ_tVsAAAAJ,10732.0,44.0
John L. Barron,http://www.csd.uwo.ca/faculty/barron,RcLOFz0AAAAJ,79872.0,146.0
Nazim H. Madhavji,http://www.csd.uwo.ca/courses/CS3307a,7yV3pjUAAAAJ,2926.0,26.0
Jörn Diedrichsen,http://www.diedrichsenlab.org,mF72dYoAAAAJ,16637.0,65.0
Mark Daley,http://daleylab.org,SW3aNagAAAAJ,350897.0,219.0
Roberto Solis-Oba,http://www.csd.uwo.ca/faculty/solis,,,
Anwar Haque,https://www.csd.uwo.ca/news/anwar_haque.html,5GB95ZsAAAAJ,12738.0,50.0
Michael A. Bauer,http://www.csd.uwo.ca/~bauer,,,
Lucian Ilie,http://www.csd.uwo.ca/faculty/ilie,LdhygQ4AAAAJ,375.0,9.0
Robert E. Webber,http://www.csd.uwo.ca/~webber,,,
Kamran Sedig,http://www.csd.uwo.ca/faculty/sedig,NTTQNNoAAAAJ,2157.0,23.0
Sylvia L. Osborn,http://www.csd.uwo.ca/faculty/sylvia,,,
Robert E. Mercer,http://www.csd.uwo.ca/~mercer,HKJ_SkAAAAAJ,120.0,3.0
Steven S. Beauchemin,http://www.csd.uwo.ca/~beau,,,
Mostafa Milani,https://www.csd.uwo.ca/~mmilani7,4KeuWDYAAAAJ,131.0,8.0
Kaizhong Zhang,http://www.csd.uwo.ca/~kzhang,a089X_0AAAAJ,10732.0,45.0
Michael James Katchabaw,http://www.csd.uwo.ca/~katchab,,,
Mahmoud R. El-Sakka,http://www.csd.uwo.ca/~elsakka,,,
Marc Moreno Maza,http://www.csd.uwo.ca/~moreno,pW3soucAAAAJ,2897.0,27.0
