name,homepage,scholar_id,citations,h-index,earliest_paper
Julia Chuzhoy,http://ttic.uchicago.edu/~cjulia,ikn-xhYAAAAJ,2697.0,33.0,2000.0
David A. McAllester,http://ttic.uchicago.edu/~dmcallester,6GkoSfkAAAAJ,12507.0,50.0,1980.0
Madhur Tulsiani,http://ttic.uchicago.edu/~madhurt,5ZTO0uMAAAAJ,1497.0,19.0,2007.0
Yury Makarychev,http://ttic.uchicago.edu/~yury,-E3hYj8AAAAJ,3368.0,33.0,2001.0
Nathan Srebro,http://ttic.uchicago.edu/~nati,ZnT-QpMAAAAJ,24018.0,65.0,2000.0
Matthew R. Walter,http://ttic.uchicago.edu/~mwalter,RAiewnEAAAAJ,6640.0,35.0,2000.0
Jinbo Xu,http://ttic.uchicago.edu/~jinbo,nt2-TpIAAAAJ,11809.0,51.0,1999.0
David McAllester,http://ttic.uchicago.edu/~dmcallester,nbpafUkAAAAJ,34821.0,65.0,1978.0
Avrim Blum,http://www.cs.cmu.edu/~avrim,Jlv4MR4AAAAJ,37216.0,77.0,1988.0
Greg Shakhnarovich,http://ttic.uchicago.edu/~gregory,YLOz1kgAAAAJ,11273.0,41.0,2001.0
Matthew A. Turk,https://home.ttic.edu/~mturk,KltleWgAAAAJ,41302.0,58.0,1985.0
Kevin Gimpel,http://ttic.uchicago.edu/~kgimpel,kDHs7DYAAAAJ,14015.0,39.0,2006.0
Karen Livescu,http://ttic.uchicago.edu/~klivescu,kCYbVq0AAAAJ,9251.0,44.0,1999.0
