name,homepage,scholar_id,citations,h-index
Michael Beigl,http://pcs.tm.kit.edu/21_beigl.php,9-WU64IAAAAJ,10226.0,44.0
Peter Sanders,http://algo2.iti.kit.edu/sanders.php,0xWltyAAAAAJ,19152.0,70.0
Veit Hagenmeyer,https://www.iai.kit.edu/Ansprechpersonen_1213.php,VQ70NaMAAAAJ,2796.0,27.0
Ralf H. Reussner,http://sdq.ipd.kit.edu/people/ralf_reussner,wsPDe4IAAAAJ,7962.0,42.0
Boris Neubert,http://cg.ivd.kit.edu/neubert/index.php,t1h8g_8AAAAJ,1970.0,12.0
Bernhard Neumair,http://www.scc.kit.edu/personen/bernhard.neumair.php,MHlS1MEAAAAJ,712.0,11.0
Carsten Dachsbacher,http://cg.ivd.kit.edu/dachsbacher/index.php,q72ueY0AAAAJ,5713.0,38.0
Franziska Boehm,https://www.zar.kit.edu/492.php?ID=237,,,
Jürgen Beyerer,http://ies.anthropomatik.kit.edu/mitarbeiter.php?person=beyerer,-BCKzg0AAAAJ,5346.0,32.0
Björn Hein,http://rob.ipr.kit.edu/mitarbeiter_106.php,RqTDkH4AAAAJ,829.0,15.0
Uwe D. Hanebeck,https://isas.iar.kit.edu/de/Mitarbeiter_Hanebeck.php,q-f3ITAAAAAJ,9266.0,43.0
Gregor Snelting,https://pp.info.uni-karlsruhe.de/personhp/gregor_snelting.php,sprhcYcAAAAJ,3915.0,31.0
Torsten Kroeger,http://www.ipr.kit.edu/mitarbeiter_2538.php,bfec5vAAAAAJ,7505.0,22.0
Bernhard Beckert,http://formal.iti.kit.edu/~beckert,5BPKfQIAAAAJ,4756.0,33.0
Carsten Sinz,http://verialg.iti.kit.edu/353.php,bF9qmvsAAAAJ,2894.0,26.0
Achim Streit,http://www.scc.kit.edu/personen/achim.streit.php,i72A44MAAAAJ,3474.0,28.0
Dorothea Wagner,http://i11www.iti.uni-karlsruhe.de/members/dorothea_wagner/index,iqm5N9IAAAAJ,17119.0,60.0
Frank Bellosa,https://os.itec.kit.edu/deutsch/mitarbeiter_31.php,vC8w64wAAAAJ,3069.0,23.0
Wolfgang Karl,http://capp.itec.kit.edu/~karl/?lang=d,,,
Sebastian Abeck,http://cm.tm.kit.edu/staff_abeck.php,ACsv4l8AAAAJ,1880.0,22.0
Anne Koziolek,http://are.ipd.kit.edu/people/anne_koziolek,ndibIWYAAAAJ,2640.0,25.0
Hartmut Prautzsch,http://geom.ivd.kit.edu/mitarbeiter_88.php,,,
Jörn Müller-Quade,http://crypto.iti.kit.edu/index.php?id=iks-mueller-quade,iJjzGQkAAAAJ,2214.0,26.0
Rainer Stiefelhagen,https://cvhci.anthropomatik.kit.edu/people_596.php,SFCOJxMAAAAJ,16187.0,68.0
Tamim Asfour,http://h2t.anthropomatik.kit.edu,65bIT4oAAAAJ,12535.0,53.0
Jörg Henkel,http://ces.itec.kit.edu/21_henkel.php,AmnIAhEAAAAJ,16452.0,60.0
Hannes Hartenstein,http://dsn.tm.kit.edu/staff_hartenstein.php,azfXSVIAAAAJ,18863.0,59.0
Walter F. Tichy,https://ps.ipd.kit.edu/176_376.php,23RPQBQAAAAJ,9562.0,42.0
Alexandros Stamatakis,http://www.exelixis-lab.org,WbMNvJwAAAAJ,78922.0,67.0
Klemens Böhm,https://dbis.ipd.kit.edu/336.php,RzCtTjYAAAAJ,4820.0,37.0
Rüdiger Dillmann,http://his.anthropomatik.kit.edu/21_321.php,8q019n8AAAAJ,21057.0,64.0
Thomas Dreier,http://www.zar.kit.edu/591.php?ID=3,,,
Mehdi B. Tahoori,http://cdnc.itec.kit.edu/21_54.php,NBQ_casAAAAJ,8385.0,49.0
Martina Zitterbart,http://telematics.tm.kit.edu/staff_zitterbart.php,NefkVoUAAAAJ,3806.0,29.0
