name,homepage,scholar_id,citations,h-index
Nagul Cooharojananone,http://pioneer.netserv.chula.ac.th/~cnagul,,,
Peraphon Sophatsathit,https://cop.car.chula.ac.th/%E0%B8%9E%E0%B8%B5%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B9%8C,,,
Jaruloj Eamsiri Chongstitvatana,http://65.54.113.26/Author/3358202/jaruloj-eamsiri-chongstitvatana,NOSCHOLARPAGE,,
Rajalida Lipikorn,http://www.math.sc.chula.ac.th/en/profile/rajalida.l,NOSCHOLARPAGE,,
Suphakant Phimoltares,https://cop.car.chula.ac.th/%E0%B8%A8%E0%B8%B8,NOSCHOLARPAGE,,
Pattarasinee Bhattarakosol,http://www.math.sc.chula.ac.th/en/profile/pattarasinee.b,WeFVkqAAAAAJ,880.0,11.0
Chidchanok Lursinsap,http://www.math.sc.chula.ac.th/en/profile/chidchanok.l,NOSCHOLARPAGE,,
Pornsiri Muenchaisri,https://www.cp.eng.chula.ac.th/en/about/faculty/pornsirim,NOSCHOLARPAGE,,
Krung Sinapiromsaran,http://pioneer.netserv.chula.ac.th/~skrung,Pqic3LgAAAAJ,,
Suchada Siripant,http://pioneer.netserv.chula.ac.th/~ssuchada,NOSCHOLARPAGE,,
Dittaya Wanvarie,http://pioneer.netserv.chula.ac.th/~wdittaya,5lzA94cAAAAJ,32.0,4.0
Somjai Boonsiri,http://pioneer.netserv.chula.ac.th/~bsomjai,NOSCHOLARPAGE,,
Saranya Maneeroj,http://www.math.sc.chula.ac.th/en/profile/saranya.m,NOSCHOLARPAGE,,
Kitiporn Plaimas,http://www.bioinfo.sc.chula.ac.th/people/Kitiporn.html,NOSCHOLARPAGE,,
Arthorn Luangsodsai,http://pioneer.netserv.chula.ac.th/~larthorn,NOSCHOLARPAGE,,
Chatchawit Aporntewan,http://www.bioinfo.sc.chula.ac.th/people/Chatchawit%20.html,NOSCHOLARPAGE,,
