name,homepage,scholar_id,citations,h-index
Kaidi Xu,https://kaidixu.com,lYK0wlsAAAAJ,1096.0,16.0
Shahin Jabbari,https://shahin-jabbari.github.io,h60zIiUAAAAJ,1530.0,10.0
Christopher W. Geib,http://drexel.edu/cci/contact/Faculty/Geib-Christopher,jF9nhWAAAAAJ,3897.0,32.0
Preetha Chatterjee,https://sites.udel.edu/preethac,5i170moAAAAJ,129.0,6.0
Bruce W. Char,http://drexel.edu/cci/contact/Faculty/Char-Bruce,SMGY4jUAAAAJ,3643.0,21.0
Dario D. Salvucci,http://www.mcs.drexel.edu/~salvucci,i1VJMhgAAAAJ,10406.0,41.0
Emmanouil Pountourakis,https://drexel.edu/cci/about/directory/P/Pountourakis-Emmanouil,gWygCaAAAAAJ,206.0,7.0
M. Brian Blake,http://drexel.edu/cci/contact/Faculty/Blake-MBrian,yviVLyIAAAAJ,5419.0,36.0
Spiros Mancoridis,http://drexel.edu/cci/contact/Faculty/Mancoridis-Spiros,bKGwUrQAAAAJ,5269.0,34.0
Santi Ontañón,http://drexel.edu/cci/contact/Faculty/Ontanon-Santiago,aS-DrOwAAAAJ,4935.0,34.0
David E. Breen,https://www.cs.drexel.edu/~david,d5PqNPgAAAAJ,6134.0,35.0
Jeremy Johnson,https://www.cs.drexel.edu/~jjohnson,0WqVazoAAAAJ,64786.0,52.0
Vasilis Gkatzelis,https://www.cs.drexel.edu/~gkatz,0VBRRRoAAAAJ,820.0,15.0
Ali Shokoufandeh,http://drexel.edu/cci/contact/Faculty/Shokoufandeh-Ali,YrsoRK0AAAAJ,5628.0,37.0
Yuanfang Cai,https://www.cs.drexel.edu/~yfcai,14rruLUAAAAJ,4865.0,36.0
Geoffrey Mainland,https://www.cs.drexel.edu/~mainland,jjWDm9wAAAAJ,3378.0,15.0
Jeffrey L. Popyack,https://www.cs.drexel.edu/~jpopyack,cEscX0cAAAAJ,330.0,11.0
Colin S. Gordon,https://www.cs.drexel.edu/~csgordon,Y9ek5GIAAAAJ,534.0,10.0
Edward Kim,http://edwardkim.net,1q-Fu6cAAAAJ,734.0,15.0
