name,homepage,scholar_id,citations,h-index,earliest_paper
Solomon Eyal Shimony,https://www.cs.bgu.ac.il/~shimony,,,,
Aryeh Kontorovich,https://www.cs.bgu.ac.il/~karyeh,UNVQ5DsAAAAJ,1686.0,26.0,1997.0
Kobi Gal,http://www.ise.bgu.ac.il/engineering/PersonalWebSite1main.aspx?id=djueVuMe,lNHuLiQAAAAJ,2800.0,30.0,2001.0
Ariel Felner,http://www.ise.bgu.ac.il/engineering/PersonalWebSite1main.aspx?id=jsrtrVrd,t4rXchwAAAAJ,6705.0,41.0,1995.0
Guy Shani,http://www.bgu.ac.il/~shanigu,F2JS3YIAAAAJ,6750.0,30.0,2003.0
Aharon Bar-Hillel,https://sites.google.com/site/aharonbarhillel,x4GlT3IAAAAJ,4657.0,24.0,2003.0
Yossef Oren,https://iss.oy.ne.ro,_V9NAX8AAAAJ,1523.0,20.0,2003.0
Ohad Ben-Shahar,https://www.cs.bgu.ac.il/~ben-shahar,,,,
Roni Stern,http://www.bgu.ac.il/~sternron,,,,
Bracha Shapira,http://www.ise.bgu.ac.il/bws/home,1biUWpIAAAAJ,13086.0,40.0,1995.0
Meir Kalech,http://www.ise.bgu.ac.il/faculty/kalech,vo5iW3wAAAAJ,1490.0,24.0,2003.0
Michael Elhadad,https://www.cs.bgu.ac.il/~elhadad,Is0pLz0AAAAJ,5398.0,29.0,1987.0
Yuval Elovici,https://cyber.bgu.ac.il/yuval,ruZDm9QAAAAJ,19587.0,69.0,1991.0
Rami Puzis,https://faramirp.wixsite.com/puzis,SfJ_pOYAAAAJ,2083.0,25.0,2007.0
Sivan Sabato,https://www.cs.bgu.ac.il/~sabatos,1zu2Oh0AAAAJ,1443.0,19.0,2005.0
Asaf Shabtai,http://www.ise.bgu.ac.il/engineering/PersonalWebSite1main.aspx?id=VrjseMur,k-J7GfgAAAAJ,8856.0,42.0,2003.0
Ronen I. Brafman,https://www.cs.bgu.ac.il/~brafman,FRxsXjcAAAAJ,10150.0,46.0,1993.0
Roie Zivan,http://www.bgu.ac.il/~zivanr,tHNANpEAAAAJ,2120.0,25.0,2002.0
