name,homepage,scholar_id,citations,h-index,earliest_paper
C. Maria Keet,http://www.meteck.org,lccln9YAAAAJ,2308.0,26.0,2003.0
Hussein Suleman,http://www.husseinsspace.com,7efxJWkAAAAJ,1708.0,19.0,1997.0
Rob Simmonds,https://www.researchgate.net/profile/Rob_Simmonds,,,,
Geoff Nitschke,https://people.cs.uct.ac.za/~gnitschke,jgX5HxoAAAAJ,1049.0,13.0,2001.0
Melissa Densmore,http://www.melissadensmore.com,5Bqgw2gAAAAJ,2072.0,20.0,2003.0
James E. Gain,https://people.cs.uct.ac.za/~jgain,ZN802qkAAAAJ,2318.0,22.0,
Deshen Moodley,https://people.cs.uct.ac.za/~deshen,GfuDovEAAAAJ,938.0,14.0,1996.0
Thomas Andreas Meyer,https://people.cs.uct.ac.za/~tmeyer,Ua2MNSoAAAAJ,2589.0,29.0,1989.0
Sonia Berman,https://www.cs.uct.ac.za/research/research-interests-sonia-berman,,,,
Michelle Kuttel,https://people.cs.uct.ac.za/~mkuttel,NRu5-Y0AAAAJ,1089.0,16.0,1999.0
Josiah Chavula,https://josiahchavula.com,jScKDq8AAAAJ,148.0,6.0,2014.0
Patrick Marais,https://people.cs.uct.ac.za/~patrick,cW32uPMAAAAJ,1251.0,15.0,1993.0
