name,homepage,scholar_id,citations,h-index,earliest_paper
Yijia Chen,http://basics.sjtu.edu.cn/~chen,pBqhBdoAAAAJ,671.0,13.0,2000.0
Wei Zhang,http://www.cs.fudan.edu.cn/?page_id=2019,D1dHP5kAAAAJ,2794.0,26.0,2002.0
Jin Zhao,http://www.cs.fudan.edu.cn/?page_id=2033,,,,
Qi Zhang,http://nlp.fudan.edu.cn/~qzhang,XfqR3yYAAAAJ,4492.0,34.0,2005.0
Peng Wang,http://www.cs.fudan.edu.cn/?page_id=1953,7lLdhrIAAAAJ,137261.0,124.0,1980.0
Zhiping Xu,http://www.cs.fudan.edu.cn/en/?page_id=2145,mH_E5eAAAAAJ,213.0,4.0,2006.0
Yinan Jing,http://www.cs.fudan.edu.cn/?page_id=1848,,,,
Xuanjing Huang,http://www.cs.fudan.edu.cn/?page_id=1836,RGsMgZA4H78C,11376.0,51.0,1985.0
Yun Xiong,http://www.cs.fudan.edu.cn/?page_id=1979,,,,
Zhi-Hui Wang,http://www.cs.fudan.edu.cn/?page_id=1958###,Z66hJ3EAAAAJ,25560.0,69.0,2004.0
Chaofeng Sha,http://www.cs.fudan.edu.cn/?page_id=1918###,,,,
Weiwei Sun,http://www.cs.fudan.edu.cn/?page_id=1923,,,,
Haibin Kan,http://www.cs.fudan.edu.cn/?page_id=14441,,,,
Fei Wang,http://www.cs.fudan.edu.cn/?page_id=1948,,,,
Yinsheng Li,http://www.cs.fudan.edu.cn/?page_id=1869###,,,,
X. Sean Wang,http://www.cs.fudan.edu.cn/?page_id=1249?lang=eng,AHOG_MgAAAAJ,8221.0,45.0,1992.0
Yanwei Fu,https://yanweifu.github.io,Vg54TcsAAAAJ,6698.0,37.0,2010.0
Bihuan Chen,https://chenbihuan.github.io,Cz-4wl0AAAAJ,1487.0,19.0,2009.0
Xiahai Zhuang,http://www.sdspeople.fudan.edu.cn/zhuangxiahai,XlavIMcAAAAJ,3130.0,26.0,2005.0
Yuan Tang,http://people.csail.mit.edu/yuantang,kC2YD14AAAAJ,645.0,9.0,2002.0
Wenyun Zhao,http://www.cs.fudan.edu.cn/en/?page_id=2103,,,,
Zengfeng Huang,http://www.cse.ust.hk/~huangzf,FwNBuXUAAAAJ,1084.0,13.0,2011.0
Mi Zhang,https://cs.fudan.edu.cn/3f/f6/c25909a278518/page.htm,lXL7QxMAAAAJ,1732.0,14.0,2003.0
Tun Lu,http://cscw.fudan.edu.cn/%E7%A7%91%E7%A0%94%E9%98%9F%E4%BC%8D/%E6%95%99%E5%B8%88%E5%8F%8A%E5%8D%9A%E5%A3%AB%E5%90%8E/%E5%8D%A2%E6%9A%BE,VYEL_GQAAAAJ,1024.0,18.0,2005.0
Shanfeng Zhu,http://datamining-iip.fudan.edu.cn,,,,
Yitong Wang,http://dataology.fudan.edu.cn/85/89/c4601a34185/page.htm,,,,
Shuigeng Zhou,http://admis.fudan.edu.cn/~sgzhou,yAE-Av4AAAAJ,9839.0,54.0,1956.0
Guangliang Yang,https://yang-guangliang.github.io,bh1JfPkAAAAJ,246.0,8.0,2014.0
Yu-Gang Jiang,http://www.yugangjiang.info,f3_FP8AAAAAJ,17018.0,61.0,2006.0
Rudolf Fleischer,http://www.tcs.fudan.edu.cn/~rudolf,SyshpvAAAAAJ,3666.0,28.0,
Yangfan Zhou,http://www.y-droid.com,qPcorFEAAAAJ,1797.0,20.0,2005.0
Weili Han,http://crypto.fudan.edu.cn/people/weili,n5g_EI0AAAAJ,2557.0,23.0,1998.0
Kai Zhang,https://kay21s.github.io,GvuK7z4AAAAJ,343.0,7.0,2011.0
Sharon Xianghua Ding,http://www.xianghuading.com,B9M48i8AAAAJ,822.0,16.0,2005.0
Zhongyu Wei,http://www.sdspeople.fudan.edu.cn/zywei,AjLDxxgAAAAJ,2391.0,25.0,2009.0
Xin Peng,http://www.se.fudan.edu.cn/pengxin,wATYGXEAAAAJ,2419.0,27.0,2000.0
Yan Qiu Chen,http://www.cs.fudan.edu.cn/en/?page_id=1781,,,,
Yang Chen,https://chenyang03.wordpress.com,O6tge4UAAAAJ,1932.0,24.0,2005.0
Minbo Li,http://www.cs.fudan.edu.cn/en/?page_id=1858,,,,
Zhemin Yang,http://www.cs.fudan.edu.cn/?page_id=12009###,geN0ks0AAAAJ,1705.0,14.0,2009.0
Zijing Tan,http://www.cs.fudan.edu.cn/?page_id=1938,,,,
Hui Wei,http://www.cs.fudan.edu.cn/en/?page_id=6724,,,,
Xudong Li,https://dblp.uni-trier.de/pers/hd/l/Li:Xudong,2ryDzAsAAAAJ,562.0,11.0,2015.0
Xipeng Qiu,http://homepage.fudan.edu.cn/xpqiu,Pq4Yp_kAAAAJ,8835.0,42.0,2003.0
Xin Wang,http://homepage.fudan.edu.cn/xinw2013,4KcxzhoAAAAJ,1021.0,17.0,1997.0
Jie Wu,http://www.cs.fudan.edu.cn/en/?page_id=2258,,,,
Zhipeng Xie,http://homepage.fudan.edu.cn/xiezp,,,,
Xiang-Dong Zhou,http://homepage.fudan.edu.cn/xdzhou,QUrLihYAAAAJ,2929.0,25.0,1992.0
Xiu Cao,http://www.cs.fudan.edu.cn/en/?page_id=1765,,,,
Wenqing Zhang,http://homepage.fudan.edu.cn/wqzhang/testete,,,,
Yijian Wu,http://homepage.fudan.edu.cn/wuyijian,,,,
Mingmin Chi,http://homepage.fudan.edu.cn/mingmin,Y8b1W00AAAAJ,2868.0,23.0,2005.0
Jian Wang,http://homepage.fudan.edu.cn/jianwang,5i7YIEgAAAAJ,1686.0,14.0,2009.0
Hong Lu,http://homepage.fudan.edu.cn/honglu,bR8b-WIAAAAJ,1292.0,20.0,2001.0
Cheng Jin,http://homepage.fudan.edu.cn/chengjin,,,,
Bo Yan,http://homepage.fudan.edu.cn/boyan,,,,
Hui Xu,https://hxuhack.github.io,16neAUkAAAAJ,517.0,13.0,2014.0
Bin Li,http://homepage.fudan.edu.cn/binli/zh,8t97oL8AAAAJ,3216.0,24.0,2005.0
Ke Wei,http://www.sdspeople.fudan.edu.cn/weike,9nr1fe8AAAAJ,1222.0,17.0,2013.0
Chengrong Wu,http://www.cs.fudan.edu.cn/en/?page_id=2253,,,,
Su Yang,http://homepage.fudan.edu.cn/suyang,,,,
Lingfei Jin,http://www.cs.fudan.edu.cn/?page_id=8856###,S83wFzEAAAAJ,693.0,13.0,2010.0
Xiangyang Xue,http://homepage.fudan.edu.cn/xyxue/zh,DTbhX6oAAAAJ,12289.0,53.0,1993.0
Zhe Zhou,https://faculty.fudan.edu.cn/zhouzhe/zh_CN/index.htm,opjl8JkAAAAJ,771.0,12.0,2014.0
