name,homepage,scholar_id,citations,h-index
Dale F. Reed,https://sites.google.com/site/dalereed,NOSCHOLARPAGE,,
James L. Patton,https://pattonj.people.uic.edu,GWUT6MQAAAAJ,6660.0,38.0
Natalie Paige Parde,https://www.cs.uic.edu/k-Teacher/natalie-parde,NmP-rOAAAAAJ,219.0,9.0
Thomas G. Moher,https://www.evl.uic.edu/moher/Tom_Moher/Home.html,NOSCHOLARPAGE,,
Wei Tang,https://tangw.people.uic.edu,GTYEV0cAAAAJ,1174.0,15.0
Tadao Murata,https://www.cs.uic.edu/k-Teacher/tadao-murataphd,NOSCHOLARPAGE,,
Xiaorui Sun,https://www.cs.uic.edu/k-Teacher/xiaorui-sun-phd,jq8VoFkAAAAJ,1739.0,21.0
Ajay D. Kshemkalyani,https://www.cs.uic.edu/~ajayk,2jRpisYAAAAJ,4129.0,26.0
Ian A. Kash,https://www.cs.uic.edu/k-Teacher/ian-kash-phd,CxIxSBEAAAAJ,1783.0,22.0
Piotr J. Gmytrasiewicz,https://www.cs.uic.edu/bin/view/Piotr/WebHome,NOSCHOLARPAGE,,
Bing Liu,https://www.cs.uic.edu/~liub,Kt1bjZoAAAAJ,82793.0,106.0
Peter Nelson,https://engineering.uic.edu/k-teacher/peter-nelson,YUjZ7wwAAAAJ,15173.0,66.0
Brent E. Stephens,https://www.cs.uic.edu/~brents,REpY8JMAAAAJ,913.0,13.0
Yu Cheng,http://homepages.math.uic.edu/~yucheng,lVoOIv4AAAAJ,519.0,14.0
Cornelia Caragea,https://www.cs.uic.edu/~cornelia,vkX6VV4AAAAJ,4396.0,35.0
William Mansky,https://www.cs.uic.edu/~mansky,#NAME?,,
Hulya Seferoglu,https://www.ece.uic.edu/k-teacher/hulya-seferoglu-phd,3hy76zkAAAAJ,1555.0,20.0
Chris Kanich,https://www.cs.uic.edu/~ckanich,Zy1b3UAAAAAJ,2849.0,24.0
Brian D. Ziebart,https://www.cs.uic.edu/Ziebart,_JjIgGcAAAAJ,6443.0,27.0
Patrick Troy,https://www.cs.uic.edu/Troy,G7wW4HoAAAAJ,,
Fabio Miranda,https://fmiranda.me,9fR0LqAAAAAJ,262.0,9.0
Milos Zefran,https://www.ece.uic.edu/~mzefran,2kwHHWMAAAAJ,3469.0,32.0
Balajee Vamanan,https://www.cs.uic.edu/~balajee,GKvAsQMAAAAJ,1223.0,10.0
Elena Zheleva,https://www.cs.uic.edu/~elena,Ug7VoyQAAAAJ,2455.0,15.0
Bhaskar DasGupta,https://www.cs.uic.edu/~dasgupta,V6ddZSkAAAAJ,3629.0,18.0
Amit Ranjan Trivedi,https://aeon.lab.uic.edu/Faculty.html,wlzmWLsAAAAJ,673.0,12.0
John Lillis,https://www.cs.uic.edu/~jlillis,3oyf5I4AAAAJ,2143.0,22.0
Robert V. Kenyon,https://www.cs.uic.edu/bin/view/Kenyon/WebHome,NOSCHOLARPAGE,,
Joseph Hummel,https://www.cs.uic.edu/~jhummel,NOSCHOLARPAGE,,
György Turán,http://homepages.math.uic.edu/~gyt,LbDqMpIAAAAJ,2948.0,27.0
Luís Pina,https://www.luispina.me,EtfPm7EAAAAJ,210.0,8.0
Abolfazl Asudeh,https://asudeh.github.io,cJXIgasAAAAJ,609.0,15.0
Robert H. Sloan,https://www.cs.uic.edu/Sloan,RiJSLsoAAAAJ,72951.0,72.0
Mitchell D. Theys,https://www.cs.uic.edu/Theys,NOSCHOLARPAGE,,
Xingbo Wu,https://www.cs.uic.edu/~wuxb,PUXOLsoAAAAJ,416.0,9.0
Wenjing Rao,https://www.ece.uic.edu/~wenjing,YcWrqXgAAAAJ,552.0,13.0
Joseph E. Michaelis,https://cs.uic.edu/profiles/michaelis-joseph,4eFjSTIAAAAJ,252.0,8.0
Lev Reyzin,https://www.math.uic.edu/people/profile?netid=lreyzin,IQBTvn4AAAAJ,2461.0,17.0
