name,homepage,scholar_id,citations,h-index
Marc Hellmuth,https://eps.leeds.ac.uk/faculty-engineering-physical-sciences/staff/8274/pd-dr-marc-hellmuth,4ja1NHsAAAAJ,948.0,16.0
Alejandro F. Frangi,https://eps.leeds.ac.uk/computing/staff/1535/professor-alejandro-f-frangi,9fGrB0sAAAAJ,29696.0,69.0
Peter K. Jimack,https://eps.leeds.ac.uk/computing/staff/82/professor-peter-jimack,Zc4CtZQAAAAJ,2709.0,29.0
David C. Hogg,https://eps.leeds.ac.uk/computing/staff/84/professor-david-hogg,5VJ4YPQAAAAJ,8336.0,45.0
David J. Duke,https://eps.leeds.ac.uk/computing/staff/334/professor-david-duke,QrV7sSUAAAAJ,3263.0,32.0
Matteo Leonetti,https://eps.leeds.ac.uk/computing/staff/771/dr-matteo-leonetti,23uzLe0AAAAJ,997.0,16.0
Jie Xu,https://eps.leeds.ac.uk/computing/staff/331/professor-jie-xu,_KsRPiAAAAAJ,8514.0,46.0
Hamish A. Carr,https://eps.leeds.ac.uk/computing/staff/499/dr-hamish-carr,qC89DgwAAAAJ,3375.0,30.0
Eric Atwell,https://eps.leeds.ac.uk/computing/staff/33/professor-eric-atwell,Iu5WFskAAAAJ,5885.0,38.0
Martin E. Dyer,https://eps.leeds.ac.uk/computing/staff/52/professor-martin-dyer,caPvMq0AAAAJ,10617.0,56.0
Thomas Ranner,https://eps.leeds.ac.uk/computing/staff/643/dr-thomas-ranner,dS8Hj_AAAAAJ,359.0,8.0
Haiko Müller,https://eps.leeds.ac.uk/computing/staff/241/dr-haiko-muller,,,
Natalia V. Shakhlevich,https://eps.leeds.ac.uk/computing/staff/285/dr-natasha-shakhlevich,7fBFN4QAAAAJ,1296.0,22.0
Marc de Kamps,https://eps.leeds.ac.uk/computing/staff/390/dr-marc-de-kamps,,,
John G. Stell,https://eps.leeds.ac.uk/computing/staff/258/dr-john-stell,h_Fv6o8AAAAJ,1964.0,26.0
He Wang,https://eps.leeds.ac.uk/computing/staff/868/dr-he-wang,BaaPAVYAAAAJ,403.0,11.0
Netta Cohen,https://eps.leeds.ac.uk/computing/staff/301/professor-netta-cohen,UqzPhMEAAAAJ,1754.0,20.0
Lydia Lau,https://eps.leeds.ac.uk/computing/staff/44/dr-lydia-lau,,,
Roy A. Ruddle,https://eps.leeds.ac.uk/computing/staff/257/professor-roy-ruddle,QE6gxWYAAAAJ,3945.0,29.0
Andy Bulpitt,https://eps.leeds.ac.uk/computing/staff/115/dr-andy-bulpitt,9S9v3bcAAAAJ,328.0,10.0
Evangelos Pournaras,https://eps.leeds.ac.uk/computing/staff/6446/dr-evangelos-pournaras,EffH1CEAAAAJ,1198.0,20.0
Zheng Wang,https://eps.leeds.ac.uk/computing/staff/6452/dr-zheng-wang,qJ7ZKG8AAAAJ,3890.0,34.0
Mehmet Remzi Dogar,https://eps.leeds.ac.uk/computing/staff/743/dr-mehmet-dogar,jikMhF4AAAAJ,2433.0,19.0
Brandon Bennett,https://eps.leeds.ac.uk/computing/staff/121/dr-brandon-bennett,ZjXF2ckAAAAJ,4966.0,37.0
Mark A. Walkley,https://eps.leeds.ac.uk/computing/staff/189/dr-mark-walkley,WKbfWfkAAAAJ,727.0,15.0
Isolde Adler,https://eps.leeds.ac.uk/computing/staff/810/dr-isolde-adler,,,
Anthony G. Cohn,https://eps.leeds.ac.uk/computing/staff/76/professor-anthony-g-cohn-freng-ceng-citp,tal4mMkAAAAJ,15036.0,55.0
Kristina Vuskovic,https://eps.leeds.ac.uk/computing/staff/249/professor-kristina-vuskovic,,,
Tom Kelly,https://eps.leeds.ac.uk/computing/staff/1545/dr-tom-kelly,MzDoKg8AAAAJ,355.0,8.0
Vania Dimitrova,https://eps.leeds.ac.uk/computing/staff/184/professor-vania-dimitrova,cDrHc2YAAAAJ,3350.0,29.0
Derek R. Magee,https://eps.leeds.ac.uk/computing/staff/172/derek-magee,n-rFu_MAAAAJ,3298.0,31.0
Ali Gooya,https://eps.leeds.ac.uk/computing/staff/1670/dr-ali-gooya,H7w9icgAAAAJ,1668.0,19.0
Karim Djemame,https://eps.leeds.ac.uk/computing/staff/187/professor-karim-djemame,qUWqg9UAAAAJ,2332.0,23.0
Raymond S. K. Kwan,https://eps.leeds.ac.uk/computing/staff/37/professor-raymond-kwan,kfllGLUAAAAJ,2164.0,22.0
Toni Lasilla,https://eps.leeds.ac.uk/computing/staff/1542/dr-toni-lassila,aPCz3uwAAAAJ,1327.0,16.0
