name,homepage,scholar_id,citations,h-index
Peter Hertling,https://www.unibw.de/timor/mitarbeiter/hertling/univ-prof-dr-peter-hertling,,,
Florian Alt,https://www.unibw.de/usable-security-and-privacy/team/univ-prof-dr-florian-alt,wf3Muy8AAAAJ,6995.0,44.0
Helmut Mayer,https://www.unibw.de/inf4/mitarbeiter/univ-prof-dr-ing-helmut-mayer,f_n9lOIAAAAJ,5026.0,33.0
Mark Minas,https://www.unibw.de/inf2/personen/professoren/minas,,,
Wolfgang Hommel,https://www.unibw.de/inf2/personen/professoren/hommel,LCsesngAAAAJ,588.0,12.0
Stefan Brunthaler,https://www.unibw.de/systemsicherheit/univ-prof-dr-stefan-brunthaler,8PPYUEQAAAAJ,2470.0,19.0
Stefan Pickl,https://www.unibw.de/comtessa,,,
Arno Rüdiger Wacker,https://www.unibw.de/anwendungssicherheit/univ-prof-dr-arno-wacker,zq79YP0AAAAJ,978.0,16.0
Uwe M. Borghoff,https://www.unibw.de/inf2/personen/professoren/borghoff,Xn-P8FwAAAAJ,3097.0,23.0
Andreas Karcher,https://www.unibw.de/ia,,,
Ulrike Lechner,https://www.unibw.de/wirtschaftsinformatik,OzCAdaMAAAAJ,1843.0,19.0
Markus Siegle,https://www.unibw.de/technische-informatik/mitarbeiter/professoren/siegle/entwurf-von-rechen-und-kommunikationssystemen,Sdh-toEAAAAJ,1773.0,20.0
Johannes Kinder,https://www.unibw.de/systemsicherheit/kinder,rnDHTKYAAAAJ,2605.0,25.0
Wolfgang Reinhardt,https://websrv.rz.unibw-muenchen.de/inf4/professuren/geoinformatik/index_html,Xar_GqcAAAAJ,931.0,16.0
Vasco Brattka,http://theory.cca-net.de/vasco.php,BlPeOrIAAAAJ,2903.0,30.0
Gunnar Teege,http://www.unibw.de/gunnar.teege,,,
Oliver Rose,https://www.unibw.de/technische-informatik/mitarbeiter/professoren/univ-prof-dr-oliver-rose,CJqlQKQAAAAJ,3973.0,25.0
Gabi Dreo,https://www.unibw.de/technische-informatik/mitarbeiter/professoren/univ-prof-in-dr-gabi-dreo-rodosek,,,
Klaus Buchenrieder,https://www.unibw.de/technische-informatik/mitarbeiter/professoren/univ-prof-ph-d-klaus-buchenrieder,,,
Michael Koch,http://www.unibw.de/michael.koch,knY18cEAAAAJ,5047.0,32.0
Cornelius Greither,https://www.unibw.de/timor/mitarbeiter/greither/univ-prof-dr-cornelius-greither,,,
