name,homepage,scholar_id,citations,h-index,earliest_paper
Chih-Wen Hsueh,https://www.csie.ntu.edu.tw/~cwhsueh/MyInfo.htm,JPPL6AYAAAAJ,612.0,14.0,1995.0
Shih-Hao Hung,https://www.csie.ntu.edu.tw/~hungsh,VbfABcUAAAAJ,1131.0,16.0,1994.0
Jyh-Shing Roger Jang,https://mirlab.org/jang,WrZJwhcAAAAJ,43461.0,41.0,1989.0
Yi-Ping Hung,https://www.csie.ntu.edu.tw/~hung,gUYquw0AAAAJ,7047.0,39.0,1982.0
Hsin-Mu Michael Tsai,https://www.csie.ntu.edu.tw/~hsinmu/wiki,RL0CmuAAAAAJ,2360.0,26.0,2006.0
Hsuan-Tien Lin,https://www.csie.ntu.edu.tw/~htlin,yAr4UPUAAAAJ,5990.0,30.0,2002.0
Chih-Jen Lin,https://www.csie.ntu.edu.tw/~cjlin,SLMkts8AAAAJ,109266.0,68.0,1994.0
Yufeng J. Tseng,http://ah.ntu.edu.tw/web/Teacher!one.action?tid=2147,prXvyPUAAAAJ,1896.0,24.0,2000.0
Chiou-Shann Fuh,https://www.csie.ntu.edu.tw/~fuh,,,,
Cheng-Fu Chou,http://www.csie.ntu.edu.tw/~ccf,,,,
Yung-Yu Chuang,https://www.csie.ntu.edu.tw/~cyy,uSS3FwQAAAAJ,6502.0,37.0,1996.0
Hsu-Chun Hsiao,http://www.csie.ntu.edu.tw/~hchsiao,jP6pVZcAAAAJ,1382.0,20.0,2007.0
Wei-Chung Hsu,http://www.csie.ntu.edu.tw/~hsuwc,,,,
Jonathan Lee,https://www.csie.ntu.edu.tw/~jlee,iYNIPS8AAAAJ,26532.0,69.0,1950.0
Bing-Yu Chen,http://graphics.im.ntu.edu.tw/~robin,8UC5dY4AAAAJ,4955.0,42.0,1963.0
Shih-Wei Liao,https://www.csie.ntu.edu.tw/~liao,,,,
Ruey-Feng Chang,http://ah.ntu.edu.tw/web/Teacher!one.action?tid=2074,,,,
Yen-Jen Oyang,http://ah.ntu.edu.tw/web/Teacher!one.action?tid=2141,,,,
Gen-Huey Chen,http://www.csie.ntu.edu.tw/~ghchen,,,,
Lin-shan Lee,http://speech.ee.ntu.edu.tw/previous_version/lslNew.htm,,,,
Ray-I Chang,http://homepage.ntu.edu.tw/~rayichang,YiqWyHkAAAAJ,3384.0,26.0,1990.0
Li-Chen Fu,http://www.ee.ntu.edu.tw/bio?id=23,xJQGpUgAAAAJ,33942.0,82.0,1956.0
Hsueh-I Lu,http://www.csie.ntu.edu.tw/~hil,RfQ6JRcAAAAJ,1941.0,24.0,1993.0
Jane Yung-Jen Hsu,https://iagentntu.github.io/professor/Jane.html,FEj19lcAAAAJ,4268.0,33.0,1973.0
Ming-Sui Lee,http://www.csie.ntu.edu.tw/~mslee,,,,
Shou-De Lin,https://www.csie.ntu.edu.tw/~sdlin,_82xf3QAAAAJ,3072.0,30.0,1995.0
Tony Tan,https://www.csie.ntu.edu.tw/~tonytan,,,,
Jia-Ling Wu,http://www.forex.ntu.edu.tw/en/members/teacher.php,,,,
Hsin-Hsi Chen,http://nlg.csie.ntu.edu.tw/advisor.php,CRth4q4AAAAJ,7754.0,43.0,1975.0
Kun-Mao Chao,https://www.csie.ntu.edu.tw/~kmchao,rkpVQI4AAAAJ,3445.0,32.0,1978.0
Pu-Jen Cheng,https://www.csie.ntu.edu.tw/~pjcheng,uYdM_rwAAAAJ,755.0,14.0,1990.0
Pangfeng Liu,https://www.coursera.org/instructor/~7924288,,,,
Yun-Nung Chen,https://www.csie.ntu.edu.tw/~yvchen,jQLg-_UAAAAJ,3735.0,31.0,2009.0
Phone Lin,https://www.csie.ntu.edu.tw/~plin,,,,
Ai-Chun Pang,https://www.csie.ntu.edu.tw/~acpang,,,,
Yuh-Dauh Lyuu,https://www.csie.ntu.edu.tw/~lyuu,,,,
Wen-Chin Chen,http://www.cmlab.csie.ntu.edu.tw/~wcchen,,,,
Chi-Sheng Shih,http://newslabx.csie.ntu.edu.tw/newslabx,aghHOfcAAAAJ,2345.0,25.0,1997.0
Jieh Hsiang,http://www.digital.ntu.edu.tw/hsiang,Rxg0ObMAAAAJ,3789.0,30.0,1981.0
Chia-Lin Yang,http://www.csie.ntu.edu.tw/~yangc,Fh3SPAkAAAAJ,713.0,6.0,2004.0
Feipei Lai,https://www.ntuh.gov.tw/en/director/members/3.%20Secretary%20In%20Medical%20Affairs/Fei%20Pei%20Lai.aspx,,,,
Mike Y. Chen,https://mikechen.com,NnEMWJsAAAAJ,12362.0,43.0,1998.0
Winston H. Hsu,https://winstonhsu.info,NOvDH3QAAAAJ,7855.0,40.0,1972.0
Ming Ouhyoung,https://www.csie.ntu.edu.tw/~ming,UmUdIEgAAAAJ,8083.0,35.0,1984.0
