name,homepage,scholar_id,citations,h-index,earliest_paper
Ibrahim Korpeoglu,http://www.cs.bilkent.edu.tr/~korpe/homepage/index.html,A_uOnx4AAAAJ,3132.0,27.0,1997.0
Selim Aksoy,http://www.cs.bilkent.edu.tr/~saksoy,rdXxs_AAAAAJ,3746.0,31.0,1997.0
Eray Tuzun,http://www.cs.bilkent.edu.tr/~eraytuzun,D4jovncAAAAJ,11600.0,22.0,2001.0
Ozcan Ozturk,http://www.cs.bilkent.edu.tr/~ozturk,YZQ0KIcAAAAJ,2901.0,27.0,1998.0
Muhammet Mustafa Ozdal,http://www.cs.bilkent.edu.tr/~mustafa.ozdal,mD2TUGQAAAAJ,1209.0,19.0,2003.0
Özgür Ulusoy,http://www.cs.bilkent.edu.tr/~oulusoy,M_vU9pQAAAAJ,4716.0,37.0,1988.0
Fazli Can,http://www.cs.bilkent.edu.tr/~canf,u1-_lGIAAAAJ,2864.0,26.0,1979.0
Can Alkan,http://www.cs.bilkent.edu.tr/~calkan,wo5_FngAAAAJ,56751.0,58.0,2001.0
Hamdi Dibeklioglu,http://www.cs.bilkent.edu.tr/~dibeklioglu,BuUdNM4AAAAJ,2626.0,22.0,2007.0
A. Ercüment Çiçek,http://ciceklab.cs.bilkent.edu.tr/ercumentcicek,n25sJzkAAAAJ,5887.0,19.0,2008.0
Cevdet Aykanat,http://www.cs.bilkent.edu.tr/~aykanat/doku.php,9Tr_1yMAAAAJ,5170.0,40.0,1986.0
Aysegul Dundar,http://www.cs.bilkent.edu.tr/~adundar,pvu770UAAAAJ,1267.0,16.0,2012.0
H. Altay Guvenir,http://www.cs.bilkent.edu.tr/~guvenir,zRvIRVUAAAAJ,2734.0,26.0,1986.0
Ugur Dogrusoz,http://www.cs.bilkent.edu.tr/~ugur,C79osIsAAAAJ,26767.0,32.0,1995.0
Cigdem Demir,http://www.cs.bilkent.edu.tr/~gunduz,d1I0jcAAAAAJ,2193.0,22.0,2001.0
Mehmet Fatih Aktas,https://w3.cs.bilkent.edu.tr/tr/ogretim-uyeleri,7lbr1RkAAAAJ,235.0,8.0,2014.0
Ugur Güdükbay,http://www.cs.bilkent.edu.tr/~gudukbay/home.html,qbE6pMIAAAAJ,3461.0,27.0,1990.0
Shervin Rahimzadeh Arashloo,http://www.cs.bilkent.edu.tr/~s.rahimzadeh,-m3v6L8AAAAJ,883.0,16.0,2007.0
