name,homepage,scholar_id,citations,h-index,earliest_paper
Yan Tong,http://www.cse.sc.edu/~tongy,tY9bQTkAAAAJ,3129.0,23.0,2004.0
José M. Vidal,http://jmvidal.cse.sc.edu,pKs-384AAAAJ,3036.0,29.0,1977.0
Pooyan Jamshidi,https://pooyanjamshidi.github.io,Jre2RUQAAAAJ,5658.0,35.0,2005.0
Forest Agostinelli,https://cse.sc.edu/~foresta,R3ru5X8AAAAJ,1059.0,8.0,2005.0
Qi Zhang,https://qizhg.github.io,wJNQVS0AAAAJ,343.0,5.0,2014.0
Caroline M. Eastman,https://cse.sc.edu/~eastman,,,,
Matt E. Thatcher,https://www.sc.edu/study/colleges_schools/engineering_and_computing/faculty-staff/mattthatcher.php,3Rz6pOIAAAAJ,7244.0,31.0,1997.0
Lannan Luo,https://cse.sc.edu/~lluo,JPXjw04AAAAJ,704.0,13.0,2011.0
Duncan A. Buell,https://cse.sc.edu/duncanbuell,PKx4tToAAAAJ,3522.0,28.0,1976.0
Biplav Srivastava,https://sites.google.com/site/biplavsrivastava,mPC6wp4AAAAJ,4957.0,34.0,1996.0
Jijun Tang,https://cse.sc.edu/~jtang,tpkq0ScAAAAJ,4675.0,38.0,2001.0
Manton M. Matthews,https://cse.sc.edu/~matthews,VRF_3FsAAAAJ,1272.0,12.0,1977.0
Ioannis M. Rekleitis,http://www.cse.sc.edu/~yiannisr,KjfpioYAAAAJ,5279.0,40.0,1995.0
Sanjib Sur,https://cse.sc.edu/~sur,sgShf0sAAAAJ,813.0,9.0,
Csilla Farkas,https://cse.sc.edu/~farkas,rDJjJgoAAAAJ,1630.0,19.0,2000.0
Vignesh Narayanan,https://vigsnar.github.io,rirGB10AAAAJ,360.0,10.0,2014.0
Jason D. Bakos,https://cse.sc.edu/~jbakos,pXa_QqEAAAAJ,855.0,15.0,2002.0
Gabriel Terejanu,http://www.cse.sc.edu/~terejanu,Z7LP12kAAAAJ,1283.0,17.0,2004.0
Qiang Zeng,https://cse.sc.edu/~zeng1,,,,
Song Wang,http://www.cse.sc.edu/~songwang,eycXl_QAAAAJ,6875.0,38.0,1996.0
Marco G. Valtorta,http://www.cse.sc.edu/~mgv,l53UPjoAAAAJ,1786.0,21.0,1983.0
Jason M. O'Kane,http://www.cse.sc.edu/~jokane,ETFTMZMAAAAJ,1657.0,21.0,2003.0
Jianjun Hu,http://www.cse.sc.edu/~jianjunh,_iD3nyMAAAAJ,4010.0,34.0,1987.0
Amit P. Sheth,https://www.linkedin.com/in/amitsheth,2T3H4ekAAAAJ,53167.0,113.0,1974.0
Michael N. Huhns,http://www.cse.sc.edu/~huhns,hvtmB0UAAAAJ,12569.0,46.0,1970.0
John R. Rose,http://www.cse.sc.edu/~rose,,,,
Chin-Tser Huang,http://www.cse.sc.edu/~huangct,9JXSsgYAAAAJ,1849.0,23.0,2000.0
Stephen A. Fenner,http://www.cse.sc.edu/~fenner,VGn3SEoAAAAJ,1254.0,18.0,1989.0
Ramtin Zand,https://sc.edu/study/colleges_schools/engineering_and_computing/faculty-staff/zand.php,JyzaowcAAAAJ,713.0,15.0,2013.0
Christian O'Reilly,https://sc.edu/study/colleges_schools/engineering_and_computing/faculty-staff/oreilly_christian.php,NllRAkwAAAAJ,1723.0,21.0,2006.0
Kirk D. Fiedler,https://sc.edu/study/colleges_schools/engineering_and_computing/faculty-staff/kirkfiedler.php,NYcJt0UAAAAJ,3333.0,19.0,1986.0
Srihari Nelakuditi,http://www.cse.sc.edu/~srihari,wEaHHWIAAAAJ,4444.0,31.0,1997.0
Homayoun Valafar,http://www.cse.sc.edu/~homayoun,RR6LGC8AAAAJ,1849.0,21.0,1995.0
