name,homepage,scholar_id,citations,h-index
Zhenlin Wang,https://www.mtu.edu/cs/department/faculty-staff/faculty/z-wang,ZAtffHkAAAAJ,2292.0,22.0
Jean Mayo,https://www.mtu.edu/cs/department/faculty-staff/faculty/mayo,MjIy_X0AAAAJ,499.0,13.0
Keith Vertanen,https://www.mtu.edu/cs/department/faculty-staff/faculty/vertanen,ItRAq1sAAAAJ,1574.0,21.0
Min Song,https://www.mtu.edu/cs/department/faculty-staff/adjunct-research/song,NOSCHOLARPAGE,,
Ali Ebnenasir,https://www.mtu.edu/cs/department/faculty-staff/faculty/ebnenasir,qeaGCqAAAAAJ,696.0,16.0
Scott A. Kuhl,https://www.mtu.edu/cs/department/faculty-staff/faculty/kuhl,jU731TAAAAAJ,748.0,16.0
Laura E. Brown,http://www.cs.mtu.edu/~lebrown,fi756TwAAAAJ,3700.0,16.0
Charles R. Wallace,https://www.mtu.edu/cs/department/faculty-staff/faculty/wallace,NOSCHOLARPAGE,,
Robert L. Pastel,https://www.mtu.edu/cs/department/faculty-staff/faculty/pastel,NOSCHOLARPAGE,,
Saeid Nooshabadi,https://www.mtu.edu/data-science/people-groups/faculty/nooshabadi,NOSCHOLARPAGE,,
Yakov Nekrich,https://www.mtu.edu/cs/department/people/faculty/nekrich,XS3z1rkAAAAJ,1586.0,22.0
Soner Önder,https://www.mtu.edu/cs/department/faculty-staff/faculty/s-onder,co8JfCAAAAAJ,669.0,12.0
Ching-Kuang Shene,https://www.mtu.edu/cs/department/faculty-staff/faculty/shene,NOSCHOLARPAGE,,
Linda Ott,https://www.mtu.edu/cs/department/faculty-staff/faculty/ott,HnxM2zkAAAAJ,2420.0,13.0
Nilufer Onder,https://www.mtu.edu/cs/department/faculty-staff/faculty/n-onder,BZi6Z08AAAAJ,535.0,10.0
