name,homepage,scholar_id,citations,h-index
Martin Berger,http://www.sussex.ac.uk/informatics/people/peoplelists/person/141093,GCz-DJ0AAAAJ,1045.0,17.0
Anil K. Seth,http://www.sussex.ac.uk/informatics/people/peoplelists/person/22981,3eJCZCkAAAAJ,22905.0,70.0
Chris Thornton,http://www.sussex.ac.uk/informatics/people/peoplelists/person/2684,NOSCHOLARPAGE,,
Paul F. Newbury,http://www.sussex.ac.uk/informatics/people/peoplelists/person/126552,NOSCHOLARPAGE,,
Bill Keller,http://www.sussex.ac.uk/informatics/people/peoplelists/person/1463,go6vIr0AAAAJ,1222.0,16.0
David J. Weir,http://www.sussex.ac.uk/informatics/people/peoplelists/person/2860,NOSCHOLARPAGE,,
Judith Good,http://www.sussex.ac.uk/informatics/people/peoplelists/person/174826,jp3e_gMAAAAJ,3763.0,33.0
Luc Berthouze,http://www.sussex.ac.uk/informatics/people/peoplelists/person/201607,WvYeh5IAAAAJ,1636.0,24.0
Thomas Nowotny,http://www.sussex.ac.uk/informatics/people/peoplelists/person/206151,W3T-i5AAAAAJ,2635.0,28.0
Gianluca Memoli,http://www.sussex.ac.uk/informatics/people/peoplelists/person/390809,ticqPMYAAAAJ,1181.0,17.0
Martin White,http://www.sussex.ac.uk/informatics/people/peoplelists/person/2898,pwyfSagAAAAJ,3552.0,26.0
Kate Howland,http://www.sussex.ac.uk/informatics/people/peoplelists/person/172510,XUfk6ekAAAAJ,791.0,14.0
Ian Mackie,http://www.sussex.ac.uk/informatics/people/peoplelists/person/212026,NOSCHOLARPAGE,,
Ian Wakeman,http://www.sussex.ac.uk/informatics/people/peoplelists/person/10651,NXsakW8AAAAJ,2444.0,21.0
Natalia Beloff,http://www.sussex.ac.uk/informatics/people/peoplelists/person/109401,NOSCHOLARPAGE,,
Sharon Wood,http://www.sussex.ac.uk/informatics/people/peoplelists/person/2974,NOSCHOLARPAGE,,
George Parisis,http://www.sussex.ac.uk/informatics/people/peoplelists/person/334868,Jsmd7a0AAAAJ,932.0,12.0
Novi Quadrianto,http://www.sussex.ac.uk/informatics/people/peoplelists/person/335583,I-rLzGcAAAAJ,1810.0,18.0
Peter Schrammel,http://www.sussex.ac.uk/informatics/people/peoplelists/person/384323,JCU-scYAAAAJ,725.0,17.0
Peter C.-H. Cheng,http://www.sussex.ac.uk/informatics/people/peoplelists/person/100650,KsqCJVQAAAAJ,3438.0,24.0
Ron Chrisley,http://www.sussex.ac.uk/informatics/people/peoplelists/person/476,9Cy00wEAAAAJ,2278.0,20.0
Julie Weeds,http://www.sussex.ac.uk/informatics/people/peoplelists/person/116624,goWjVPQAAAAJ,2100.0,15.0
Andrew Philippides,http://www.sussex.ac.uk/informatics/people/peoplelists/person/23611,ZKeV-aQAAAAJ,2915.0,27.0
Bernhard Reus,http://www.sussex.ac.uk/informatics/people/peoplelists/person/115097,NOSCHOLARPAGE,,
John A. Carroll,http://www.sussex.ac.uk/informatics/people/peoplelists/person/25069,p_gHNi4AAAAJ,9592.0,52.0
