name,homepage,scholar_id,citations,h-index,earliest_paper
Alexander Kain,http://www.ohsu.edu/xd/education/schools/school-of-medicine/departments/basic-science-departments/csee/csee-people/kain.cfm,gK85itIAAAAJ,3039.0,21.0,1997.0
Stephen Bedrick,http://www.ohsu.edu/xd/education/schools/school-of-medicine/departments/basic-science-departments/csee/csee-people/bedrick.cfm,,,,
M. Kemal Sönmez,http://www.ohsu.edu/xd/education/schools/school-of-medicine/departments/basic-science-departments/csee/csee-people/sonmez.cfm,,,,
Xubo Song,http://www.ohsu.edu/xd/education/schools/school-of-medicine/departments/basic-science-departments/csee/csee-people/song.cfm,,,,
Alison Hill,http://www.ohsu.edu/xd/education/schools/school-of-medicine/departments/basic-science-departments/csee/csee-people/hill.cfm,35wY-0QAAAAJ,2638.0,24.0,1985.0
Jan P. H. van Santen,http://cslu.ohsu.edu/~vansanten,mO9m9DEAAAAJ,7741.0,39.0,
Stephen Wu,https://www.ohsu.edu/xd/education/schools/school-of-medicine/departments/basic-science-departments/csee/csee-people/stephen-wu.cfm,pVVZlDkAAAAJ,2982.0,21.0,2000.0
Jill Dolata,http://www.ohsu.edu/xd/health/services/providers/?personid=1686,ztH3uNEAAAAJ,186.0,7.0,2008.0
Peter A. Heeman,http://cslu.ohsu.edu/~heeman,hbS0Dc4AAAAJ,3430.0,30.0,
Meysam Asgari,http://cslu.ohsu.edu/~asgari,ZKlatu0AAAAJ,611.0,12.0,2008.0
