name,homepage,scholar_id,citations,h-index
M. Brandon Haworth,https://www.bhaworth.ca,JMbh9v8AAAAJ,450.0,12.0
Teseo Schneider,http://web.uvic.ca/~teseo,DC4stPEAAAAJ,535.0,15.0
Bruce M. Kapron,http://www.cs.uvic.ca/~bmkapron,CCXustMAAAAJ,1349.0,20.0
Brian Wyvill,http://webhome.cs.uvic.ca/~blob,e0RbIYEAAAAJ,7525.0,41.0
Hausi A. Müller,http://webhome.cs.uvic.ca/~hausi,8hyNFkYAAAAJ,11632.0,49.0
Sudhakar Ganti,http://webhome.cs.uvic.ca/~sganti,NIhjhnEAAAAJ,1380.0,17.0
S. Venkatesh,http://www.cs.uvic.ca/~venkat,xn6BVdoAAAAJ,1739.0,21.0
Nishant A. Mehta,http://web.uvic.ca/~nmehta,YGeqVQkAAAAJ,643.0,13.0
Yvonne Coady,http://www.cs.uvic.ca/~ycoady,Z4GOmPMAAAAJ,2055.0,20.0
Hosna Jabbari,https://onlineacademiccommunity.uvic.ca/cobra,CiBbx70AAAAJ,228.0,9.0
George Tzanetakis,http://www.cs.uvic.ca/~gtzan,yPgxxpwAAAAJ,10853.0,41.0
Frank Ruskey,http://www.cs.uvic.ca/~ruskey,z81N4kUAAAAJ,4029.0,34.0
Alex Thomo,http://www.cs.uvic.ca/~thomo,szORzAoAAAAJ,1743.0,25.0
Charles Perin,http://charlesperin.net,raZc4aoAAAAJ,1117.0,18.0
Jens H. Jahnke,http://www.cs.uvic.ca/~jens/blog/page5.html,TsTOHgoAAAAJ,5823.0,37.0
Valerie King,http://webhome.cs.uvic.ca/~val,XS-XGGoAAAAJ,6928.0,38.0
Daniela Damian,http://www.uvic.ca/engineering/prospective/undergrad/research/people/?searchstring=&expertid=116&researchtopic=,B-1karUAAAAJ,9890.0,49.0
Sean Chester,https://sean-chester.github.io,ZxNF5OYAAAAJ,603.0,14.0
Ulrike Stege,http://webhome.cs.uvic.ca/~stege/Ulrike_Steges_Homepage/Welcome.html,1Zp5jw8AAAAJ,1930.0,26.0
Kui Wu,http://www.cs.uvic.ca/~wkui,YW2PefUAAAAJ,6693.0,41.0
Neil A. Ernst,http://neilernst.net,byBabzAAAAAJ,2562.0,26.0
Jianping Pan,https://webhome.cs.uvic.ca/~pan,mlUYzYcAAAAJ,7171.0,43.0
Wendy Myrvold,http://www.cs.uvic.ca/~wendym,XizA3H4AAAAJ,2057.0,26.0
Margaret-Anne D. Storey,https://margaretannestorey.wordpress.com,WhjQewkAAAAJ,16300.0,68.0
Miguel A. Nacenta,https://nacenta.com,M_Ne0psAAAAJ,2979.0,30.0
Daniel M. Germán,http://turingmachine.org,hpxl9PEAAAAJ,8286.0,47.0
Mantis Cheng,http://www.csc.uvic.ca/~mcheng,NOSCHOLARPAGE,,
Ibrahim Numanagic,https://saray.ca/~ibrahim,te8YRSAAAAAJ,539.0,11.0
Sowmya Somanath,https://celab.cs.uvic.ca,R9ar1NkAAAAJ,627.0,10.0
