name,homepage,scholar_id,citations,h-index,earliest_paper
Andrea Soltoggio,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/andrea-soltoggio,mlt7uksAAAAJ,875.0,15.0,2003.0
Posco Tso,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/tsoposco,,,,
Ana Salagean,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/ana-salagean,XxVc2Q0AAAAJ,937.0,12.0,1999.0
Asma Adnane,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/asma-adnane,yNx6iUwAAAAJ,1374.0,16.0,2007.0
Robert George Mercas,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/robert-mercas,HJ0ZXFIAAAAJ,478.0,13.0,2007.0
Haibin Cai,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/caihaibin,D7UbzUgAAAAJ,513.0,11.0,2014.0
Manfred Kufleitner,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/manfred-kufleitner,xH8W8jEAAAAJ,740.0,15.0,2001.0
Qinggang Meng,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/qinggang-meng,OWGXbooAAAAJ,2744.0,27.0,2000.0
Amitabh Trehan,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/amitabh-trehan,DN_F0ekAAAAJ,575.0,11.0,2002.0
Lin Guan,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/lin-guan,NwT42zkAAAAJ,746.0,18.0,1997.0
Georgina Cosma,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/georgina-cosma,OpHkDDIAAAAJ,1412.0,20.0,2006.0
Russell Lock,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/russell-lock,iMlCZkIAAAAJ,972.0,15.0,2002.0
Daniel Reidenbach,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/daniel-reidenbach,indWnyoAAAAJ,467.0,12.0,1999.0
Iain Phillips,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/iain-phillips,vn5m6QgAAAAJ,1266.0,20.0,1984.0
S. Shaheen Fatima,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/shaheen-fatima,KqRKHv4AAAAJ,2898.0,24.0,1998.0
Baihua Li,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/baihua-li,,,,
Gerald Schaefer,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/gerald-schaefer,,,,
Dominik D. Freydenberger,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/dominik-freydenberger,GV4Cji0AAAAJ,433.0,13.0,2006.0
Hui Fang,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/hui-fang,TyMf2lYAAAAJ,819.0,15.0,2003.0
Eran A. Edirishinghe,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/eran-edirisinghe,HQKsg3oAAAAJ,1638.0,20.0,1993.0
Lars Nagel,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/lars-nagel,9z7L6NQAAAAJ,399.0,12.0,2006.0
Tao Chen,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/tao-chen,K4teyvoAAAAJ,994.0,20.0,1984.0
Christian W. Dawson,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/christian-dawson,QGP7CAsAAAAJ,7750.0,26.0,1970.0
