name,homepage,scholar_id,citations,h-index
Tian Zhang,https://cs.nju.edu.cn/zhangtian,1oipMX4AAAAJ,548.0,12.0
Lijun Zhang,http://cs.nju.edu.cn/zlj,DC5FEjoAAAAJ,3915.0,30.0
Wei Wang,http://cs.nju.edu.cn/wangwei,1y6wxQMAAAAJ,1140.0,13.0
Yu Huang,https://cs.nju.edu.cn/yuhuang,UWquqLIAAAAJ,139.0,7.0
Yuan Yao,https://cs.nju.edu.cn/yuanyao,vUvt8JYAAAAJ,2746.0,28.0
Baoliu Ye,https://cs.nju.edu.cn/yebl,BlbNI_sAAAAJ,1196.0,20.0
Jinxi Zhao,https://cs.nju.edu.cn/zhaojinxi,,,
Yuming Zhou,https://cs.nju.edu.cn/zhouyuming,,,
Yu-Bin Yang,https://cs.nju.edu.cn/yangyubin,kLOKBgUAAAAJ,576.0,14.0
Baowen Xu,https://cs.nju.edu.cn/xubaowen,,,
Chun Cao,https://ccao.cc/en,U08cMmAAAAAJ,790.0,14.0
Furao Shen,https://cs.nju.edu.cn/rinc/student/qty/index.html,bjSi-dIAAAAJ,2412.0,21.0
Hongjin Liang,https://cs.nju.edu.cn/hongjin,c-jKd-UAAAAJ,352.0,8.0
Zhengxing Sun,https://cs.nju.edu.cn/sunzhx,GZhOeeUAAAAJ,2677.0,24.0
Lin Shang,https://cs.nju.edu.cn/shanglin,BN25W0AAAAAJ,1847.0,21.0
Jing Huo,https://cs.nju.edu.cn/rl/people/huoj/index.htm,HKK1BdgAAAAJ,924.0,14.0
Yue Li,https://yuelee.bitbucket.io,i1f0dbkAAAAJ,487.0,13.0
Wu-Jun Li,https://cs.nju.edu.cn/lwj,NCCdqdcAAAAJ,5101.0,29.0
Tong Lu,https://cs.nju.edu.cn/lutong,,,
Xuandong Li,https://cs.nju.edu.cn/lixuandong,,,
Jia Liu,http://www.iselab.cn/faculty/JiaLiu,lL08VKYAAAAJ,8283.0,53.0
Ming Li,https://cs.nju.edu.cn/lim,djdBwxwAAAAJ,4392.0,20.0
Jian-Xin Wu,https://cs.nju.edu.cn/wujx,,,
Chen Tian,https://cs.nju.edu.cn/tianchen,OYNQpFYAAAAJ,4488.0,25.0
Xinyu Feng,https://cs.nju.edu.cn/xyfeng,SuTEZ6EAAAAJ,1864.0,23.0
Zongzhang Zhang,https://ai.nju.edu.cn/zhangzongzhang,,,
Zhi-Hua Zhou,https://cs.nju.edu.cn/zhouzh,rSVIHasAAAAJ,71128.0,113.0
Yizheng Zhao,https://ai.nju.edu.cn/zhaoyizheng,M3KkzOcAAAAJ,146.0,7.0
Jian Lu,http://cs.nju.edu.cn/58/2a/c2639a153642/page.htm,,,
Kai Ming Ting,https://ai.nju.edu.cn/KaiMingTing,9f3ZcbYAAAAJ,11153.0,41.0
Cam-Tu Nguyen,https://ai.nju.edu.cn/b8/32/c18540a440370/page.htm,qaSjJ4wAAAAJ,834.0,15.0
Lei Xu,http://cs.nju.edu.cn/xulei,,,
Yuan Zhang,http://cosec.nju.edu.cn/#index.php/members/yuan-zhang,ZBV1qlMAAAAJ,486.0,12.0
Sheng Zhong,http://cosec.nju.edu.cn/index.php/%E4%BB%B2%E7%9B%9B_Sheng_Zhong,EztoKEIAAAAJ,9545.0,32.0
Shujian Huang,http://nlp.nju.edu.cn/huangsj,HF3-E9kAAAAJ,2666.0,22.0
Qing Gu,https://www.facebook.com/public/Qing-Gu/city/Shanghai-China-106324046073002,4X1iP8IAAAAJ,12193.0,40.0
Bing Mao,https://www.usenix.org/conference/usenixsecurity17/speaker-or-organizer/bing-mao-nanjing-university,4HAkmwcAAAAJ,23115.0,45.0
Chuyu Wang,http://cs.nju.edu.cn/chuyu,yb3PUaoAAAAJ,441.0,12.0
Lei Bu,http://cs.nju.edu.cn/bulei,,,
Changhai Nie,http://gist.nju.edu.cn/~changhai,mRt6JHkAAAAJ,5196.0,37.0
Xin-Yu Dai,http://cs.nju.edu.cn/daixinyu,zpWB1CgAAAAJ,2230.0,22.0
Wenzhong Li,http://cs.nju.edu.cn/lwz,,,
Lei Xie,http://cs.nju.edu.cn/lxie,aZFCUpcAAAAJ,1593.0,22.0
Linzhang Wang,http://cs.nju.edu.cn/lzwang,3BoHCW8AAAAJ,1730.0,22.0
Zhuzhong Qian,http://cs.nju.edu.cn/qzz,,,
Yinghuan Shi,http://cs.nju.edu.cn/shiyh,m6BKDUMAAAAJ,2427.0,22.0
Liang Wang,http://cs.nju.edu.cn/wangliang,O6EwhtYAAAAJ,753.0,7.0
Wei Wang,http://cs.nju.edu.cn/wangwei,1y6wxQMAAAAJ,1140.0,13.0
Xiaoliang Wang,http://cs.nju.edu.cn/wangxiaoliang,OHkG-kUAAAAJ,671.0,14.0
Jianxin Wu,http://cs.nju.edu.cn/wujx,0JRtCV4AAAAJ,15581.0,52.0
Chong-Jun Wang,https://hpi.de/en/research/research-school/international-branches/nanjing-university.html,uC9izpUAAAAJ,953.0,17.0
Yan-Wen Guo,https://cs.nju.edu.cn/ywguo,,,
Enyi Tang,https://software.nju.edu.cn//eytang/index.html,csjlmp4AAAAJ,105.0,5.0
Jia Liu,http://www.iselab.cn/faculty/JiaLiu,5c8-XCAAAAJ,,
Sanglu Lu,https://cs.nju.edu.cn/58/1e/c2639a153630/page.htm,,,
Chao Qian,http://www.lamda.nju.edu.cn/qianc,Gn5BXswAAAAJ,1076.0,19.0
Wei Gao,http://www.lamda.nju.edu.cn/gaow,cbNEYPIAAAAJ,13659.0,37.0
Limin Wang,http://wanglimin.github.io,HEuN8PcAAAAJ,14045.0,41.0
Minxue Pan,https://minxuepan.github.io,8DFPfS4AAAAJ,265.0,9.0
Yang Gao,https://cs.nju.edu.cn/gaoyang,k0jjQo8AAAAJ,8980.0,44.0
Yihua Huang,http://ws.nju.edu.cn/people/yhhuang,,,
Yu-Feng Li,http://lamda.nju.edu.cn/liyf,5iQDMtUAAAAJ,4083.0,29.0
Yuan Jiang,http://lamda.nju.edu.cn/jiangy,Qp_v9woAAAAJ,8898.0,48.0
Fengyuan Xu,https://cs.nju.edu.cn/fxu,,,
Gong Cheng,http://ws.nju.edu.cn/~gcheng,_ncKAiwAAAAJ,2699.0,22.0
Qizhi Liu,https://cs.nju.edu.cn/liuqizhi,,,
Haipeng Dai,https://cs.nju.edu.cn/daihp,fb9R-QgAAAAJ,2398.0,28.0
Lin Chen,https://cs.nju.edu.cn/chenlin,kuWNhAoAAAAJ,1557.0,19.0
Jiajun Chen,https://cs.nju.edu.cn/chenjiajun/index_en.htm,WIF7VaoAAAAJ,1886.0,20.0
Zhiqiang Zuo,http://cs.nju.edu.cn/zqzuo,,,
Yang Yu,http://lamda.nju.edu.cn/yuy,PG2lDSwAAAAJ,3228.0,33.0
Jia-Fu Xu,https://cs.nju.edu.cn/58/2b/c2639a153643/page.htm,,,
Daoxu Chen,https://cs.nju.edu.cn/58/29/c2639a153641/page.htm,,,
Yuzhong Qu,http://ws.nju.edu.cn/~yzqu,,,
Jun-Yuan Xie,https://cs.nju.edu.cn/58/21/c2639a153633/page.htm,qJsC_XsAAAAJ,5557.0,13.0
Zhenyu Chen,http://www.iselab.cn/faculty/ZhenyuChen,HQWxCnkAAAAJ,2408.0,29.0
Wei Hu,http://ws.nju.edu.cn/~whu,iWs168sAAAAJ,3462.0,26.0
Qingkai Zeng,https://cs.nju.edu.cn/58/1a/c2639a153626/page.htm,,,
Chang Xu,https://cs.nju.edu.cn/changxu,,,
Jianhua Zhao,https://cs.nju.edu.cn/58/18/c2639a153624/page.htm,qO7iw2QAAAAJ,285.0,10.0
Gangshan Wu,http://mcg.nju.edu.cn/member/gswu/en/index.html,,,
He Jason Zhang,https://software.nju.edu.cn//hezhang/index.html,_S92MLYAAAAJ,8591.0,43.0
