name,homepage,scholar_id,citations,h-index
Y. Murat Erten,http://ceng.iyte.edu.tr/people/murat-erten,XY_kpWgAAAAJ,437.0,7.0
Isil Oz,http://ceng.iyte.edu.tr/people/isil-oz,Jber3GMAAAAJ,92.0,5.0
Onur Demirörs,http://ceng.iyte.edu.tr/people/onur-demirors,zYKpvl4AAAAJ,2782.0,27.0
Yalin Bastanlar,http://ceng.iyte.edu.tr/people/yalin-bastanlar,3WTNhHYAAAAJ,1070.0,15.0
Tolga Ayav,http://ceng.iyte.edu.tr/people/tolga-ayav,Pt9GoVgAAAAJ,326.0,9.0
Selma Tekir,http://ceng.iyte.edu.tr/people/selma-tekir,iRawdD8AAAAJ,185.0,7.0
Serap Atay,http://ceng.iyte.edu.tr/tr/kisi/serap-sahin,6qyruFwAAAAJ,41.0,3.0
Tugkan Tuglular,http://ceng.iyte.edu.tr/people/tugkan-tuglular,5FyBmLkAAAAJ,327.0,10.0
Nesli Erdogmus,http://ceng.iyte.edu.tr/people/nesli-erdogmus,SGO1CAcAAAAJ,833.0,11.0
Belgin Ergenc,http://ceng.iyte.edu.tr/people/belgin-ergenc,e00LSrIAAAAJ,219.0,8.0
M. Özuysal,http://ceng.iyte.edu.tr/people/mustafa-ozuysal,CfT5AZYAAAAJ,3599.0,10.0
