name,homepage,scholar_id,citations,h-index,earliest_paper
Vanessa Frías-Martínez,https://www.cs.umd.edu/people/vfrias,R0L7Y50AAAAJ,2426.0,26.0,2003.0
Uzi Vishkin,https://www.cs.umd.edu/people/vishkin,1r8HluQAAAAJ,13811.0,59.0,1980.0
Pratap Tokekar,https://www.cs.umd.edu/people/tokekar,FKAovywAAAAJ,2042.0,22.0,2009.0
Michel Cukier,https://www.cs.umd.edu/people/mcukier,b4zPppsAAAAJ,2903.0,29.0,1994.0
Matthias Zwicker,https://www.cs.umd.edu/people/zwicker,KW0FmzgAAAAJ,10664.0,52.0,1999.0
Mihai Pop,https://www.cs.umd.edu/people/mpop,4glkLD0AAAAJ,61355.0,61.0,1996.0
Rob Patro,https://www.cs.umd.edu/people/nomad,H36hOqEAAAAJ,8396.0,27.0,2004.0
Dianne P. O'Leary,https://www.cs.umd.edu/people/oleary,5mXaSbgAAAAJ,16495.0,53.0,1976.0
Alexander Barg,https://www.cs.umd.edu/people/abarg,nvU3IvEAAAAJ,5502.0,40.0,1957.0
Michael P. Cummings,https://www.cs.umd.edu/people/mcummin1,,,,
Eytan Ruppin,https://www.cs.umd.edu/people/ruppinumiacsumdedu,L3KXa3cAAAAJ,26788.0,83.0,1989.0
Douglas W. Oard,http://terpconnect.umd.edu/~oard,3ctKkysAAAAJ,9795.0,53.0,1994.0
Amitabh Varshney,https://www.cs.umd.edu/~varshney,b053OdAAAAAJ,9843.0,42.0,1990.0
Keith Marzullo,https://www.cs.umd.edu/people/marzullo,hWzTk6MAAAAJ,9097.0,46.0,1983.0
Hal Daumé III,http://www.umiacs.umd.edu/~hal,PbEw81gAAAAJ,19773.0,65.0,1993.0
Nirupam Roy,https://www.cs.umd.edu/~nirupam,kKyEuTcAAAAJ,1226.0,13.0,2013.0
Rance Cleaveland,https://www.cs.umd.edu/~rance,EetL2HQAAAAJ,9976.0,46.0,1985.0
Jordan L. Boyd-Graber,http://www.umiacs.umd.edu/~jbg,BT4XTP4AAAAJ,10374.0,44.0,2003.0
Ramani Duraiswami,http://www.umiacs.umd.edu/~ramani,,,,
James A. Reggia,https://www.cs.umd.edu/~reggia,,,,
Philip Resnik,http://www.umiacs.umd.edu/~resnik,71BFWc0AAAAJ,21226.0,59.0,1989.0
Soheil Feizi,https://www.cs.umd.edu/~sfeizi,lptAmrMAAAAJ,7514.0,28.0,2007.0
Aravind Srinivasan,https://www.cs.umd.edu/~srin,sPzla6IAAAAJ,15338.0,61.0,1965.0
Louiqa Raschid,https://www.cs.umd.edu/people/lraschid,MD8nInYAAAAJ,4420.0,37.0,1985.0
Venkatramanan Siva Subrahmanian,https://www.cs.umd.edu/~vs,PLt9wB8AAAAJ,24589.0,75.0,1984.0
David M. Mount,https://www.cs.umd.edu/users/mount,v6PsQKIAAAAJ,18872.0,42.0,1982.0
Zia Khan,https://www.cs.umd.edu/~zia,gJkhFkgAAAAJ,5112.0,29.0,2001.0
Erin K. Molloy,https://www.cs.umd.edu/article/2020/07/new-professors-join-computer-science-faculty,DZshML0AAAAJ,1894.0,16.0,2012.0
Howard C. Elman,https://www.cs.umd.edu/users/elman,7zf7xGkAAAAJ,10554.0,43.0,1979.0
