name,homepage,scholar_id,citations,h-index,earliest_paper
Michael J. Fern,http://cs.unc.edu/people/michael-j-fern,,,,
Stan Ahalt,http://cs.unc.edu/people/stan-ahalt,JAA6M9QAAAAJ,3761.0,27.0,1988.0
J. S. Marron,http://cs.unc.edu/people/steve-marron,Ft9MrIoAAAAJ,43793.0,85.0,1982.0
Daniel Szafir,https://cs.unc.edu/person/daniel-szafir,WxmhtyMAAAAJ,1688.0,17.0,2010.0
Parasara Sridhar Duggirala,http://cs.unc.edu/~psd,00S6A4IAAAAJ,916.0,15.0,2010.0
Junier B. Oliva,https://sites.google.com/cs.unc.edu/joliva/home,CqH_t6MAAAAJ,833.0,13.0,2012.0
Hongtu Zhu,https://www.med.unc.edu/bigs2,lI8rKkoAAAAJ,19893.0,69.0,1997.0
Donald E. Porter,http://www.cs.unc.edu/~porter,jVOPqi0AAAAJ,2945.0,23.0,1999.0
S. M. Shahriar Nirjon,http://cs.unc.edu/~nirjon,CsGlDGEAAAAJ,1458.0,20.0,2006.0
Ding-Gang Shen,http://cs.unc.edu/people/dinggang-shen,v6VYQC8AAAAJ,61528.0,122.0,
Guorong Wu,https://www.med.unc.edu/psych/directory/guorong-wu,XVsMB2kAAAAJ,10048.0,33.0,2005.0
Pew-Thian Yap,https://www.med.unc.edu/radiology/directory/pew-thian-yap,QGdnthwAAAAJ,8828.0,46.0,2000.0
Colin Raffel,https://colinraffel.com,I66ZBYwAAAAJ,15879.0,41.0,
Snigdha Chaturvedi,https://sites.google.com/site/snigdhac,gZD3EesAAAAJ,1181.0,16.0,2008.0
David Gotz,https://sils.unc.edu/people/faculty/profiles/David-Gotz,qybJ3GoAAAAJ,5311.0,36.0,1999.0
Jaime Arguello,https://sils.unc.edu/people/faculty/profiles/Jaime-Arguello,q7foMK4AAAAJ,3319.0,26.0,2005.0
Danielle Albers,https://cs.unc.edu/person/danielle-szafir,CGb88B0AAAAJ,1615.0,20.0,2010.0
Quoc Tran-Dinh,http://quoctd.web.unc.edu,Wyxqvt8AAAAJ,2938.0,28.0,2004.0
Gedas Bertasius,https://cs.unc.edu/person/gedas-bertasius,8FWkjw8AAAAJ,1753.0,14.0,2014.0
Alexander Tropsha,http://cs.unc.edu/people/alexander-tropsha,inPIy48AAAAJ,30504.0,81.0,1984.0
Natalie Stanley,https://cs.unc.edu/person/natalie-stanley,ak3dqLoAAAAJ,1796.0,15.0,2012.0
Henry Fuchs,http://henryfuchs.web.unc.edu,guhwcP8AAAAJ,20949.0,70.0,1970.0
Julian G. Rosenman,http://cs.unc.edu/people/julian-rosenman,,,,
Mohit Bansal,https://www.cs.unc.edu/~mbansal,DN8QtscAAAAJ,11091.0,51.0,2007.0
Martin A. Styner,http://www.cs.unc.edu/~styner,waEzpjgAAAAJ,26418.0,84.0,1997.0
Cynthia Sturton,http://cs.unc.edu/~csturton,hOlkT4sAAAAJ,411.0,9.0,2009.0
Kevin Jeffay,http://jeffay.web.unc.edu,J12C3nYAAAAJ,7332.0,41.0,1985.0
Shashank Srivastava,https://www.ssriva.com,-vKI5s0AAAAJ,609.0,12.0,2008.0
Jasleen Kaur,http://www.cs.unc.edu/~jasleen,K9_NT-MAAAAJ,1969.0,17.0,1982.0
Marc Niethammer,https://biag.cs.unc.edu/individual_user_pages/marc-niethammer,KqtBi6MAAAAJ,7765.0,44.0,1999.0
James H. Anderson,http://jamesanderson.web.unc.edu,mIZu9oQAAAAJ,13317.0,62.0,
Stephen M. Pizer,http://www.cs.unc.edu/~smp,8UCWq-UAAAAJ,1784.0,18.0,2001.0
Jan F. Prins,http://www.cs.unc.edu/~prins,VFMbBPgAAAAJ,24368.0,48.0,1982.0
Jack Snoeyink,http://www.cs.unc.edu/~snoeyink,fIoDWp8AAAAJ,15927.0,59.0,1985.0
David Stotts,http://www.cs.unc.edu/~stotts,,,,
Saba Eskandarian,https://www.cs.unc.edu/~saba,WncvzksAAAAJ,290.0,7.0,2017.0
Leonard McMillan,http://www.csbio.unc.edu/mcmillan/index.py,z6cJOmMAAAAJ,18206.0,58.0,1987.0
Gary Bishop,https://www.cs.unc.edu/~gb,VV48RpEAAAAJ,19290.0,40.0,1984.0
Ketan Mayer-Patel,http://www.cs.unc.edu/~kmp,S4GP-G4AAAAJ,1548.0,21.0,1993.0
Ron Alterovitz,https://www.cs.unc.edu/~ron,,,,
David A. Plaisted,https://www.cs.unc.edu/~plaisted,g3n4IKUAAAAJ,5892.0,40.0,1965.0
Samarjit Chakraborty,https://www.cs.unc.edu/~samarjit,ez7zZa8AAAAJ,7559.0,43.0,1996.0
Montek Singh,https://www.cs.unc.edu/~montek,,,,
Prasun Dewan,http://www.cs.unc.edu/~dewan,rRxC18AAAAAJ,4305.0,32.0,1985.0
Fabian Monrose,https://www.cs.unc.edu/~fabian/web.html,a6u7NTgAAAAJ,14672.0,52.0,1994.0
