name,homepage,scholar_id,citations,h-index,earliest_paper
Mark A. Finlayson,http://cs.fiu.edu/~markaf,X8peo3AAAAAJ,1059.0,18.0,2000.0
S. Masoud Sadjadi,http://www.cis.fiu.edu/~sadjadi,,,,
Nagarajan Prabakar,http://www.cis.fiu.edu/~prabakar,,,,
S. S. Iyengar,http://users.cis.fiu.edu/~iyengar,eNONM8AAAAAJ,19465.0,64.0,1970.0
Monique Ross,https://www.cis.fiu.edu/faculty-staff/ross-monique,LtfU7CgAAAAJ,356.0,12.0,2014.0
Alexander Afanasyev,https://users.cs.fiu.edu/~afanasyev,goyNhdoAAAAJ,8565.0,31.0,2005.0
Dong Chen,http://www.cs.fiu.edu/~dochen,3-nlJyUAAAAJ,1346.0,15.0,2009.0
Geoffrey S. Smith,http://www.cis.fiu.edu/~smithg,OCmc_bYAAAAJ,5535.0,30.0,1989.0
A. Selcuk Uluagac,http://nweb.eng.fiu.edu/selcuk,tcK62uAAAAAJ,4636.0,31.0,2003.0
Leonardo Bobadilla,http://users.cis.fiu.edu/~jabobadi,,,,
Giri Narasimhan,http://www.cs.fiu.edu/~giri,Q9PwPo8AAAAJ,5595.0,35.0,1987.0
Niki Pissinou,https://www.cis.fiu.edu/faculty-staff/pissinou-niki,,,,
Shu-Ching Chen,https://www.cs.fiu.edu/~chens,u5HEKr1A8A0C,10586.0,55.0,1988.0
Janki Bhimani,https://www.cis.fiu.edu/faculty-staff/bhimani-janki,Fnv9DbgAAAAJ&hl,771.0,13.0,2015.0
Naphtali David Rishe,http://cake.fiu.edu/Rishe,bA1-qT0AAAAJ,5681.0,37.0,1981.0
Peter J. Clarke,http://www.cis.fiu.edu/~clarkep,dOIx9wcAAAAJ,1408.0,20.0,2001.0
Bogdan Carbunar,https://users.cs.fiu.edu/~carbunar,B7BCFdoAAAAJ,3578.0,28.0,2001.0
Jason Liu,http://www.cis.fiu.edu/~liux,l8b0bfcAAAAJ,3724.0,32.0,1996.0
Mo Sha,https://users.cs.fiu.edu/~msha,hVZiQDQAAAAJ,2035.0,24.0,2007.0
Ananda Mohan Mondal,https://www.cis.fiu.edu/faculty-staff/mondal-ananda,NdCG8bYAAAAJ,217.0,8.0,1998.0
Jainendra K. Navlakha,https://www.cis.fiu.edu/faculty-staff/navlakha-jainendra-k,,,,
Christine L. Lisetti,http://www.cis.fiu.edu/~lisetti,ZtRvZegAAAAJ,4041.0,29.0,1996.0
Deng Pan,http://www.cs.fiu.edu/~pand,,,,
Masoud Milani,https://www.cis.fiu.edu/faculty-staff/milani-masoud,,,,
Kemal Akkaya,http://web.eng.fiu.edu/kakkaya,63HyXSkAAAAJ,16419.0,49.0,1999.0
Ning Xie,http://www.cs.fiu.edu/~nxie,H9x5YXkAAAAJ,808.0,13.0,2007.0
Wei Zeng,http://cis.fiu.edu/~wzeng,yKYRdd0AAAAJ,2556.0,30.0,2004.0
Raju Rangaswami,http://www.cis.fiu.edu/~raju,,,,
Christian Poellabauer,https://users.cs.fiu.edu/~cpoellab/,7anf7aEAAAAJ,5066.0,30.0,1997.0
Mark Allen Weiss,http://www.cis.fiu.edu/~weiss,gfYCK9gAAAAJ,2701.0,18.0,1987.0
