name,homepage,scholar_id,citations,h-index,earliest_paper
Chang-Tien Lu,http://people.cs.vt.edu/~ctlu,TJI8JW0AAAAJ,19224.0,53.0,1963.0
Aisling Kelliher,http://people.cs.vt.edu/~aislingk,71RtIxoAAAAJ,1642.0,18.0,2000.0
Layne T. Watson,http://people.cs.vt.edu/~ltw/shortvita.html,,,,
D. Scott McCrickard,http://people.cs.vt.edu/~mccricks,jQNt6RwAAAAJ,3954.0,27.0,1994.0
Ruoxi Jia,https://ece.vt.edu/people/profile/ruoxijia.html,JCrug-YAAAAJ,1317.0,19.0,2014.0
Muhammad Ali Gulzar,http://people.cs.vt.edu/~gulzar,k9M-nccAAAAJ,493.0,12.0,2015.0
Liqing Zhang,http://people.cs.vt.edu/~lqzhang,erM6KTMAAAAJ,4294.0,34.0,2001.0
Osman Balci,http://manta.cs.vt.edu/balci,,,,
Naren Ramakrishnan,http://people.cs.vt.edu/naren,fMJwG7MAAAAJ,11498.0,61.0,1995.0
Yang Cao,http://people.cs.vt.edu/~ycao,EFD4OrIAAAAJ,6044.0,27.0,2000.0
R. Sharathkumar,http://people.cs.vt.edu/~sharathr,kOfRa7MAAAAJ,565.0,14.0,2005.0
Barbara G. Ryder,http://people.cs.vt.edu/ryder,OdWimfcAAAAJ,10953.0,54.0,1973.0
Dennis G. Kafura,http://people.cs.vt.edu/~kafura,rWuQTEcAAAAJ,4619.0,31.0,1974.0
Andrey Esakia,http://people.cs.vt.edu/~esakia,eQhRa0wAAAAJ,220.0,7.0,2010.0
Steve H. Harrison,http://people.cs.vt.edu/srh,r6k-SS4AAAAJ,7794.0,25.0,1951.0
Yalong Yang,https://vis.yalongyang.com,B2Qy_xAAAAAJ,365.0,10.0,2011.0
Doug A. Bowman,https://research.cs.vt.edu/3di/user/123,,,,
Eli Tilevich,http://www.cs.vt.edu/~tilevich,t4OSUfgAAAAJ,1883.0,24.0,
Jin-Hee Cho,http://people.cs.vt.edu/~jicho,wToVkEUAAAAJ,4757.0,31.0,2004.0
Xun Jian,http://people.cs.vt.edu/xunj/profile.html,m8ihzWwAAAAJ,325.0,11.0,2012.0
Denis Gracanin,http://www.cs.vt.edu/~gracanin,dhwyJggAAAAJ,2827.0,27.0,1993.0
Calvin J. Ribbens,http://people.cs.vt.edu/ribbens,gs_WpWIAAAAJ,1626.0,20.0,1984.0
Danfeng (Daphne) Yao,http://people.cs.vt.edu/danfeng,_JLQTKwAAAAJ,5106.0,42.0,2003.0
Bo Ji,http://people.cs.vt.edu/boji,9ILgtvAAAAAJ,1255.0,19.0,1988.0
Ali Raza Butt,http://people.cs.vt.edu/butta,oqux_wcAAAAJ,3641.0,32.0,2000.0
Clifford A. Shaffer,http://www.cs.vt.edu/~shaffer,v0tJmyYAAAAJ,4884.0,38.0,1972.0
Lenwood S. Heath,http://www.cs.vt.edu/~heath,9VDFIQoAAAAJ,9448.0,42.0,1983.0
Stephen H. Edwards,http://people.cs.vt.edu/~edwards,5pV6DQ4AAAAJ,4517.0,31.0,1988.0
Chris North,http://people.cs.vt.edu/north,yBZ7vtkAAAAJ,10921.0,57.0,1987.0
Myounghoon Jeon,https://www.ise.vt.edu/people/faculty/jeon.html,nSkz6JcAAAAJ,2455.0,23.0,2003.0
Chandan K. Reddy,http://www.cs.vt.edu/~reddy,LoXnMOIAAAAJ,7916.0,37.0,2003.0
Francisco Servant,http://people.cs.vt.edu/fservant,6F5tt2sAAAAJ,451.0,12.0,2010.0
Wu-Chun Feng,http://people.cs.vt.edu/feng,Sm0f6HYAAAAJ,12793.0,55.0,1991.0
Hoda Eldardiry,http://people.cs.vt.edu/hdardiry,3IVJGxcAAAAJ,647.0,17.0,2008.0
Na Meng,http://people.cs.vt.edu/nm8247,d-VnBn8AAAAJ,1359.0,17.0,2006.0
