name,homepage,scholar_id,citations,h-index,earliest_paper
Henrique Luiz Cukierman,http://www.cos.ufrj.br/index.php/pt-BR/pessoas/details/18/1024-hcukier,SzRvQtQAAAAJ,404.0,9.0,1977.0
Rosa M. M. Leão,http://www.cos.ufrj.br/index.php/pt-BR/pessoas/details/18/1050-rosa,l1BE1DAAAAAJ,710.0,13.0,2000.0
Marcia Fampa,http://www.cos.ufrj.br/index.php/pt-BR/pessoas/details/18/1039-fampa,Fg-1DiIAAAAJ,1205.0,18.0,1996.0
Paulo Roma Cavalcanti,http://orion.lcg.ufrj.br/roma,HhJul8QAAAAJ,482.0,12.0,1991.0
Celina M. H. de Figueiredo,http://www.cos.ufrj.br/~celina,J3aJNYUAAAAJ,1827.0,24.0,1970.0
Jano M. Souza,http://www.cos.ufrj.br/~jano,WSrB70EAAAAJ,3258.0,27.0,1970.0
Guilherme H. Travassos,http://www.cos.ufrj.br/~ght,hn4LDmkAAAAJ,9966.0,46.0,1989.0
Gerson Zaverucha,http://www.cos.ufrj.br/~gerson,UewoVZ0AAAAJ,1372.0,18.0,1970.0
P. Roberto Oliveira,http://www.cos.ufrj.br/index.php/pt-BR/pessoas/details/18/1045-poliveir,55Or75UAAAAJ,2967.0,29.0,1976.0
Franklin L. Marquezino,http://www.cos.ufrj.br/~franklin,KeEgCSsAAAAJ,320.0,9.0,2003.0
Geraldo Bonorino Xexéo,http://www.cos.ufrj.br/index.php/pt-BR/pessoas/details/18/1020-xexeo,VbVw7-4AAAAJ,947.0,16.0,1970.0
Cláudio L. Amorim,http://www.cos.ufrj.br/index.php/pt-BR/pessoas/details/18/1007-amorim,YQNnYZQAAAAJ,1116.0,18.0,1989.0
Cláudia Maria Lima Werner,http://www.cos.ufrj.br/index.php/pt-BR/pessoas/details/18/1005-werner,Ejog01AAAAAJ,4861.0,35.0,1990.0
Ana Regina Cavalcanti da Rocha,http://www.cos.ufrj.br/index.php/pt-BR/pessoas/details/18/1002-darocha,BzLsFoAAAAAJ,4242.0,32.0,1987.0
Nelson Maculan,http://www.cos.ufrj.br/index.php/pt-BR/pessoas/details/18/1042-maculan,,,,
Paulo A. S. Veloso,http://www.cos.ufrj.br/index.php/pt-BR/pessoas/details/18/1043-veloso,,,,
Márcia R. Cerioli,http://www.cos.ufrj.br/~cerioli,GGOtBaoAAAAJ,450.0,13.0,1998.0
José Ferreira de Rezende,http://www.cos.ufrj.br/index.php/pt-BR/pessoas/details/18/2306-rezende,G6UXKicAAAAJ,1779.0,23.0,1995.0
Rubem P. Mondaini,http://www.cos.ufrj.br/index.php/pt-BR/pessoas/details/18/1051-mondaini,,,,
Felipe M. G. França,http://www.cos.ufrj.br/~felipe,An-l3DsAAAAJ,1998.0,21.0,1985.0
Geraldo Zimbrao,http://www.cos.ufrj.br/~zimbrao,nJ1JMwcAAAAJ,1490.0,18.0,1997.0
Daniel R. Figueiredo,http://www.land.ufrj.br/~daniel,j4YbANwAAAAJ,2768.0,19.0,1999.0
Mario R. F. Benevides,http://www.cos.ufrj.br/~mario,O3lJvk4AAAAJ,590.0,12.0,1990.0
Sulamita Klein,http://www.cos.ufrj.br/index.php/pt-BR/pessoas/details/18/1054-sula,,,,
Toacy C. Oliveira,http://www.cos.ufrj.br/~toacy,A7IW50MAAAAJ,1026.0,15.0,2000.0
Susana Scheimberg,http://www.cos.ufrj.br/index.php/pt-BR/pessoas/details/18/1055-susana,QMT_DrEAAAAJ,19.0,3.0,1997.0
Ricardo C. Farias,http://www.cos.ufrj.br/~rfarias,tmOKSCgAAAAJ,1230.0,16.0,1990.0
Luidi Gelabert Simonetti,http://www.cos.ufrj.br/~luidi,,,,
Adilson Elias Xavier,http://www.cos.ufrj.br/index.php/pt-BR/pessoas/details/18/1001-adilson,uTO_O_8AAAAJ,562.0,11.0,1979.0
Valmir C. Barbosa,http://www.cos.ufrj.br/~valmir,,,,
Claudio Esperança,http://www.lcg.ufrj.br/~esperanc,10tGVmsAAAAJ,612.0,12.0,1990.0
Alexandre A. B. Lima,http://www.cos.ufrj.br/index.php/pt-BR/pessoas/details/18/1573-assis,CjlmBWMAAAAJ,575.0,13.0,1997.0
Abilio Lucena,http://www.cos.ufrj.br/index.php/pt-BR/pessoas/details/18/2201-abiliolucena,_YS2DcIAAAAJ,1535.0,21.0,1986.0
Carlos Eduardo Pedreira,http://www.cos.ufrj.br/~pedreira,Dg3fjRgAAAAJ,4711.0,25.0,1993.0
Edmundo Albuquerque de Souza e Silva,http://www.land.ufrj.br/~edmundo,r9ngIuMAAAAJ,2924.0,30.0,1975.0
Marta L. Queiros Mattoso,http://cos.ufrj.br/~marta,ZPczFBAAAAAJ,5731.0,37.0,1970.0
Luís F. M. de Moraes,http://www.cos.ufrj.br/~moraes,,,,
Jayme Luiz Szwarcfiter,http://www.cos.ufrj.br/~jayme,cjQH4G0AAAAJ,4630.0,32.0,1948.0
