name,homepage,scholar_id,citations,h-index,earliest_paper
Qinpei Zhao,https://sse.tongji.edu.cn/Data/View/2821,,,,
Chenxi Zhang,https://sse.tongji.edu.cn/Data/View/2825,,,,
Yang Shi,https://sse.tongji.edu.cn/Data/View/2818,,,,
Jinyuan Jia,https://sse.tongji.edu.cn/jiajinyuan,,,,
Bin Mu,https://sse.tongji.edu.cn/Data/View/2814,,,,
Jianmin Wang,https://sse.tongji.edu.cn/Data/View/2850,,,,
Jianhui Jiang,https://sse.tongji.edu.cn/Data/View/2837,,,,
Hongfei Fan,https://sse.tongji.edu.cn/Data/View/3145,F2wcDOsAAAAJ,353.0,11.0,2008.0
Jianwei Lu,https://sse.tongji.edu.cn/Data/View/2849,,,,
Hongming Zhu,https://sse.tongji.edu.cn/Data/View/3142,,,,
Shengjie Zhao,https://sse.tongji.edu.cn/Data/View/3914,,,,
Ping Sun,https://sse.tongji.edu.cn/Data/View/2831,,,,
Nan Cao,http://nancao.org,5I0mFcsAAAAJ,3704.0,35.0,2006.0
Jiangfeng Li,https://sse.tongji.edu.cn/lijiangfeng,,,,
Lin Zhang,https://sse.tongji.edu.cn/linzhang,8VOk_S4AAAAJ,9464.0,30.0,2009.0
Qing Chen,https://tjdi.tongji.edu.cn/TeacherDetail.do?id=5056&lang=en,fqK3E0oAAAAJ,444.0,7.0,2015.0
Ying Zhang,https://sse.tongji.edu.cn/Data/View/2841,,,,
Yang Shi,https://sse.tongji.edu.cn/Data/View/2818,NOSCHOLARPAGE,,,
Weixiong Rao,https://sse.tongji.edu.cn/wrao,7ubWTOMAAAAJ,816.0,14.0,2003.0
Qingjiang Shi,https://sse.tongji.edu.cn/Data/View/3555,8xoKeR0AAAAJ,5249.0,29.0,2008.0
Changqing Yin,https://sse.tongji.edu.cn/Data/View/2838,Rm7iYfIAAAAJ,137.0,1.0,2019.0
Qingfeng Du,https://sse.tongji.edu.cn/Data/View/2817,,,,
Shijin Yuan,https://sse.tongji.edu.cn/Data/View/2819,,,,
