name,homepage,scholar_id,citations,h-index,earliest_paper
James N. Smith,https://www.augusta.edu/faculty/directory/view.php?id=JASMITH8,vktau2YAAAAJ,19.0,2.0,2014.0
Jason Orlosky,https://www.jeoresearch.com,QLSRDi8AAAAJ,874.0,17.0,2006.0
Clément Aubert,https://spots.augusta.edu/caubert,mV9zWOoAAAAJ,214.0,8.0,2008.0
Paul York,https://www.augusta.edu/faculty/directory/view.php?id=pyork1,ucRxkp8AAAAJ,426.0,8.0,2004.0
Onyeka Ezenwoye,https://www.augusta.edu/faculty/directory/view.php?id=oezenwoye,WzzzVvoAAAAJ,441.0,12.0,2001.0
Michael Dowell,https://www.augusta.edu/faculty/directory/view.php?id=mdowell,NzpqwxEAAAAJ,51.0,4.0,1986.0
Nisha Panwar,https://sites.google.com/view/panwar,0dhq-70AAAAJ,,,
Reza Rahaeimehr,https://www.augusta.edu/faculty/directory/view.php?id=RRAHAEIMEHR,SSMiDecAAAAJ,,,
Harley D. Eades III,https://metatheorem.org,Nbb0YZEAAAAJ,194.0,7.0,2009.0
Ronald Martin,https://www.augusta.edu/faculty/directory/view.php?id=RMARTI16,NOSCHOLARPAGE,,,
Weming Xiang,https://xiangweiming.github.io,Vm_7JP8AAAAJ,2821.0,27.0,2007.0
Michael Nowatkowski,https://www.augusta.edu/faculty/directory/view.php?id=MNOWATKOWSKI,6pNrf1MAAAAJ,217.0,8.0,2002.0
Sarbottam Bhagat,https://www.augusta.edu/ccs/faculty.php,XibMQWIAAAAJ,109.0,2.0,2018.0
Jeffrey D. Morris,https://www.augusta.edu/ccs/faculty.php,VWQQYTcAAAAJ,93.0,5.0,2012.0
Mohsen Jozani,https://www.augusta.edu/ccs/faculty.php,rBRM8HYAAAAJ,136.0,4.0,2011.0
Costas Busch,https://www.augusta.edu/faculty/directory/view.php?id=KBUSCH,VxzBbI0AAAAJ,1690.0,24.0,1994.0
Gagan Agrawal,https://www.augusta.edu/faculty/directory/view.php?id=GAGRAWAL,kOUPR1sAAAAJ,9527.0,56.0,1972.0
Hoda Maleki,https://www.augusta.edu/faculty/directory/view.php?id=HMALEKI,MFf4T7oAAAAJ,142.0,5.0,2009.0
Edward Tremel,https://edwardtremel.com,7zX-PdgAAAAJ,139.0,5.0,2013.0
Mark A. Harris,https://www.augusta.edu/faculty/directory/view.php?id=MARHARRIS1,eo1oWjoAAAAJ,934.0,15.0,2006.0
Richard DeFrancisco,https://www3.cs.stonybrook.edu/~rdefrancisco,tcGjTOoAAAAJ,47.0,3.0,2014.0
Gokila Dorai,https://www.augusta.edu/faculty/directory/view.php?id=GDORAI,VME6RWsAAAAJ,50.0,4.0,2018.0
Jason Williams,https://www.augusta.edu/faculty/directory/view.php?id=JWILLIAMS45,wgRoG-kAAAAJ,21.0,3.0,2018.0
Dariusz R. Kowalski,https://www.augusta.edu/faculty/directory/view.php?id=DKOWALSKI,npq3yLIAAAAJ,3989.0,35.0,1999.0
Bogdan Chlebus,https://www.augusta.edu/faculty/directory/view.php?id=BCHLEBUS,_JWhZSAAAAAJ,2468.0,27.0,1980.0
Ahmed Aleroud,https://www.augusta.edu/faculty/directory/view.php?id=AALEROUD,vW6NVIQAAAAJ,794.0,15.0,2011.0
John J. Heslen,https://www.augusta.edu/faculty/directory/view.php?id=JHESLEN,xOmATMMAAAAJ,9.0,1.0,2016.0
Peter Robinson,https://pwrobinson.github.io,DsPjnMQAAAAJ,1068.0,20.0,2008.0
Ahmad Jbara,https://www.augusta.edu/faculty/directory/view.php?id=AJBARA,58rYtv0AAAAJ,595.0,10.0,2004.0
