name,homepage,scholar_id,citations,h-index,earliest_paper
Flavio Chierichetti,http://www.chierichetti.name,MGXRuXYAAAAJ,2819.0,25.0,2007.0
Nicola Galesi,http://wwwusers.di.uniroma1.it/~galesi,0Ch05b4AAAAJ,1267.0,20.0,1996.0
Daniele Gorla,http://wwwusers.di.uniroma1.it/~gorla,IlZGc-EAAAAJ,1115.0,19.0,2002.0
Alessandro Mei,http://wwwusers.di.uniroma1.it/~mei,eCiUVHcAAAAJ,4633.0,32.0,1997.0
Daniele Venturi,http://danieleventuri.altervista.org,dCsqhREAAAAJ,2049.0,24.0,2009.0
Maurizio Lenzerini,http://www.diag.uniroma1.it/lenzerini,EYxaICEAAAAJ,28940.0,82.0,1981.0
Daniele Pannone,https://sites.google.com/uniroma1.it/danielepannone,jgM1VZoAAAAJ,336.0,11.0,2016.0
Claudio Di Ciccio,http://diciccio.net,OBwQoWsAAAAJ,2833.0,30.0,2009.0
Ivano Salvo,http://wwwusers.di.uniroma1.it/~salvo,YwCGzIcAAAAJ,614.0,15.0,1998.0
Paul Wollan,http://wwwusers.di.uniroma1.it/~wollan,SMocDQwAAAAJ,1330.0,21.0,2005.0
Annalisa Massini,https://twiki.di.uniroma1.it/twiki/view/Users/AnnalisaMassini,u2H7ZqsAAAAJ,720.0,16.0,
Valsamis Ntouskos,http://www.diag.uniroma1.it/users/valsamis%20ntouskos,pgCLEjQAAAAJ,322.0,10.0,2007.0
Umberto Nanni,http://www.diag.uniroma1.it/users/umberto%20nanni,aJKaghoAAAAJ,2186.0,25.0,1987.0
Tiziana Catarci,http://www.diag.uniroma1.it/users/tiziana%20catarci,K2jKdVMAAAAJ,6625.0,39.0,1983.0
Roberto Navigli,http://wwwusers.di.uniroma1.it/~navigli,BsgVJ-EAAAAJ,19877.0,64.0,2002.0
Giuseppe Pirrò,http://wwwusers.di.uniroma1.it/~pirro,3zY1VlIAAAAJ,1659.0,21.0,2006.0
Pietro Cenciarelli,http://wwwusers.di.uniroma1.it/~cencia,,,,
Lorenzo Carlucci,http://wwwusers.di.uniroma1.it/~carlucci,ELz2WEoAAAAJ,304.0,10.0,2003.0
Andrea Sterbini,https://twiki.di.uniroma1.it/twiki/view/Users/AndreaSterbini,W0PMB90AAAAJ,706.0,16.0,1992.0
Fabio Pellacini,http://pellacini.di.uniroma1.it,GzOeTm0AAAAJ,4069.0,35.0,1998.0
Paolo Bottoni,https://www.di.uniroma1.it/it/docenti/bottoni-paolo,OPNZrR8AAAAJ,2525.0,25.0,1989.0
