name,homepage,scholar_id,citations,h-index
George Baciu,https://www.comp.polyu.edu.hk/en-us/staffs/detail/1468,3fcQao8AAAAJ,2369.0,26.0
Qing Li,https://www.comp.polyu.edu.hk/en-us/staffs/detail/7394,D1LEg-YAAAAJ,22306.0,56.0
Grace Ngai,http://www4.comp.polyu.edu.hk/~csgngai,XDmI44EAAAAJ,2901.0,26.0
Bin Xiao,https://www4.comp.polyu.edu.hk/~csbxiao,yFLW6jgAAAAJ,6548.0,41.0
David Dapeng Zhang,https://www4.comp.polyu.edu.hk/~csdzhang,IOagLnEAAAAJ,75388.0,125.0
Lei Zhang,https://www4.comp.polyu.edu.hk/~cslzhang,tAK5l1IAAAAJ,74591.0,130.0
Yuanqing Zheng,http://www4.comp.polyu.edu.hk/~csyqzheng,dX8YgiQAAAAJ,2595.0,23.0
Qixin Wang,https://www4.comp.polyu.edu.hk/~csqwang,NcJeyRwAAAAJ,1913.0,23.0
Song Guo,https://www4.comp.polyu.edu.hk/~cssongguo,Ib-sizwAAAAJ,21646.0,72.0
Wenjie Li,http://www4.comp.polyu.edu.hk/~cswjli,Rx5swD4AAAAJ,9350.0,44.0
Ajay Kumar,https://www4.comp.polyu.edu.hk/~csajaykr,ksn2yhIAAAAJ,12782.0,57.0
Wei Lou,https://www4.comp.polyu.edu.hk/~csweilou,Le8tsTYAAAAJ,4002.0,32.0
Daniel Xiapu Luo,https://www4.comp.polyu.edu.hk/~csxluo,uvedrYMAAAAJ,8116.0,45.0
Lei Yang,https://www4.comp.polyu.edu.hk/~csyanglei/#/pages/profile/about,rvlURhkAAAAJ,3431.0,30.0
Jiannong Cao,http://www4.comp.polyu.edu.hk/~csjcao,q2jH-3sAAAAJ,21075.0,69.0
Dan Wang,http://www4.comp.polyu.edu.hk/~csdwang,QTRtp9cAAAAJ,3740.0,36.0
Chin Lu,http://www4.comp.polyu.edu.hk/~csluqin,Dk7iM5sAAAAJ,4491.0,35.0
