name,homepage,scholar_id,citations,h-index
Xinghua Mindy Shi,https://cis.temple.edu/~mindyshi,vSDPGjcAAAAJ,31927.0,24.0
Longin Jan Latecki,https://cis.temple.edu/~latecki,6sQtqo8AAAAJ,12719.0,58.0
Richard Souvenir,https://cis.temple.edu/~souvenir,1sMNiJIAAAAJ,1494.0,17.0
Eduard C. Dragut,https://cis.temple.edu/~edragut,bEpmUQ0AAAAJ,964.0,17.0
Chiu C. Tan,https://cis.temple.edu/~cctan,pAnXSFAAAAAJ,3935.0,33.0
Xubin He,https://cis.temple.edu/user/447,ZtrIYqUAAAAJ,2976.0,31.0
Kai Zhang,https://cis.temple.edu/user/635,7j2cJsgAAAAJ,9640.0,48.0
Justin Y. Shi,http://spartan.cis.temple.edu/shi,OdRJuxYAAAAJ,1077.0,17.0
Stephen MacNeil,http://stevemacn.github.io/,leLEF3wAAAAJ,116.0,6.0
Richard Beigel,https://cis.temple.edu/~beigel,wdnoVk0AAAAJ,4906.0,37.0
Yu Wang,https://cis.temple.edu/~yu,ouPBv-wAAAAJ,13268.0,53.0
Xiaojiang Du,https://cis.temple.edu/~xjdu,9K9BlyYAAAAJ,17906.0,71.0
Hongchang Gao,https://www.cst.temple.edu/~tuo14379,Yc-W6K4AAAAJ,912.0,11.0
Anduo Wang,http://anduowang.github.io,G0TbvLAAAAAJ,352.0,9.0
Wenpeng Yin,https://sites.google.com/site/yinwenpeng1987/,mRg16LkAAAAJ,4007.0,25.0
Slobodan Vucetic,http://www.dabi.temple.edu/~vucetic,eG-C3JIAAAAJ,9498.0,37.0
Zoran Obradovic,http://www.dabi.temple.edu/~zoran,iuNSO00AAAAJ,29656.0,63.0
Yan Wang,https://www.binghamton.edu/cs/people/ywang.html,S7HaN2oAAAAJ,3854.0,25.0
Jamie Payton,https://cis.temple.edu/~payton,dIbeva0AAAAJ,991.0,16.0
Krishna Kant,http://www.kkant.net,sME_06YAAAAJ,7591.0,38.0
Jie Wu,https://cis.temple.edu/~wu,BVlfmXMAAAAJ,46264.0,106.0
