name,homepage,scholar_id,citations,h-index
Barbara Pernici,http://home.deib.polimi.it/pernici,r-f9TQEAAAAJ,12367.0,51.0
Matteo Pradella,http://home.deib.polimi.it/pradella,JXmHbfoAAAAJ,1605.0,24.0
Nicoletta Di Blas,http://home.deib.polimi.it/diblas,Qa9fmQsAAAAJ,1730.0,22.0
Matteo G. Rossi,http://home.deib.polimi.it/rossi,X6wFirUAAAAJ,1849.0,26.0
Manuel Roveri,http://home.deib.polimi.it/roveri,j2NbakMAAAAJ,3666.0,27.0
Marcello Restelli,http://home.deib.polimi.it/restelli,xdgxRiEAAAAJ,3314.0,30.0
Francesco Musumeci,http://home.deib.polimi.it/musumeci,RsM0KB0AAAAJ,2141.0,23.0
Alessandro E. C. Redondi,http://home.deib.polimi.it/redondi,8ka5NmUAAAAJ,1628.0,22.0
Luca Mottola,http://home.deib.polimi.it/mottola/index.html,VkFc88EAAAAJ,6587.0,41.0
Mauro Negri,http://home.deib.polimi.it/negri,tcsOBwwAAAAJ,11647.0,56.0
Giuseppe Pelagatti,http://home.deib.polimi.it/pelagatt,NOSCHOLARPAGE,,
Achille Pattavina,http://home.deib.polimi.it/pattavina,NOSCHOLARPAGE,,
Stefano Zanero,http://home.deib.polimi.it/zanero,O2ndaqAAAAAJ,4624.0,34.0
Nicola Gatti,http://home.deib.polimi.it/ngatti,j-HrYREAAAAJ,3472.0,31.0
Angelo C. Morzenti,http://home.deib.polimi.it/morzenti,NOSCHOLARPAGE,,
Luca O. Breviglieri,https://www.deib.polimi.it/eng/people/details/110272,NOSCHOLARPAGE,,
Gerardo Pelosi,http://home.deib.polimi.it/pelosi,Rlp-N_gAAAAJ,2529.0,28.0
Antonio R. Miele,http://home.deib.polimi.it/miele,CPGr-IUAAAAJ,1536.0,21.0
Vittorio Zaccaria,http://home.deib.polimi.it/zaccaria,SUflUEUAAAAJ,2387.0,26.0
Elisa Quintarelli,http://home.deib.polimi.it/quintare,QpbUFRsAAAAJ,2005.0,22.0
Carlo Brandolese,http://home.deib.polimi.it/brandolese,NyplYssAAAAJ,948.0,17.0
Florian Daniel,http://home.deib.polimi.it/daniel,wF6n9-0AAAAJ,88160.0,73.0
Emanuele Della Valle,http://home.deib.polimi.it/dellavalle,56lK2dUAAAAJ,5009.0,35.0
Andrea Bonarini,http://home.deib.polimi.it/bonarini,WgxMfwMAAAAJ,4131.0,35.0
Alessandro Campi,http://home.deib.polimi.it/campi,NOSCHOLARPAGE,,
Giacomo Boracchi,http://home.deib.polimi.it/boracchi,lBa_mnYAAAAJ,2399.0,25.0
Flaminio Borgonovo,http://home.deib.polimi.it/borgonov,NOSCHOLARPAGE,,
Daniele Braga,http://home.deib.polimi.it/braga,yIEvxuoAAAAJ,1489.0,21.0
Cristiana Bolchini,http://home.deib.polimi.it/bolchini,H-B2cGkAAAAJ,3450.0,30.0
Stefano Bregni,http://home.deib.polimi.it/bregni,NOSCHOLARPAGE,,
Francesco Bruschi,http://home.deib.polimi.it/bruschi,NOSCHOLARPAGE,,
Vincenzo Caglioti,http://home.deib.polimi.it/caglioti,NOSCHOLARPAGE,,
Marco Colombetti,http://home.deib.polimi.it/colombet,piEqyCsAAAAJ,4314.0,32.0
Antonio Capone,http://home.deib.polimi.it/capone,KS1VFqgAAAAJ,18791.0,70.0
Cinzia Cappiello,http://home.deib.polimi.it/cappiell,NOSCHOLARPAGE,,
Stefano Ceri,http://home.deib.polimi.it/ceri,aiulJmIAAAAJ,32946.0,80.0
Matteo Cesana,http://home.deib.polimi.it/cesana,bdR2l-sAAAAJ,5039.0,35.0
Sara Comai,http://home.deib.polimi.it/comai,NOSCHOLARPAGE,,
Paolo Cremonesi,http://home.deib.polimi.it/cremonesi,dTSOPCMAAAAJ,6126.0,35.0
Gianpolo Cugola,http://home.deib.polimi.it/cugola,bLmEkPsAAAAJ,6628.0,36.0
Luciano Baresi,http://home.deib.polimi.it/baresi,xvzzSFgAAAAJ,11257.0,54.0
Luca Barletta,http://home.deib.polimi.it/barletta,vu_mjR0AAAAJ,1165.0,19.0
Giuseppe Pozzi,http://home.deib.polimi.it/pozzi,J50uueMAAAAJ,3116.0,23.0
Pierluigi Plebani,http://home.deib.polimi.it/plebani,FUdUWB4AAAAJ,2456.0,23.0
Chiara Francalanci,http://home.deib.polimi.it/francala,NOSCHOLARPAGE,,
Dino Mandrioli,http://home.deib.polimi.it/mandriol,NOSCHOLARPAGE,,
Danilo Ardagna,http://home.deib.polimi.it/ardagna,2S6m-oYAAAAJ,6174.0,35.0
Alfonso Fuggetta,http://home.deib.polimi.it/fuggetta,ZJXTUa8AAAAJ,9188.0,34.0
Francesco Amigoni,http://home.deib.polimi.it/amigoni,qsOtJtsAAAAJ,3731.0,31.0
Marco Brambilla,http://home.deib.polimi.it/mbrambil,YQV_ChkAAAAJ,7151.0,39.0
Maristella Matera,http://home.deib.polimi.it/matera,NScXYC0AAAAJ,5264.0,34.0
Marco Masseroli,http://home.deib.polimi.it/masseroli,IDkIyTcAAAAJ,3059.0,26.0
Davide Martinenghi,http://home.deib.polimi.it/martinen,E0QQoIMAAAAJ,1663.0,25.0
Piero Fraternali,http://home.deib.polimi.it/fraterna,IhFm8bIAAAAJ,10629.0,45.0
Alessandro Margara,http://home.deib.polimi.it/margara,evbpVlMAAAAJ,3137.0,25.0
Guido A. Maier,http://home.deib.polimi.it/maier,PLEkIaAAAAAJ,5037.0,36.0
Paolo Giacomazzi,http://home.deib.polimi.it/giacomaz,NOSCHOLARPAGE,,
Sam J. Guinea Montalvo,http://home.deib.polimi.it/guinea,NOSCHOLARPAGE,,
Marco Gribaudo,http://home.deib.polimi.it/gribaudo,ZlnvxioAAAAJ,228.0,8.0
Gianluca Palermo,http://home.deib.polimi.it/gpalermo,A5GSaaoAAAAJ,6006.0,42.0
Maria Grazia Fugini,http://fugini.faculty.polimi.it/?lang=en,xiSJFg4AAAAJ,3877.0,28.0
Franca Garzotto,http://home.deib.polimi.it/garzotto,P6uIlrAAAAAJ,6858.0,38.0
Daniele Loiacono,http://home.deib.polimi.it/loiacono,zBT0nh0AAAAJ,2127.0,24.0
Matteo Matteucci,http://home.deib.polimi.it/matteucc,PdbEg5YAAAAJ,6562.0,41.0
Cristina Silvano,http://home.deib.polimi.it/silvano,ykSqGOMAAAAJ,4730.0,40.0
Pier Luca Lanzi,http://home.deib.polimi.it/lanzi,APNDyx0AAAAJ,7797.0,50.0
Raffaella Mirandola,http://home.deib.polimi.it/mirandol,_NqFoiYAAAAJ,8471.0,38.0
William Fornaciari,http://home.deib.polimi.it/fornacia,NOSCHOLARPAGE,,
Ilario Filippini,http://home.deib.polimi.it/filippini,spXlyVwAAAAJ,1719.0,23.0
Fabrizio Ferrandi,http://home.deib.polimi.it/ferrandi,_woi0FIAAAAJ,3259.0,29.0
Giovanni Agosta,http://home.deib.polimi.it/agosta,eLxnBysAAAAJ,1509.0,20.0
Fabio Salice,http://home.deib.polimi.it/salice,gf7sA4QAAAAJ,1713.0,23.0
Fausto Distante,http://home.deib.polimi.it/distante,NOSCHOLARPAGE,,
Cesare Enrico,http://www.polimi.it/en/english-version,FgX-QxsAAAAJ,325.0,7.0
Giacomo Verticale,http://home.deib.polimi.it/verticale,FVl1fRUAAAAJ,1587.0,19.0
Donatella Sciuto,http://home.deib.polimi.it/sciuto,NOSCHOLARPAGE,,
Anna M. Antola,http://home.deib.polimi.it/antola,NOSCHOLARPAGE,,
Pierluigi Sanpietro,http://home.deib.polimi.it/sanpietr,LfWwZTUAAAAJ,1312.0,20.0
Alessandro Barenghi,http://home.deib.polimi.it/barenghi,UdTX7n0AAAAJ,2646.0,23.0
Massimo Tornatore,http://home.deib.polimi.it/tornatore,50-RA6kAAAAJ,10245.0,52.0
Marco D. Santambrogio,http://home.deib.polimi.it/santambr,Dr2SsKIAAAAJ,4935.0,37.0
Elisabetta Di Nitto,http://home.deib.polimi.it/dinitto,2xV8DfcAAAAJ,6867.0,40.0
Roberto M. Negrini,http://www.deib.polimi.it/eng/people/details/474684,r8hwBOcAAAAJ,1332.0,20.0
Viola Schiaffonati,http://home.deib.polimi.it/schiaffo,oAljVVUAAAAJ,,
Marco Tagliasacchi,http://home.deib.polimi.it/tagliasa,zwH1rZQAAAAJ,6005.0,40.0
Licia Sbattella,http://home.deib.polimi.it/sbattell,NOSCHOLARPAGE,,
Letizia Tanca,http://home.deib.polimi.it/tanca,FmRpFsoAAAAJ,6865.0,36.0
