name,homepage,scholar_id,citations,h-index,earliest_paper
Balasubramanian Raman,http://www.iitr.ac.in/departments/CSE/pages/Home+Departments_and_Centres+Mathematics+People+Faculty+Balasubramanian_R_.html,QU2O6JMAAAAJ,6672.0,38.0,1999.0
Subhankar Mishra,http://faculty.iitr.ac.in/~smishrafcs,FICz_ukAAAAJ,240.0,8.0,2010.0
Ranita Biswas,http://faculty.iitr.ac.in/~ranitafcs,x2obmAYAAAAJ,211.0,6.0,2012.0
Dhaval Patel,http://faculty.iitr.ac.in/~patelfec,MvUSMXUAAAAJ,7521.0,38.0,1968.0
Sudip Roy,http://www.iitr.ac.in/departments/CSE/pages/People+Sudip_Roy.html,UBfH3WQAAAAJ,1726.0,23.0,1953.0
Biplab Banerjee,http://www.iitr.ac.in/departments/CSE/pages/People+Biplab_Banerjee.html,0q-fdykAAAAJ,1140.0,18.0,2014.0
Vaskar Raychoudhury,http://faculty.iitr.ac.in/~vaskafec,Jzs-63AAAAAJ,585.0,4.0,1999.0
Rajdeep Niyogi,http://www.iitr.ac.in/departments/CSE/pages/People+Faculty+rajdpfec.html,ktv_WPIAAAAJ,791.0,14.0,2000.0
Partha Pratim Roy,http://www.iitr.ac.in/departments/CSE/pages/People+Faculty+Partha_Pratim_Roy.html,7SQRtWUAAAAJ,2840.0,20.0,2003.0
P. Sateesh Kumar,http://www.iitr.ac.in/departments/CSE/pages/People+Faculty+drpskfec.html,jc0x_v8AAAAJ,39.0,3.0,2004.0
Manoj Misra,http://www.iitr.ac.in/departments/CSE/pages/People+Faculty+manojfec.html,,,,
Durga Toshniwal,http://www.iitr.ac.in/departments/CSE/pages/People+Faculty+Durga_Toshniwal.html,,,,
Sugata Gangopadhyay,http://www.iitr.ac.in/departments/CSE/pages/Home+Departments_and_Centres+Mathematics+People+Faculty+Gangopadhyay_Sugata.html,J7_k8JEAAAAJ,733.0,14.0,1977.0
