name,homepage,scholar_id,citations,h-index
Nohpill Park,http://www.cs.okstate.edu/%7Enpark,NOSCHOLARPAGE,,
Rittika Shamsuddin,https://ileadlab.okstate.edu,NOSCHOLARPAGE,,
K. M. George,https://www.cs.okstate.edu/~kmg,NOSCHOLARPAGE,,
H. K. Dai,http://cs.okstate.edu/%7Edai,NOSCHOLARPAGE,,
Blayne E. Mayfield,http://cs.okstate.edu/%7Ebem,NOSCHOLARPAGE,,
Douglas R. Heisterkamp,https://www.cs.okstate.edu/~doug,NOSCHOLARPAGE,,
Johnson Thomas,http://www.cs.okstate.edu/~jpt,pyIZFggAAAAJ,,
Esra Akbas,http://www.cs.okstate.edu/~eakbas,jlN9gEYAAAAJ,285.0,8.0
Joe Cecil,http://cs.okstate.edu/~j.cecil,7A-cBUoAAAAJ,1158.0,16.0
Ronak Etemadpour,http://cs.okstate.edu/~etemadp,KMaxQlkAAAAJ,310.0,10.0
Arunkumar Bagavathi,https://arunkumar.okstate.edu,1dPUUSkAAAAJ,,
A. T. Burrell,https://cs.okstate.edu/~tburrell,NOSCHOLARPAGE,,
Sathyanarayanan N. Aakur,https://saakur.github.io,ALuKL5oAAAAJ,161.0,6.0
Christopher Crick,https://cs.okstate.edu/~chriscrick,hyEds7sAAAAJ,1404.0,20.0
Eric Chan-Tin,https://chantin.cs.luc.edu/~chantin,WfuFGnsAAAAJ,935.0,15.0
Thanh Thieu,https://computerscience.okstate.edu/faculty-bios/thanh-thieu,NOSCHOLARPAGE,,
M. H. Samadzadeh,http://cs.okstate.edu/faculty.html,NOSCHOLARPAGE,,
