name,homepage,scholar_id,citations,h-index,earliest_paper
Sebastian Schelter,https://ssc.io,zCpQUukAAAAJ,2036.0,21.0,2012.0
Jan-Willem van de Meent,https://www.ccs.neu.edu/home/jwvdm,,,,
Shaodi You,https://youshaodi.github.io,DRoHXVMAAAAJ,1955.0,23.0,2009.0
Rens Bod,https://www.uva.nl/profiel/b/o/l.w.m.bod/l.w.m.bod.html,LRKlkaAAAAAJ,5568.0,34.0,1992.0
Arnold W. M. Smeulders,https://staff.fnwi.uva.nl/a.w.m.smeulders,aa5Ou7gAAAAJ,40353.0,70.0,1977.0
Evangelos Kanoulas,https://staff.fnwi.uva.nl/e.kanoulas,0HybxV4AAAAJ,3882.0,33.0,2004.0
Ilya Markov,https://staff.fnwi.uva.nl/i.markov,4ztJyswAAAAJ,955.0,15.0,2007.0
Willem H. Zuidema,https://staff.fnwi.uva.nl/w.zuidema,MBkG_FYAAAAJ,2509.0,26.0,1999.0
Maarten Marx,http://www.uva.nl/profiel/m/a/m.j.marx/m.j.marx.html,H54oRlIAAAAJ,6434.0,38.0,1990.0
Cees G. M. Snoek,http://www.ceessnoek.info,0uKdbscAAAAJ,15755.0,57.0,2002.0
Ekaterina Shutova,https://www.illc.uva.nl/People/show_person.php?Person_id=Shutova+E.,jqOFBGoAAAAJ,2772.0,29.0,2009.0
Arnoud Visser,https://staff.fnwi.uva.nl/a.visser,OWW8yNIAAAAJ,2023.0,24.0,1988.0
Ulle Endriss,https://staff.science.uva.nl/u.endriss,qKmgGU0AAAAJ,6352.0,40.0,1995.0
Maarten de Rijke,https://staff.fnwi.uva.nl/m.derijke,AVDkgFIAAAAJ,31727.0,81.0,1990.0
Jaap Kamps,https://e.humanities.uva.nl,bWlQ2uEAAAAJ,7192.0,40.0,1993.0
Christof Monz,https://staff.science.uva.nl/c.monz,0r3PWLQAAAAJ,7850.0,36.0,1998.0
Paul Groth,http://pgroth.com,0tHSHCIAAAAJ,18062.0,49.0,2000.0
Ronald de Haan,https://staff.science.uva.nl/r.dehaan,r_PMdJEAAAAJ,445.0,11.0,2010.0
Christian Schaffner,https://staff.science.uva.nl/c.schaffner,m-L5Hj0AAAAJ,3595.0,28.0,2004.0
Raquel Fernández,https://staff.science.uva.nl/r.fernandezrovira,XbosWYQAAAAJ,2207.0,24.0,2002.0
Leo Dorst,https://staff.science.uva.nl/l.dorst,5sjd5F8AAAAJ,3451.0,29.0,1982.0
Joris M. Mooij,https://staff.fnwi.uva.nl/j.m.mooij,Td3_kIwAAAAJ,7081.0,31.0,1997.0
Max Welling,https://staff.fnwi.uva.nl/m.welling,8200InoAAAAJ,75007.0,84.0,1995.0
Khalil Sima'an,https://staff.fnwi.uva.nl/k.simaan,,,,
Theo Gevers,https://staff.fnwi.uva.nl/th.gevers,yqsvxQgAAAAJ,25901.0,62.0,1991.0
Marcel Worring,https://staff.fnwi.uva.nl/m.worring,pdu8f3sAAAAJ,20717.0,48.0,1988.0
