name,homepage,scholar_id,citations,h-index
Hongguang Fu,https://www.scse.uestc.edu.cn/info/1081/11403.htm,,,
Mao Ye,https://www.scse.uestc.edu.cn/info/1081/10957.htm,UUbEzBYAAAAJ,2625.0,28.0
Jingjing Li,https://lijin118.github.io,9x5saoEAAAAJ,3358.0,28.0
Zhihai Rong,http://222.197.183.99/TutorDetails.aspx?id=4088,peq4DgIAAAAJ,2663.0,26.0
Guanghui Liu,http://faculty.uestc.edu.cn/liuguanghui/en/index.htm,AjfD95EAAAAJ,1974.0,20.0
Yan Chen,http://faculty.uestc.edu.cn/cyan,MVOCn1AAAAAJ,6062.0,40.0
Heng Tao Shen,http://bmc.uestc.edu.cn/~shenht,krryaDkAAAAJ,20668.0,77.0
Fagen Li,http://en.uestc.edu.cn/index.php?m=content&c=index&a=show&catid=79&id=4746,lLZ_gzEAAAAJ,3891.0,34.0
Xiaofen Wang,https://www.en.scse.uestc.edu.cn/info/1085/2106.htm,,,
Jieyan Liu,https://www.en.scse.uestc.edu.cn/info/1085/2108.htm,,,
Hongliang Li,http://ivipc.uestc.edu.cn/hlli,O9-QDwEAAAAJ,5314.0,38.0
Zhiwei Zhao,https://mobinets.cn/zzw,marMFnQAAAAJ,1458.0,21.0
Feng Zhu,http://faculty.uestc.edu.cn/williamzhu/en/jsxx/262241/jsxx/jsxx.htm,GIwXoWAAAAAJ,7747.0,38.0
Zhao Kang,https://zhaokang.site,T_yCaN4AAAAJ,2486.0,29.0
Wenhong Tian,https://www.scholat.com/tianwenhong,d7hKD3IAAAAJ,1683.0,19.0
Ce Zhu,http://www.avc2-lab.net/~eczhu,C7iZbYMAAAAJ,7298.0,43.0
Yuan-Shun Dai,http://www.scse.uestc.edu.cn:8080/teacherteam-english/teacher/view.html?id=44,DRCdhcwAAAAJ,7274.0,47.0
Jingwei Li,https://jingwei87.github.io,uSv67rIAAAAJ,3093.0,23.0
Yong Tang,https://www.scse.uestc.edu.cn/info/1081/11281.htm,SrbfCckAAAAJ,265.0,9.0
Fengli Zhang,https://www.is.uestc.edu.cn/teachers.do?id=1045,,,
Yi Peng,http://www.mgmt.uestc.edu.cn/Document/TeacherList?Id=894,0WkOMQYAAAAJ,7580.0,44.0
Lixin Duan,http://www.lxduan.info,inRIcS0AAAAJ,5017.0,30.0
Yunqiang Yin,http://www.mgmt.uestc.edu.cn/Document/TeacherList?Id=946,,,
Yong Deng,http://en.uestc.edu.cn/index.php?m=content&c=index&a=show&catid=79&id=5320,,,
Junlin Zhou,http://en.uestc.edu.cn/index.php?m=content&c=index&a=show&catid=79&id=4779,pOmjyCEAAAAJ,7541.0,42.0
Lianli Gao,https://sites.google.com/site/drlianligao,zsm2dpYAAAAJ,4409.0,35.0
Guowu Yang,http://en.uestc.edu.cn/index.php?m=content&c=index&a=show&catid=79&id=4773,7k8MMQYAAAAJ,2005.0,23.0
Shenglin Gui,https://www.en.scse.uestc.edu.cn/info/1085/2076.htm,,,
Gang Feng,http://en.uestc.edu.cn/index.php?m=content&c=index&a=show&catid=79&id=533,7pT4YiUAAAAJ,6158.0,35.0
Lijie Wang,https://www.en.scse.uestc.edu.cn/info/1085/2079.htm,,,
Yanli Ji,https://www.en.scse.uestc.edu.cn/info/1085/1910.htm,aGbEdhEAAAAJ,1000.0,16.0
Bo Chen,https://www.is.uestc.edu.cn/teachers.do?id=1061,D6VThpcAAAAJ,2044.0,10.0
Shi-Min Cai,https://www.en.scse.uestc.edu.cn/info/1085/2029.htm,nGDBb0kAAAAJ,1521.0,21.0
Leiting Chen,http://en.uestc.edu.cn/index.php?m=content&c=index&a=show&catid=79&id=4736,-845MAcAAAAJ,15082.0,56.0
Lisheng Huang,https://www.en.scse.uestc.edu.cn/info/1085/2027.htm,,,
Kun She,https://www.is.uestc.edu.cn/teachers.do?id=1044,,,
Liyong Ren,https://www.is.uestc.edu.cn/teachers.do?id=1042,,,
Yongguo Liu,https://www.is.uestc.edu.cn/teachers.do?id=1038,,,
Jingye Cai,https://www.is.uestc.edu.cn/teachers.do?id=1036,,,
Ting Zhong,http://www.is.uestc.edu.cn/teachers.do?id=1093,,,
Zhiguang Qin,https://www.is.uestc.edu.cn/teachers.do?id=1034,,,
Wenyong Wang,https://www.en.scse.uestc.edu.cn/info/1085/2047.htm,,,
Jinquan Zeng,https://www.en.scse.uestc.edu.cn/info/1085/2030.htm,,,
Qiao Liu,http://www.is.uestc.edu.cn/teachers.do?id=1084,9rVo3PoAAAAJ,1437.0,14.0
Haomiao Yang,https://www.en.scse.uestc.edu.cn/info/1085/2032.htm,,,
Hai-gang Gong,https://www.en.scse.uestc.edu.cn/info/1085/2031.htm,,,
Weizhong Qian,https://www.is.uestc.edu.cn/teachers.do?id=1054,,,
Bing Zeng,http://faculty.uestc.edu.cn/cengbing/en/index.htm,,,
Qing Guan,https://www.is.uestc.edu.cn/teachers.do?id=1052,,,
Wensheng Guo,https://www.is.uestc.edu.cn/teachers.do?id=1063,,,
Zongbo Hao,https://www.is.uestc.edu.cn/teachers.do?id=1064,,,
Chunhua Jiang,https://www.is.uestc.edu.cn/teachers.do?id=1065,,,
Wei Jiang,https://www.is.uestc.edu.cn/teachers.do?id=1066,,,
Ping Kuang,https://www.is.uestc.edu.cn/teachers.do?id=1067,,,
Qiaoqin Li,https://www.is.uestc.edu.cn/teachers.do?id=1068,,,
Xiaorong Pu,https://www.en.scse.uestc.edu.cn/info/1085/1915.htm,cgue_KQAAAAJ,656.0,13.0
Sheng Su,https://www.is.uestc.edu.cn/teachers.do?id=1071,,,
Xuefei Tang,https://www.is.uestc.edu.cn/teachers.do?id=1072,,,
Junming Shao,https://dm.uestc.edu.cn,KpbTDv0AAAAJ,2116.0,24.0
Wei Zeng,https://www.en.scse.uestc.edu.cn/info/1085/2019.htm,E9dhH4wAAAAJ,381.0,10.0
