name,homepage,scholar_id,citations,h-index,earliest_paper
Yi Pan,https://grid.cs.gsu.edu/pan,2F-jTfEAAAAJ,19200.0,88.0,1985.0
Rafal A. Angryk,https://grid.cs.gsu.edu/~rangryk,Phw2RfEAAAAJ,2172.0,22.0,2001.0
Rolando Estrada,https://grid.cs.gsu.edu/~restrada1,chojFxIAAAAJ,586.0,10.0,1993.0
Shihao Ji,https://grid.cs.gsu.edu/~sji,qMfWf9EAAAAJ,4212.0,18.0,2005.0
Yingshu Li,https://grid.cs.gsu.edu/yli,sgiysmUAAAAJ,9206.0,46.0,2000.0
Wei (Lisa) Li,https://grid.cs.gsu.edu/~wli28,tHTIu_EAAAAJ,1392.0,21.0,2006.0
Saeid Belkasim,https://grid.cs.gsu.edu/belkasim,,,,
Ashwin Ashok,https://grid.cs.gsu.edu/~aashok/index.html,1SIKS28AAAAJ,1363.0,16.0,2010.0
Yan-Qing Zhang,https://grid.cs.gsu.edu/zhang,sfciqWgAAAAJ,9081.0,37.0,1985.0
Xiaojun Cao,https://grid.cs.gsu.edu/cao,ViyBLNcAAAAJ,4249.0,31.0,2002.0
Zhipeng Cai,https://grid.cs.gsu.edu/zcai,tq-LVzIAAAAJ,11113.0,56.0,2001.0
Sushil K. Prasad,http://cs.gsu.edu/profile/sushil-prasad,WdZpkD0AAAAJ,2081.0,25.0,1985.0
Xiaolin Hu,https://grid.cs.gsu.edu/xhu,zeU19nAAAAAJ,2031.0,22.0,2001.0
Anu G. Bourgeois,https://grid.cs.gsu.edu/bourgeois,qsAUgQ8AAAAJ,1250.0,18.0,1997.0
Zhisheng Yan,https://grid.cs.gsu.edu/~zyan,i6ePuTMAAAAJ,820.0,14.0,2011.0
Juan M. Banda,http://www.jmbanda.com,lCgSjYAAAAAJ,2645.0,23.0,2009.0
Daniel L. Pimentel-Alarcón,https://danielpimentel.github.io/index.html,Q2U7G6oAAAAJ,333.0,10.0,2014.0
P. V. Skums,http://alan.cs.gsu.edu/compbel,h5ZxsFAAAAAJ,1574.0,19.0,2004.0
Alex Zelikovsky,http://cs.gsu.edu/profile/alex-zelikovsky,UzCRNJwAAAAJ,9343.0,48.0,1991.0
Yubao Wu,http://cs.gsu.edu/profile/yubao-wu,Ussl738AAAAJ,556.0,12.0,2009.0
Raj Sunderraman,http://tinman.cs.gsu.edu/~raj,Wlxc9FEAAAAJ,4211.0,19.0,1970.0
Robert W. Harrison,https://grid.cs.gsu.edu/rharrison,px5AJoYAAAAJ,8421.0,52.0,1983.0
