name,homepage,scholar_id,citations,h-index,earliest_paper
Catherine McCartin,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=104630,,,,
Xiang Gui,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=602830,x1ngDN4AAAAJ,3578.0,31.0,1991.0
Bill Wang,http://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-list.cfm?stref=059250,eVKmvDYAAAAJ,611.0,13.0,2016.0
Nihal P. Jayamaha,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=416150,qlv3bDwAAAAJ,414.0,10.0,2003.0
Giovanni Moretti,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=455100,,,,
Amjed Tahir,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=481450,bEw-I00AAAAJ,461.0,13.0,2010.0
Huub H. C. Bakker,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=944130,dGvwscoAAAAJ,432.0,11.0,1988.0
Johan Potgieter,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=914630,,,,
Liqiong Tang,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=715330,,,,
S. C. Mukhopadhyay,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=265530,bpwXxYEAAAAJ,17163.0,67.0,1954.0
Ken Mercer,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=531330,,,,
Ibrahim Al-Bahadly,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=576330,,,,
Frazer K. Noble,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=803250,,,,
Nigel Grigg,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=769630,BJxezqsAAAAJ,1459.0,22.0,1991.0
Rashid Rashid,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=721530,,,,
Don Cleland,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=535300,2fWJcgsAAAAJ,3226.0,29.0,1981.0
Sanjay Mathrani,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=534040,JXQvDqEAAAAJ,371.0,9.0,2005.0
Eva Heinrich,http://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-profile.cfm?stref=474230,yYMCSSwAAAAJ,760.0,14.0,1999.0
Rezaul Hasan,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=648830,mDiFYcYAAAAJ,1048.0,16.0,1985.0
Henning Koehler,http://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-list.cfm?stref=727830,,,,
Faraz Hasan,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=572350,sL4S7W0AAAAJ,1206.0,17.0,2002.0
Richard Haverkamp,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=627430,UanjyZMAAAAJ,4748.0,39.0,1991.0
Moi-Tin Chew,https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-profile.cfm?stref=505530,,,,
Alan C. Wright,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=110200,gVSfxdgAAAAJ,5510.0,36.0,1981.0
Steven Dirven,https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-profile.cfm?stref=965350,rvPYZxYAAAAJ,385.0,11.0,2012.0
S. M. Rezaul Hasan,http://www.massey.ac.nz/~smhasan,mDiFYcYAAAAJ,1051.0,16.0,1985.0
Aruna Shekar,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=202330,r_r5RigAAAAJ,107.0,7.0,2012.0
Stephen Marsland,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=895830,XfFhVhAAAAAJ,7595.0,32.0,
Donald Bailey,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=282130,kbZTGusAAAAJ,4164.0,31.0,1984.0
Paul J. Lyons,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=511200,6-A0HbEAAAAJ,5282.0,34.0,1945.0
Sunil Lal,https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-list.cfm?stref=340450,mv_NRaEAAAAJ,5108.0,40.0,1953.0
Serge Demidenko,https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-profile.cfm?stref=601530,0DcFUWkAAAAJ,1901.0,25.0,1986.0
Kudakwashe Dube,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=844040,XKD3U7gAAAAJ,721.0,15.0,2001.0
Rachel Blagojevic,https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-profile.cfm?stref=380350,22gHgyAAAAAJ,426.0,12.0,2007.0
Rory C. Flemmer,https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-profile.cfm?stref=240930,,,,
Miao Qiao,https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-list.cfm?stref=689350,kD_ami8AAAAJ,403.0,10.0,2011.0
Fakhrul Alam,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=499830,qyFUJVsAAAAJ,94.0,4.0,2012.0
Ebubekir Avci,https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-list.cfm?stref=288350,Q1gDTVgAAAAJ,334.0,10.0,2009.0
Xiaowen Yuan,https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-profile.cfm?stref=737350,n2acINwAAAAJ,1745.0,19.0,1998.0
Gourab Sen Gupta,http://seat.massey.ac.nz/g.sengupta,,,,
Hans W. Guesgen,http://seat.massey.ac.nz/h.w.guesgen,QwXZ99YAAAAJ,2119.0,23.0,1985.0
Chris Chitty,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=106050,,,,
Jane Goodyer,https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-list.cfm?stref=168930,,,,
