name,homepage,scholar_id,citations,h-index,earliest_paper
George F. Pinder,http://www.uvm.edu/~cems/?Page=employee/profile.php&SM=employee/_employeemenu.html&EmID=18,,,,
Christian Skalka,http://www.cs.uvm.edu/~skalka,XDj4RWQAAAAJ,967.0,16.0,1998.0
Christopher M. Danforth,http://www.uvm.edu/~cdanfort,huQnquIAAAAJ,6464.0,35.0,2006.0
Jeffrey H. Dinitz,http://www.emba.uvm.edu/~dinitz,w9u7g3MAAAAJ,3412.0,28.0,1970.0
James P. Bagrow,http://bagrow.com,krWnCYIAAAAJ,5308.0,23.0,2002.0
Paul D. H. Hines,https://www.uvm.edu/~phines,6Bnk26wAAAAJ,5929.0,34.0,2000.0
Michael Radermacher,http://physioweb.uvm.edu/radermacher-lab,e_bBQ_8AAAAJ,158.0,7.0,2010.0
Kurt E. Oughstun,http://www.cems.uvm.edu/~oughstun,lmYBo-oAAAAJ,2534.0,26.0,1975.0
Yuanyuan Feng,http://www.yuanyuanfeng.com,XjkbPSwAAAAJ,381.0,12.0,2010.0
Jeremiah Onaolapo,https://www.uvm.edu/~jonaolap,itji49QAAAAJ,463.0,7.0,2012.0
Brian Beckage,http://www.uvm.edu/~bbeckage,,,,
Alan C. H. Ling,http://www.emba.uvm.edu/~aling,pznK-dQAAAAJ,2781.0,29.0,1996.0
Margaret J. Eppstein,http://www.cs.uvm.edu/~meppstei,zn9IWtQAAAAJ,3773.0,31.0,1970.0
Nicholas Cheney,http://www.ncheney.com,gwpqf8sAAAAJ,1326.0,17.0,2013.0
Joseph P. Near,https://www.uvm.edu/~jnear,v8JEPFgAAAAJ,752.0,15.0,2008.0
Josh Bongard,http://www.cs.uvm.edu/~jbongard,Dj-kPasAAAAJ,9733.0,45.0,1999.0
Asim Zia,http://www.uvm.edu/~azia,6pQUsD0AAAAJ,2364.0,20.0,1970.0
Laurent Hébert-Dufresne,http://www.uvm.edu/cems/cs/profiles/laurent-hebert-dufresne,LdkfcuwAAAAJ,2351.0,26.0,2010.0
Emma Tosch,https://emmatosch.com,v5dHW4wAAAAJ,116.0,6.0,2011.0
Da-Wei Li,http://www.uvm.edu/genomics/index.html,HNZDQxYAAAAJ,430.0,12.0,2010.0
Byung Seub Lee,http://www.uvm.edu/~cems/?Page=employee/profile.php&SM=employee/_employeemenu.html&EmID=195,,,,
Safwan Wshah,https://www.uvm.edu/cems/cs/profiles/safwan-wshah,,,,
Donna M. Rizzo,http://www.uvm.edu/~drizzo,osU2ToIAAAAJ,601.0,13.0,2003.0
Peter Sheridan Dodds,http://www.uvm.edu/pdodds,xK3kOxQAAAAJ,16931.0,42.0,1992.0
