name,homepage,scholar_id,citations,h-index
David Malah,http://webee.technion.ac.il/people/DavidMalah,g7CIMSQAAAAJ,11556.0,31.0
Itai Arieli,https://web.iem.technion.ac.il/en/people/userprofile/iarieli.html,NVteqa8AAAAJ,453.0,12.0
Nahum Shimkin,http://webee.technion.ac.il/Sites/People/shimkin,YPptH48AAAAJ,4501.0,32.0
Dov Dori,https://web.iem.technion.ac.il/en/people/userprofile/dori.html,6qOGkHQAAAAJ,7652.0,44.0
Erez Karpas,https://karpase.net.technion.ac.il,Dya6lhgAAAAJ,1333.0,18.0
Rann Smorodinsky,https://web.iem.technion.ac.il/en/people/rann.html,ZAwAVJkAAAAJ,1347.0,17.0
Idit Keidar,http://webee.technion.ac.il/~idish,dH_bwg8AAAAJ,6996.0,43.0
Chagit Attiya,http://hagit.net.technion.ac.il,eoMK92MAAAAJ,9384.0,46.0
Kfir Y. Levy,https://kfiryehud.wixsite.com/kfir-y-levy,dG7KSW0AAAAJ,1107.0,19.0
Ariel Orda,http://webee.technion.ac.il/Sites/People/ArielOrda,HaNGX5gAAAAJ,10483.0,42.0
Shahar Kvatinsky,http://webee.technion.ac.il/people/skva,6KHkduEAAAAJ,5146.0,30.0
Ido Tal,http://webee.technion.ac.il/people/idotal,PgfGXw4AAAAJ,3781.0,17.0
Yoav Etsion,https://yoav.net.technion.ac.il,NxHFDlAAAAAJ,2666.0,26.0
Daniel Soudry,https://sites.google.com/site/danielsoudry,AEBWEm8AAAAJ,10807.0,32.0
Shay Kutten,https://web.iem.technion.ac.il/en/people/userprofile/kutten.html,80P45ZMAAAAJ,9332.0,46.0
Ittay Eyal,http://webee.technion.ac.il/people/ittay,1oUGY7cAAAAJ,6903.0,21.0
Uri C. Weiser,http://webee.technion.ac.il/people/weiser,ctN8BtoAAAAJ,6224.0,30.0
Koby Crammer,http://webee.technion.ac.il/people/koby,,,
Neri Merhav,http://webee.technion.ac.il/people/merhav,5CCpiAYAAAAJ,9547.0,50.0
Isaac Keslassy,http://webee.technion.ac.il/~isaac,FEe2JTEAAAAJ,4057.0,28.0
Adrian Segall,http://webee.technion.ac.il/people/segall,dwJenMwAAAAJ,5065.0,34.0
Nir Ailon,http://nailon.net.technion.ac.il,,,
Yoav Y. Schechner,http://webee.technion.ac.il/people/yoav,IOkk2uAAAAAJ,10054.0,45.0
Yoram Moses,http://moses.eew.technion.ac.il,X90c-SYAAAAJ,13191.0,33.0
Marius Ungarish,http://www.cs.technion.ac.il/people/unga,,,
Mirela Ben-Chen,http://mirela.net.technion.ac.il,19AaowkAAAAJ,3139.0,30.0
Ofer Shtrichman,https://web.iem.technion.ac.il/en/people/userprofile/ofers.html,h0R3z64AAAAJ,6253.0,36.0
Oded Shmueli,http://www.cs.technion.ac.il/people/oshmu,,,
Michael Kaminski,http://www.cs.technion.ac.il/people/kaminski,DJDlGv4AAAAJ,13677.0,50.0
Irad Yavneh,http://www.cs.technion.ac.il/people/irad,,,
Assaf Schuster,http://assaf.net.technion.ac.il,KfwgjswAAAAJ,9284.0,55.0
Benny Kimelfeld,http://www.cs.technion.ac.il/people/bennyk,bxSK7o8AAAAJ,3274.0,30.0
Ofra Amir,https://scholar.harvard.edu/oamir,WS5b_koAAAAJ,1062.0,15.0
Lihi Zelnik,http://lihi.eew.technion.ac.il,E_ejWvYAAAAJ,11136.0,37.0
Yuval Emek,https://yemek.net.technion.ac.il,q2WvHtkAAAAJ,1696.0,20.0
Roy Schwartz,http://www.cs.technion.ac.il/people/schwartz,VTvD_YQAAAAJ,1876.0,16.0
Ayellet Tal,http://webee.technion.ac.il/people/ayellet,eFGgX-QAAAAJ,12197.0,43.0
Alex M. Bronstein,http://www.cs.technion.ac.il/~bron,lafKN0sAAAAJ,16054.0,68.0
Yuval Filmus,http://www.cs.technion.ac.il/people/yuvalfi,TFvs8NgAAAAJ,1503.0,20.0
Gill Barequet,http://www.cs.technion.ac.il/~barequet,,,
Yonatan Belinkov,http://www.cs.technion.ac.il/~belinkov,K-6ujU4AAAAJ,4176.0,33.0
Tuvi Etzion,http://www.cs.technion.ac.il/people/etzion,dnM-TsAAAAAJ,4847.0,38.0
Nader H. Bshouty,http://www.cs.technion.ac.il/~bshouty,,,
Dan Tsafrir,http://www.cs.technion.ac.il/~dan,o3PQcYgAAAAJ,3930.0,30.0
Avinoam Kolodny,https://kolodny.net.technion.ac.il,N8FJv24AAAAJ,8318.0,40.0
Danny Raz,http://www.cs.technion.ac.il/~danny,vLzruXMAAAAJ,8038.0,41.0
Yakov Babichenko,https://web.iem.technion.ac.il/en/people/userprofile/yakovbab.html,xTcVwpsAAAAJ,725.0,15.0
R. S. Meir,https://ronmeir.net.technion.ac.il,r3NAa9oAAAAJ,6632.0,40.0
Eitan Yaakobi,http://www.cs.technion.ac.il/people/yaakobi,Viv2E9AAAAAJ,3765.0,32.0
Dan Geiger,http://www.cs.technion.ac.il/~dang,GM8D4MEAAAAJ,22549.0,59.0
Eli Biham,http://www.cs.technion.ac.il/~biham,,,
Eran Yahav,http://www.cs.technion.ac.il/~yahave,grAfX0MAAAAJ,7758.0,46.0
Tamir Hazan,https://ie.technion.ac.il/~tamir.hazan/tamir.html,fqi186AAAAAJ,3356.0,27.0
Moshe Tennenholtz,https://web.iem.technion.ac.il/en/people/userprofile/Moshet.html,,,
Shmuel Zaks,http://www.cs.technion.ac.il/~zaks,rWc3QtgAAAAJ,3235.0,29.0
Avigdor Gal,https://agp.iem.technion.ac.il/avigal,APs1p2oAAAAJ,6076.0,41.0
Janos Makowsky,http://www.cs.technion.ac.il/~janos,ooNKL6UAAAAJ,4386.0,30.0
Moshe Sidi,http://www.technion.ac.il/en/1900/01/prof-moshe-sidi-appointed-as-senior-executive-vice-president,,,
Ori Rottenstreich,https://sites.google.com/site/orirottenstreich,w2cRIPgAAAAJ,2131.0,25.0
Mark Silberstein,https://sites.google.com/site/silbersteinmark,E4DS2foAAAAJ,3567.0,26.0
Dana Drachsler,https://www.sri.inf.ethz.ch/people/dana,XOiO5xgAAAAJ,1572.0,10.0
Michael Elad,http://www.cs.technion.ac.il/~elad,UpZbV44AAAAJ,72872.0,93.0
Gershon Elber,http://www.cs.technion.ac.il/~gershon,LBEl4l4AAAAJ,7881.0,45.0
Israel Cidon,http://cidon.eew.technion.ac.il,azcMaLoAAAAJ,14446.0,56.0
Oren Kurland,https://iew3.technion.ac.il/~kurland,,,
Keren Censor,http://ckeren.net.technion.ac.il,HdOuwlQAAAAJ,1703.0,27.0
Eldar Fischer,http://www.cs.technion.ac.il/~eldar,,,
Erez Petrank,http://www.cs.technion.ac.il/~erez,ME7VLY8AAAAJ,6333.0,43.0
Eyal Kushilevitz,http://www.cs.technion.ac.il/~eyalk,gUGK3TYAAAAJ,18424.0,59.0
Dan Garber,https://dangar.net.technion.ac.il,kUe1sZEAAAAJ,1008.0,17.0
Aviv Tamar,https://people.eecs.berkeley.edu/~avivt,kppa2vgAAAAJ,6454.0,30.0
Michael Lindenbaum,http://www.cs.technion.ac.il/~mic,,,
Hadas Shachnai,http://www.cs.technion.ac.il/~hadas,,,
Uri Shalit,https://cs.nyu.edu/~shalit,aeGDj-IAAAAJ,4292.0,25.0
Eli Ben-Sasson,http://www.cs.technion.ac.il/~eli,M93Auk4AAAAJ,8542.0,39.0
Craig Gotsman,http://www.cs.technion.ac.il/~gotsman,0JRBzUEAAAAJ,11722.0,60.0
Tomer Michaeli,https://tomer.net.technion.ac.il,n2EbR2cAAAAJ,3410.0,21.0
Dov Monderer,https://ie.technion.ac.il/~dov,7WB0ht4AAAAJ,7626.0,28.0
Yuval Ishai,http://www.cs.technion.ac.il/~yuvali,zc920lAAAAAJ,15919.0,69.0
Carmel Domshlak,https://ie.technion.ac.il/~dcarmel,Wj7GFosAAAAJ,6218.0,37.0
Shie Mannor,http://shie.webee.eedev.technion.ac.il,q1HlbIUAAAAJ,21753.0,75.0
Yitzhak (Tsahi) Birk,http://birk.eew.technion.ac.il,VXrFd-QAAAAJ,3076.0,24.0
Joseph (Seffi) Naor,http://www.cs.technion.ac.il/~naor,xGbDr7YAAAAJ,15626.0,62.0
Ehud Rivlin,http://www.cs.technion.ac.il/~ehudr,,,
Ron Y. Pinter,http://www.cs.technion.ac.il/~pinter,JaMJZ6EAAAAJ,4526.0,32.0
