name,homepage,scholar_id,citations,h-index,earliest_paper
Roger L. Wainwright,http://personal.utulsa.edu/~rogerw,RnhRmCQAAAAJ,2858.0,28.0,1977.0
Tyler Moore,https://tylermoore.ens.utulsa.edu,JtTsVAkAAAAJ,10189.0,45.0,2001.0
Hani Girgis,https://faculty.utulsa.edu/~/hani-girgis,NZbiV5YAAAAJ,789.0,11.0,2005.0
Mauricio Papa,https://faculty.utulsa.edu/~/mauricio-papa,nLmbyH8AAAAJ,1403.0,20.0,1995.0
Sandeep Kaur Kuttal,http://sandeepkuttal.ens.utulsa.edu,RNfafUcAAAAJ,356.0,11.0,2008.0
Brett McKinney,https://faculty.utulsa.edu/~/brett-mckinney,3M1gxVsAAAAJ,2536.0,29.0,1999.0
Sujeet Shenoi,https://faculty.utulsa.edu/faculty/sujeet-shenoi,,,,
Roger Mailler,https://faculty.utulsa.edu/~/roger-mailler,No-tOxoAAAAJ,1629.0,20.0,2000.0
Sandip Sen,https://faculty.utulsa.edu/~/sandip-sen,UCTa4eAAAAAJ,7538.0,44.0,
John Hale,https://faculty.utulsa.edu/faculty/john-hale,gSsLWL0AAAAJ,2040.0,21.0,
Dale A. Schoenefeld,https://faculty.utulsa.edu/~/dale-schoenefeld,,,,
